idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
1652,-122.64859,38.95277,0.85813,0.0,0.0,0.98209,0.95971,0.5031,0.89153,0.82404,0.8168,0.8874,1.0,0.0,0.68575,0.67211
1653,-122.63935,38.95297,0.85813,0.73347,0.95213,0.98209,0.95971,0.5031,0.89153,0.82404,0.8168,0.8874,0.39842,0.88809,0.67569,0.65029
1824,-122.82489,38.9704,0.93113,0.73347,0.94421,0.14842,0.38189,0.3781,0.82231,0.93113,0.5186,0.70868,0.4845,0.96419,0.54016,0.54173
2478,-122.91087,39.04039,0.29201,0.0,0.0,0.85503,0.46901,0.0,0.38258,0.86467,0.08161,0.15427,1.0,0.0,0.51886,0.52909
