name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat
"Dr. Martin Luther King, Jr. Library",150 E SAN FERNANDO ST SAN JOSE CA 95112,False,Locality wide location,False,-121.88526,37.33569
Dr. Roberto Cruz Alum Rock Library,3090 ALUM ROCK AVE SAN JOSE CA 95127,False,Locality wide location,False,-121.82806,37.36539
Edenvale Branch Library,101 BRANHAM LN E SAN JOSE CA 95111,False,Locality wide location,False,-121.82112,37.26771
Evergreen Branch Library,2635 ABORN RD SAN JOSE CA 95117,False,Locality wide location,False,-121.79585,37.3138
FUHSD Adult School,"10123 N WOLFE RD, SUITE 2085 CUPERTINO CA 95014",False,Locality wide location,False,-122.01288,37.32677
Fair Oaks Park,540 N FAIR OAKS AVE SUNNYVALE CA 94085,False,Locality wide location,False,-122.01568,37.38513
Gilroy Elks Lodge #1567,2765 HECKER PASS RD GILROY CA 95020,False,Locality wide location,False,-121.6228,37.01391
Gilroy Police Department,7301 HANNA ST GILROY CA 95020,False,Locality wide location,False,-121.57366,37.00405
Gilroy's First Baptist Church,8455 WREN AVE GILROY CA 95020,False,Locality wide location,False,-121.58709,37.01913
Houge Park-Neighborhood Center Bldg 1,3962 TWILIGHT DR SAN JOSE CA 95124,False,Locality wide location,False,-121.94202,37.25657
Independence High School,617 N JACKSON AVE SAN JOSE CA 95133,False,Locality wide location,False,-121.85602,37.37095
Italian Gardens Family Housing,1524 ALMADEN RD SAN JOSE CA 95125,False,Locality wide location,False,-121.87788,37.31071
Joaquin Miller Middle School,6151 RAINBOW DR SAN JOSE CA 95129,False,Locality wide location,False,-122.01257,37.30203
John Sinnott Elementary School,2025 YELLOWSTONE AVE MILPITAS CA 95035,False,Locality wide location,False,-121.86981,37.42315
Kirk Community Center,1601 FOXWORTHY AVE SAN JOSE CA 95118,False,Locality wide location,False,-121.90296,37.27187
Leland High School,6677 CAMDEN AVE SAN JOSE CA 95120,False,Locality wide location,False,-121.84356,37.21739
Levi's Stadium,4900 MARIE P DEBARTOLO WY SANTA CLARA CA 95051,False,Locality wide location,False,-121.96965,37.40305
Los Altos Youth Center,1 N SAN ANTONIO RD LOS ALTOS CA 94022,False,Locality wide location,False,-122.11368,37.38168
Maple Leaf RV Park,15200 MONTEREY ST MORGAN HILL CA 95037,False,Locality wide location,False,-121.63019,37.10663
Mexican Heritage Plaza,1700 ALUM ROCK AVE SAN JOSE CA 95116,False,Locality wide location,False,-121.85418,37.35277
Milpitas Branch Library,160 N MAIN ST MILPITAS CA 95035,False,Locality wide location,False,-121.90651,37.43245
Mitchell Park Community Center,3700 MIDDLEFIELD RD PALO ALTO CA 94303,False,Locality wide location,False,-122.11277,37.42213
Monte Alban Apartments,1324 SANTEE DR SAN JOSE CA 95122,False,Locality wide location,False,-121.84721,37.33193
Moreland West Community Center/School Dist.,1850 FALLBROOK AVE SAN JOSE CA 95130,False,Locality wide location,False,-121.986,37.28884
Morgan Hill City Council Chamber,17575 PEAK AVE MORGAN HILL CA 95037,False,Locality wide location,False,-121.6624,37.12536
Morgan Hill Presbyterian Church,16970 DE WITT AVE MORGAN HILL CA 95037,False,Locality wide location,False,-121.66133,37.12099
Mount Pleasant High School,1750 S WHITE RD SAN JOSE CA 95127,False,Locality wide location,False,-121.80813,37.34654
Mountain View Community Center,201 S RENGSTORFF AVE MOUNTAIN VIEW CA 94040,False,Locality wide location,False,-122.09781,37.40083
Muslim Community Association,3003 SCOTT BLVD SANTA CLARA CA 95050,False,Locality wide location,False,-121.95945,37.3771
Northside Branch Library,695 MORELAND WAY SANTA CLARA CA 95054,False,Locality wide location,False,-121.94687,37.39569
Oak Grove High School,285 BLOSSOM HILL RD SAN JOSE CA 95123,False,Locality wide location,False,-121.81911,37.25186
Palo Alto Art Center,1313 NEWELL RD PALO ALTO CA 94303,False,Locality wide location,False,-122.1389,37.44408
Pioneer High School,1290 BLOSSOM HILL RD SAN JOSE CA 95118,False,Locality wide location,False,-121.88259,37.24714
Pioneer Mobile Home Park,60 WILSON WAY MILPITAS CA 95035,False,Locality wide location,False,-121.91385,37.45774
Prince Of Peace Lutheran Church,12770 SARATOGA AVE SARATOGA CA 95070,False,Locality wide location,False,-122.002,37.28154
Quinlan Community Center,10185 N STELLING RD CUPERTINO CA 95014,False,Locality wide location,False,-122.04242,37.32579
Rancho Rinconada,18000 CHELMSFORD DR CUPERTINO CA 95014,False,Locality wide location,False,-121.99721,37.31012
Registrar of Voters,1555 BERGER DR SAN JOSE CA 95112,False,Locality wide location,False,-121.89628,37.37477
Rinconada Library,1213 NEWELL RD PALO ALTO CA 94303,False,Locality wide location,False,-122.13917,37.44498
Rosicrucian Park,1342 NAGLEE AVE SAN JOSE CA 95126,False,Locality wide location,False,-121.92291,37.33435
SJ Evergreen Comm. College - Milpitas Ext.,1450 ESCUELA PKWY MILPITAS CA 95035,False,Locality wide location,False,-121.90102,37.4536
SJSU Hammer Theatre Center,101 PASEO DE SAN ANTONIO SAN JOSE CA 95113,False,Locality wide location,False,-121.88646,37.33372
San Jose Institute Of Contemporary Art,560 S 1ST ST SAN JOSE CA 95113,False,Locality wide location,False,-121.88397,37.32785
San Jose Masonic Center,2500 MASONIC DR SAN JOSE CA 95125,False,Locality wide location,False,-121.87432,37.28851
San Jose Unified School District,855 LENZEN AVE SAN JOSE CA 95126,False,Locality wide location,False,-121.91126,37.33612
Santa Clara City Central Park Library,2635 HOMESTEAD RD SANTA CLARA CA 95051,False,Locality wide location,False,-121.97357,37.34053
Santa Clara County Fairgrounds,344 TULLY RD SAN JOSE CA 95111,False,Locality wide location,False,-121.85225,37.30166
Santa Clara County Library District,1370 DELL AVE CAMPBELL CA 95008,False,Locality wide location,False,-121.95377,37.26614
Santa Clara County Office Of Education,1290 RIDDER PARK DR SAN JOSE CA 95131,False,Locality wide location,False,-121.90011,37.38331
Santa Teresa High School,6150 SNELL AVE SAN JOSE CA 95123,False,Locality wide location,False,-121.8287,37.23403
Santiago Villa Mobile Park,1075 SPACE PARK WAY MOUNTAIN VIEW CA 94043,False,Locality wide location,False,-122.06952,37.41417
Silver Creek High School,3434 SILVER CREEK RD SAN JOSE CA 95121,False,Locality wide location,False,-121.80657,37.30349
Southside Community Center,5585 COTTLE RD SAN JOSE CA 95123,False,Locality wide location,False,-121.80526,37.25282
St. Francis Of Assisi,5111 SAN FELIPE RD SAN JOSE CA 95135,False,Locality wide location,False,-121.76856,37.29354
St. Timothy's Episcopal Church,2094 GRANT RD MOUNTAIN VIEW CA 94040,False,Locality wide location,False,-122.07855,37.3726
St. Timothy's Lutheran Church,5100 CAMDEN AVE SAN JOSE CA 95124,False,Locality wide location,False,-121.90646,37.24671
Stanford University Tressider,459 LAGUNITA DR STANFORD CA 94305,False,Locality wide location,False,-122.17084,37.4243
Summerdale Elementary School,1100 SUMMERDALE DR SAN JOSE CA 95132,False,Locality wide location,False,-121.85085,37.38951
Sunnyvale Community Center,550 E REMINGTON DR SUNNYVALE CA 94087,False,Locality wide location,False,-122.02621,37.35775
Sunnyvale Middle School,1080 MANGO AVE SUNNYVALE CA 94087,False,Locality wide location,False,-122.05276,37.36137
Sunrise Valley Baptist Church,5860 BLOSSOM AVE SAN JOSE CA 95123,False,Locality wide location,False,-121.83931,37.24243
Taiwanese American Presbyterian Church of SJ,3675 PAYNE AVE SAN JOSE CA 95117,False,Locality wide location,False,-121.96513,37.30144
The Foundation For Hispanic Education,14271 STORY RD SAN JOSE CA 95127,False,Locality wide location,False,-121.81703,37.35937
The Pavilion At Redwood Estates,21450 MADRONE DR LOS GATOS CA 95033,False,Locality wide location,False,-121.98421,37.15777
Town Of Los Altos Hills,26379 W FREMONT RD LOS ALTOS HILLS CA 94022,False,Locality wide location,False,-122.13872,37.38364
Triton Museum Of Art,1505 WARBURTON AVE SANTA CLARA CA 95050,False,Locality wide location,False,-121.955,37.35618
Tully Branch Library,880 TULLY RD SAN JOSE CA 95111,False,Locality wide location,False,-121.84092,37.31142
UA Local Union 393,6150 COTTLE RD SAN JOSE CA 95123,False,Locality wide location,False,-121.80283,37.23542
Ventura Community Center,3990 VENTURA CT PALO ALTO CA 94306,False,Locality wide location,False,-122.12692,37.41811
Vietnamese American Cultural Center Shirakawa,2072 LUCRETIA AVE SAN JOSE CA 95122,False,Locality wide location,False,-121.84443,37.31777
Village Square Library,4001 EVERGREEN VILLAGE SQ SAN JOSE CA 95135,False,Locality wide location,False,-121.77448,37.31341
Vineland Branch Library,1450 BLOSSOM HILL RD SAN JOSE CA 95118,False,Locality wide location,False,-121.89249,37.24018
Vista Ctr For The Blind & Visually Impaired,101 N BASCOM AVE SAN JOSE CA 95127,False,Locality wide location,False,-121.93411,37.32572
Washington Park,840 W WASHINGTON AVE SUNNYVALE CA 94086,False,Locality wide location,False,-122.03948,37.37757
West Valley Branch Library,1243 SAN TOMAS AQUINO RD SAN JOSE CA 95117,False,Locality wide location,False,-121.97939,37.30237
West Valley College,14000 FRUITVALE AVE SARATOGA CA 95070,False,Locality wide location,False,-122.01089,37.26407
Wings Of History Air Museum,12777 MURPHY AVE SAN MARTIN CA 95046,False,Locality wide location,False,-121.60159,37.07862
Yerba Buena High School,1855 LUCRETIA AVE SAN JOSE CA 95122,False,Locality wide location,False,-121.84852,37.32031
