geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
6069000100,69,0.15397,0,0.9613,0,0.07922,0,0.07652,0,0.07522,1,0.03522,1,0.03587,1,0.385,0,0.0,1,0.50761,0,0.01326,1,0.00174,1,0.0,1,0.32674,0,0.00609,1,0.00391,1,0.0,1,0.00783,1,0.00804,1,0.00196,1,0.01522,1,0.00261,1,0.08983,0.00502,0,0.21886,0.08288,5429,395.52916,13.72592,0.74052,0.72764,0.77116,0.75312,0.80527,0.73389,0.71056,0.57293,0.9144,0.90295,0.87607,0.87249,0.80276,0.70997,0.81691,0.66014
6069000200,69,0.10446,0,0.99333,0,0.09647,0,0.07438,0,0.08271,1,0.06451,0,0.0,1,0.45394,0,0.0,1,0.46288,0,0.0,1,0.00208,1,0.0,1,0.39933,0,0.00527,1,0.02507,1,0.02395,1,0.00431,1,0.0,1,0.01485,1,0.01357,1,0.00495,1,0.12212,0.09018,0,0.15972,0.14154,6741,173.0387,38.9566,0.66986,0.59364,0.65569,0.67536,0.80806,0.77371,0.79207,0.63752,0.89195,0.87478,0.90907,0.83752,0.84414,0.79526,0.89133,0.75035
6069000300,69,0.2533,0,0.95141,0,0.08053,0,0.10235,0,0.11573,0,0.03374,1,0.00675,1,0.87626,0,0.00479,1,0.07495,0,0.0109,1,0.0,1,0.0,1,0.82703,0,0.02264,1,0.0,1,0.0,1,0.0,1,0.03374,1,0.0,1,0.0,1,0.0,1,0.0603,0.02253,0,0.05178,0.06944,5569,6.51721,854.50706,0.73085,0.7304,0.69789,0.74544,0.70961,0.70383,0.7599,0.55661,0.90702,0.90878,0.91306,0.87774,0.7502,0.74215,0.67473,0.64613
6069000400,69,0.25002,0,0.97092,0,0.08565,0,0.12844,0,0.10708,1,0.00114,1,0.0034,1,0.75195,0,0.00033,1,0.22654,0,0.01379,1,0.0001,1,0.0,1,0.72159,0,2e-05,1,0.00058,1,0.00015,1,9e-05,1,0.00086,1,4e-05,1,0.0,1,0.0,1,0.09006,0.12816,0,0.20101,0.09358,6762,2.26327,2987.70973,0.69325,0.67334,0.71048,0.69919,0.7344,0.71592,0.70727,0.57882,0.89898,0.89441,0.85109,0.84434,0.75696,0.72818,0.69854,0.63054
6069000501,69,0.13832,0,0.97556,0,0.06544,0,0.06571,0,0.11068,1,0.02836,0,0.00338,1,0.53376,0,0.0,1,0.40937,0,0.00806,1,0.00145,1,0.0,1,0.49976,0,0.00419,1,0.00499,1,0.0,1,0.01144,1,0.0021,1,0.00306,1,0.00113,1,0.00403,1,0.10617,0.13291,0,0.0532,0.09622,5847,2.50965,2329.8043,0.72204,0.7035,0.70831,0.72386,0.78854,0.76293,0.71323,0.61355,0.91235,0.89975,0.86489,0.89297,0.83386,0.80297,0.82041,0.75333
6069000502,69,0.18272,0,0.97148,0,0.09843,0,0.04387,0,0.1013,1,0.01154,1,0.00144,1,0.77215,0,0.00996,1,0.18975,0,0.04416,1,0.00303,1,0.0,1,0.70144,0,0.00072,1,0.01775,1,0.00462,1,0.0026,1,0.00303,1,0.0013,1,0.0,1,0.0,1,0.09599,0.08965,0,0.07332,0.1034,6971,3.42037,2038.08612,0.67713,0.66148,0.731,0.70409,0.7515,0.73174,0.78802,0.57352,0.904,0.89452,0.91981,0.89234,0.77035,0.73515,0.75911,0.66764
6069000601,69,0.15165,0,0.98906,0,0.04142,0,0.05831,1,0.10914,1,0.04432,0,0.00534,1,0.57478,0,3e-05,1,0.34713,0,0.01633,1,0.0,1,0.0,1,0.50882,0,0.03206,1,0.00273,1,3e-05,1,0.00272,1,0.03384,0,0.00218,1,0.0,1,1e-05,1,0.08087,0.06251,0,0.01351,0.08108,4699,2.56993,1828.45259,,,,,,,,,0.9119,0.92276,0.89534,0.90659,0.83334,0.81401,0.87789,0.74518
6069000602,69,0.15172,0,0.98917,0,0.04137,0,0.05829,1,0.10917,1,0.0443,0,0.00533,1,0.57483,0,0.0,1,0.34712,0,0.01633,1,0.0,1,0.0,1,0.50887,0,0.03211,1,0.00272,1,0.0,1,0.00272,1,0.03385,0,0.00218,1,0.0,1,0.0,1,0.07432,0.22327,0,0.07059,0.06261,4269,1.3315,3206.15766,,,,,,,,,0.90614,0.8994,0.93679,0.87798,0.79329,0.73402,0.83464,0.67536
6069000701,69,0.28773,0,0.98262,0,0.07773,0,0.21541,0,0.07339,1,0.00412,1,0.01732,1,0.80458,0,0.00227,1,0.15708,0,0.00309,1,0.0,1,0.0,1,0.78582,0,0.0,1,0.0,1,0.0,1,0.00186,1,0.00412,1,0.00227,1,0.0,1,0.0,1,0.05642,0.12988,0,0.00679,0.05947,4751,1.65667,2867.79389,0.72162,0.70948,0.74353,0.69705,0.7086,0.68464,0.78134,0.5983,0.89688,0.89392,0.85236,0.86368,0.75843,0.73947,0.71617,0.67325
6069000702,69,0.11221,0,0.93964,0,0.07131,0,0.06722,0,0.08937,1,0.05354,0,0.00942,1,0.54967,0,0.01551,1,0.3534,0,0.01994,1,0.0,1,0.0,1,0.48431,0,0.00794,1,0.00535,1,0.01662,1,0.0,1,0.02843,0,0.0048,1,0.0,1,0.00369,1,0.09749,0.06259,0,0.08216,0.09252,6436,12.90043,498.89807,0.7351,0.69721,0.75755,0.75669,0.80594,0.76874,0.8091,0.63921,0.91661,0.9101,0.91418,0.8932,0.82247,0.79749,0.82877,0.69574
6069000801,69,0.00937,1,0.98624,0,0.07822,0,0.02112,0,0.07423,1,0.01498,0,0.00511,1,0.23153,0,0.0,1,0.73442,0,0.0,1,0.00204,1,0.0,1,0.21314,0,0.00136,1,0.00102,1,0.0,1,0.00306,1,0.00579,1,0.00443,1,0.0,1,0.0017,1,0.06863,0.0,1,0.01721,0.06967,3300,8.66134,381.00361,0.69777,0.67724,0.73085,0.79115,0.83206,0.76638,0.80154,0.62845,0.91727,0.93345,0.88784,0.88535,0.86495,0.8317,0.85541,0.74321
6069000802,69,0.11428,0,0.99372,0,0.08149,0,0.08112,0,0.07019,1,0.00361,1,0.00197,1,0.38439,0,0.0,1,0.59101,0,0.03149,1,0.00066,1,0.0,1,0.30502,0,0.00131,1,0.00164,1,0.0,1,0.00131,1,0.00164,1,0.00066,1,0.0,1,0.0,1,0.0578,0.0,1,0.05187,0.0476,3564,2990.9125,1.19161,0.8521,0.84013,0.78513,0.87787,0.82332,0.72973,0.79654,0.6847,0.93589,0.91876,0.96303,0.86007,0.83939,0.7657,0.82793,0.72234
