idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
802,-119.86775,37.79733,0.26628,0.0,0.0,0.47065,0.1514,0.28669,0.0,0.13457,0.58089,0.52398,1.0,0.0,0.41917,0.43222
803,-119.85866,37.79732,0.26628,0.0,0.86757,0.47065,0.1514,0.28669,0.0,0.13457,0.58089,0.52398,0.01038,0.0,0.39489,0.40794
1270,-120.09523,37.82616,0.26628,0.0,0.0,0.47065,0.1514,0.28669,0.0,0.13457,0.58089,0.52398,1.0,0.0,0.40506,0.41811
7540,-120.00424,38.18601,0.1063,0.95311,0.0,0.32069,0.83966,0.76628,0.28454,0.69148,0.00072,0.19327,1.0,0.0,0.56708,0.59341
