name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat
MOSQUEDA COMMUNITY CENTER,4670 E BUTLER AVE FRESNO CA 93702,False,Locality wide location,False,-119.74272,36.72812
MTN LIBRARY & ACTIVITY CENTER,30733 E KINGS CANYON RD SQUAW VALLEY CA 93675,False,Locality wide location,False,-119.25071,36.73842
ORANGE COVE LIBRARY,815 PARK BLVD ORANGE COVE CA 93646,False,Locality wide location,False,-119.31532,36.62426
PARLIER COMMUNITY CENTER,1100 E PARLIER AVE PARLIER CA 93648,False,Locality wide location,False,-119.53479,36.61143
PINEDALE COMMUNITY CENTER,7170 N SAN PABLO AVE PINEDALE CA 93650,False,Locality wide location,False,-119.79422,36.8405
POLK ELEMENTARY,2195 N POLK AVE FRESNO CA 93722,False,Locality wide location,False,-119.8907,36.7686
PRECISION PLASTICS,998 TEMPERANCE AVE CLOVIS CA 93611,False,Locality wide location,False,-119.66687,36.84812
REEDLEY COMMUNITY CENTER,100 N EAST AVE REEDLEY CA 93654,False,Locality wide location,False,-119.44357,36.59756
RIVER PARK RETAIL SPACE,7890 N BLACKSTONE AVE FRESNO CA 93720,False,Locality wide location,False,-119.78992,36.85077
RIVERDALE UNIFIED DISTRICT OFFICE,3160 W MT. WHITNEY AVE RIVERDALE CA 93656,False,Locality wide location,False,-119.85689,36.43134
ROMAIN PARK,745 N FIRST ST FRESNO CA 93702,False,Locality wide location,False,-119.77314,36.75385
SANGER COMMUNITY CENTER,730 RECREATION AVE SANGER CA 93675,False,Locality wide location,False,-119.54691,36.70672
SELMA NEIGHBORHOOD RESOURCE CENTER,"1940 E FRONT ST, STE 102 SELMA CA 93662",False,Locality wide location,False,-119.61193,36.5677
SIERRA OAKS SENIOR & COMMUNITY CENTER,33276 LODGE RD TOLLHOUSE CA 93667,False,Locality wide location,False,-119.45244,37.03465
SIERRA VISTA MALL,1050 SHAW AVE CLOVIS CA 93612,False,Locality wide location,False,-119.69518,36.80589
ST AGNES ADMINISTRATION CENTER,1111 E SPRUCE AVE FRESNO CA 93720,False,Locality wide location,False,-119.76415,36.84081
Sanger High School,1850 S FOWLER AVE FRESNO CA 93727,False,Locality wide location,False,-119.68159,36.70969
Sunnyside Branch Library,5566 E KINGS CANYON RD FRESNO CA 93727,False,Locality wide location,False,-119.70125,36.73484
TED C WILLS COMMUNITY CENTER,770 N SAN PABLO AVE FRESNO CA 93728,False,Locality wide location,False,-119.79439,36.75284
TEHRAN SHRINE CENTER,5407 E OLIVE AVE FRESNO CA 93727,False,Locality wide location,False,-119.70885,36.75782
VALLEY DREAM CENTER,1835 N WINERY AVE FRESNO CA 93703,False,Locality wide location,False,-119.73342,36.76704
WEST FRESNO REGIONAL/LIBRARY BUILDING,142 E CALIFORNIA AVE FRESNO CA 93706,False,Locality wide location,False,-119.81045,36.7202
WOODWARD PARK REGIONAL LIBRARY,944 E PERRIN AVE FRESNO CA 93720,False,Locality wide location,False,-119.76658,36.8716
