idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
203,-121.77605,36.93787,0.32582,0.97069,0.64092,0.89374,0.81539,0.98281,0.9332,0.92024,0.33512,0.86499,0.14769,0.90474,0.66768,0.66135
482,-122.02919,36.98419,0.07835,0.98337,0.54989,1.0,0.0,0.65586,0.5155,0.09329,0.86415,0.85513,0.54481,0.9721,0.61656,0.629
490,-121.9572,36.9854,0.60541,0.95096,0.35062,0.56172,0.78608,0.50141,0.47576,0.13247,0.62824,0.32469,0.78382,0.3788,0.56796,0.55812
1078,-122.07635,37.06257,0.76325,0.81511,0.21618,0.17897,0.35006,0.11528,0.08427,0.16234,0.24154,0.51663,0.76719,0.84442,0.38466,0.38499
