geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,vbm_blk_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,turnout_blk_2016,tot_elignonreg_prc_final_dup_flag_x,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,vbm_blk_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,turnout_blk_2020,tot_elignonreg_prc_final_dup_flag_y
6081600100,81.0,0.13168,0.0,0.99982,0.0,0.05449,1.0,0.05198,0.0,0.04183,1.0,0.33162,0.0,0.02593,1.0,0.17085,0.0,0.0,1.0,0.42336,0.0,0.03374,1.0,0.0,1.0,0.0,1.0,0.10561,0.0,0.00731,1.0,0.01526,1.0,0.00178,1.0,0.18973,0.0,0.04901,1.0,0.00514,1.0,0.00633,1.0,0.02107,1.0,0.00745,0.0,1.0,0.01544,0.00998,5482.0,16.70059,328.25186,0.66226,0.60914,0.71953,0.65681,,0.8305,0.7912,0.80484,0.69572,,0.0,0.88438,0.86818,0.90658,0.8966,,0.86216,0.81551,0.85772,0.80281,,0.0
6081600200,81.0,0.38915,0.0,0.85915,0.0,0.06608,0.0,0.09344,0.0,0.07103,1.0,0.55118,0.0,0.02454,0.0,0.27501,0.0,0.0,1.0,0.03128,0.0,0.08037,0.0,0.0,1.0,0.0,1.0,0.15235,0.0,0.00094,1.0,0.02103,1.0,0.0,1.0,0.22247,0.0,0.21842,0.0,0.00234,1.0,0.00351,1.0,0.06822,1.0,0.00506,0.0,1.0,0.00282,0.00505,4373.0,1.13796,3842.84027,0.59421,0.49097,0.69713,0.57368,,0.68204,0.71607,0.63558,0.58835,,0.0,0.89455,0.88567,0.91751,0.87126,,0.73566,0.76303,0.72204,0.68751,,0.0
6081600300,81.0,0.2713,0.0,0.99991,0.0,0.03863,1.0,0.05564,1.0,0.10071,1.0,0.58512,0.0,0.03756,1.0,0.16885,0.0,0.0,1.0,0.17335,0.0,0.00476,1.0,0.0,1.0,0.0,1.0,0.12191,0.0,0.0,1.0,0.02414,1.0,0.01512,1.0,0.32479,0.0,0.21594,0.0,0.0039,1.0,0.0,1.0,1e-05,1.0,0.00611,0.0,1.0,0.00049,0.00513,4067.0,2.19024,1856.8699,0.66583,0.556,0.68199,0.53877,,0.7381,0.74866,0.68333,0.54788,,0.0,0.91193,0.89427,0.93174,0.91361,,0.82305,0.8168,0.80873,0.7464,,0.0
6081600401,81.0,0.36826,0.0,0.95896,0.0,0.04475,1.0,0.04912,1.0,0.05875,1.0,0.66581,0.0,0.01798,1.0,0.13997,0.0,0.0,1.0,0.11268,0.0,0.06485,1.0,0.0,1.0,0.0,1.0,0.04141,1.0,0.01669,1.0,0.00578,1.0,0.0,1.0,0.46581,0.0,0.13291,0.0,0.00867,1.0,0.00321,1.0,0.0,1.0,0.00457,0.0,1.0,0.00047,0.00374,3266.0,0.51984,6282.66959,0.61317,0.50714,0.64444,0.54186,,0.74054,0.743,0.69892,0.56072,,0.0,0.91896,0.90886,0.93172,0.89989,,0.79956,0.79928,0.77967,0.75188,,0.0
6081600402,81.0,0.35206,0.0,0.93301,0.0,0.03491,1.0,0.07574,0.0,0.07873,1.0,0.59096,0.0,0.02427,1.0,0.28907,0.0,0.0,1.0,0.07182,0.0,0.1474,0.0,0.0,1.0,0.0,1.0,0.0959,0.0,0.02664,1.0,0.00631,1.0,0.01973,1.0,0.27368,0.0,0.26164,0.0,0.0,1.0,0.00178,1.0,0.00651,1.0,0.00726,0.0,1.0,0.00048,0.00569,4779.0,0.40236,11877.29525,0.57825,0.52377,0.64842,0.49108,,0.69212,0.7162,0.6396,0.57219,,0.0,0.89425,0.87849,0.91098,0.83997,,0.75596,0.78483,0.72943,0.75496,,0.0
6081600501,81.0,0.31347,0.0,0.97479,0.0,0.04559,0.0,0.05317,0.0,0.07578,1.0,0.53854,0.0,0.0,1.0,0.37182,0.0,0.0032,1.0,0.07271,0.0,0.24606,0.0,0.00213,1.0,0.0,1.0,0.11048,0.0,0.00225,1.0,0.00817,1.0,0.08549,1.0,0.08549,0.0,0.31557,0.0,0.00864,1.0,0.0,1.0,0.01717,1.0,0.00501,0.0,1.0,0.00033,0.00401,3902.0,0.53988,7227.59712,,,,,,,,,,,,0.91502,0.91227,0.93948,0.88043,,0.79202,0.78288,0.78101,0.72157,,0.0
6081600502,81.0,0.30856,0.0,0.9758,0.0,0.04586,0.0,0.05315,0.0,0.07491,1.0,0.53274,0.0,0.00073,1.0,0.36633,0.0,0.00311,1.0,0.08239,0.0,0.24018,0.0,0.00207,1.0,0.0,1.0,0.11041,0.0,0.00239,1.0,0.00836,1.0,0.08313,1.0,0.08828,0.0,0.30835,0.0,0.00854,1.0,0.00019,1.0,0.01726,1.0,0.00462,0.0,1.0,0.00079,0.00434,3754.0,0.8073,4650.07274,,,,,,,,,,,,0.9148,0.91657,0.92714,0.86764,,0.77629,0.78615,0.78445,0.74506,,0.0
6081600600,81.0,0.36324,0.0,0.90067,0.0,0.03115,1.0,0.0736,0.0,0.11318,1.0,0.45875,0.0,0.0165,1.0,0.45663,0.0,0.0,1.0,0.04098,0.0,0.23186,0.0,0.0,1.0,0.0,1.0,0.20188,0.0,0.01437,1.0,0.0,1.0,0.0,1.0,0.12702,0.0,0.32783,0.0,0.00231,1.0,0.0,1.0,0.00213,1.0,0.00731,0.0,1.0,0.00522,0.00546,5471.0,0.76939,7110.82245,0.61375,0.5721,0.68087,0.48074,,0.71162,0.72723,0.68154,0.61509,,0.0,0.91065,0.89374,0.92541,0.87711,,0.77179,0.78154,0.75099,0.74296,,0.0
6081600701,81.0,0.35273,0.0,0.91101,0.0,0.05161,0.0,0.07108,0.0,0.08436,1.0,0.5495,0.0,0.03487,1.0,0.30109,0.0,0.00222,1.0,0.09472,0.0,0.12237,0.0,0.00249,1.0,0.0,1.0,0.14546,0.0,0.00445,1.0,0.00432,1.0,0.0,1.0,0.19803,0.0,0.33603,0.0,0.00508,1.0,0.00775,1.0,0.00517,1.0,0.00613,0.0,1.0,0.0014,0.00441,4892.0,0.5233,9348.42575,,,,,,,,,,,,0.90291,0.88358,0.91834,0.83112,,0.73846,0.7466,0.72371,0.73503,,0.0
6081600702,81.0,0.35184,0.0,0.90226,0.0,0.04976,0.0,0.07751,0.0,0.09223,1.0,0.54911,0.0,0.03836,1.0,0.30201,0.0,0.00216,1.0,0.08974,0.0,0.1239,0.0,0.00241,1.0,9e-05,1.0,0.14537,0.0,0.00452,1.0,0.0044,1.0,0.00044,1.0,0.19043,0.0,0.34107,0.0,0.00493,1.0,0.00808,1.0,0.00456,1.0,0.00366,0.0,1.0,0.00087,0.00293,2960.0,0.31037,9536.98579,,,,,,,,,,,,0.91087,0.90104,0.91541,0.86093,,0.76942,0.81564,0.72647,0.76175,,0.0
