,osm_id,code,fclass,name,lon,lat
0,7920203759,2008.0,town_hall,San Bruno City Hall,-122.41452,37.62476
1,7921325292,2008.0,town_hall,South San Francisco City Hall,-122.41307,37.65616
2,5391230842,2001.0,police,South San Francisco Police Department,-122.43667,37.65568
3,358830381,2005.0,post_office,Chestnut Station South San Francisco Post Office,-122.43146,37.65528
4,358830616,2005.0,post_office,Vista Grande Station Daly City Post Office,-122.45525,37.70771
5,368167652,2002.0,fire_station,Fire Station 63,-122.43682,37.6552
6,368170015,2007.0,library,John D Daly Branch Daly City Public Library,-122.46278,37.7019
7,1573607155,2007.0,library,Serramonte Main Library,-122.47043,37.66306
8,1573722768,2002.0,fire_station,,-122.4697,37.66306
9,8245534233,2005.0,post_office,The UPS Store,-122.46391,37.70037
10,8246386479,2005.0,post_office,United States Post Office,-122.47267,37.69226
11,358830736,2005.0,post_office,Belmont Post Office,-122.27549,37.52262
12,368168631,2002.0,fire_station,Fire Station 12,-122.23944,37.475
13,368171843,2008.0,town_hall,San Carlos City Hall,-122.26269,37.50434
14,368171850,2008.0,town_hall,Belmont City Hall,-122.2733,37.51744
15,640501219,2002.0,fire_station,Fire Station 16,-122.26357,37.48916
16,1153392632,2005.0,post_office,PostalAnnex,-122.25199,37.52351
17,1312469122,2008.0,town_hall,Belmont City Hall,-122.27667,37.51814
18,358830895,2005.0,post_office,San Mateo Post Office,-122.30891,37.55599
19,358830899,2005.0,post_office,Station A San Mateo Post Office,-122.30788,37.54344
20,368167173,2099.0,public_building,San Mateo County Community College District Office,-122.33737,37.53042
21,368171844,2008.0,town_hall,San Mateo City Hall,-122.32553,37.56632
22,552479326,2002.0,fire_station,Hillsborough No 32,-122.34593,37.56034
23,2452235992,2001.0,police,,-122.32346,37.56726
24,2975197133,2005.0,post_office,The UPS Store,-122.32841,37.53347
25,8891003934,2005.0,post_office,,-122.27466,37.32004
26,911315465,2002.0,fire_station,SBFD - Station 51,-122.41393,37.62428
27,906945694,2002.0,fire_station,SBFD - Station 52,-122.44623,37.62447
28,8258390372,2002.0,fire_station,,-122.46677,37.68757
29,1260283177,2007.0,library,USGS Library,-122.17046,37.45688
30,368167653,2002.0,fire_station,Fire Station Number 7,-122.33315,37.52239
31,480664465,2002.0,fire_station,Fire Station 15,-122.30374,37.51257
32,2975392797,2005.0,post_office,,-122.33742,37.52147
33,8340090911,2009.0,courthouse,San Mateo County Juvenile Court,-122.33612,37.51266
34,262935495,2001.0,police,Burlingame Police Department,-122.38201,37.59514
35,267292657,2002.0,fire_station,Millbrae Fire Station #38,-122.4154,37.5933
36,358830667,2005.0,post_office,Millbrae Post Office,-122.39136,37.60021
37,368170033,2007.0,library,Peninsula Hospital Health Sciences Library,-122.38312,37.59203
38,368170035,2007.0,library,Millbrae Branch San Mateo County Library,-122.39702,37.60229
39,368171840,2008.0,town_hall,Millbrae City Hall,-122.39634,37.60285
40,426312751,2002.0,fire_station,Burlingame No 35,-122.38347,37.57934
41,1050139899,2002.0,fire_station,,-122.39551,37.60251
42,1050139911,2001.0,police,,-122.39587,37.60268
43,1050139915,2005.0,post_office,US Post Office - Millbrae Branch,-122.3942,37.60258
44,4297322589,2005.0,post_office,,-122.39321,37.60186
45,358831222,2005.0,post_office,Loma Mar Post Office,-122.30886,37.26939
46,358831226,2005.0,post_office,San Gregorio Post Office,-122.38675,37.32692
47,3106233092,2002.0,fire_station,Kings Mountain Fire Station,-122.32084,37.43581
48,271265675,2002.0,fire_station,Central County Fire Station 33,-122.37815,37.55492
49,341582773,2008.0,town_hall,Hillsborough City Hall,-122.35621,37.57758
50,341591388,2001.0,police,,-122.35601,37.57811
51,368167664,2002.0,fire_station,Burlingame Number 34,-122.35387,37.58327
52,368167665,2002.0,fire_station,Burlingame No 36,-122.3673,37.5909
53,368169971,2007.0,library,Easton Drive Branch Burlingame Public Library,-122.37164,37.58382
54,2854365403,2009.0,courthouse,San Mateo County Court,-122.32845,37.58163
55,3543085958,2005.0,post_office,Burlingame Post Office,-122.34872,37.57815
56,368168624,2002.0,fire_station,Menlo Park Fire District Station 3,-122.20667,37.4625
57,368168625,2002.0,fire_station,Menlo Park Fire District Station 2,-122.14107,37.46826
58,368169991,2007.0,library,East Palo Alto Branch San Mateo County Library,-122.13989,37.47234
59,368169992,2007.0,library,Atherton Branch San Mateo County Library,-122.19663,37.46299
60,368170001,2007.0,library,McKeon Memorial Library,-122.16813,37.4593
61,368171834,2008.0,town_hall,Atherton City Hall,-122.19717,37.46356
62,368171839,2008.0,town_hall,East Palo Alto City Hall,-122.14012,37.47239
63,2296368402,2005.0,post_office,US Postal Office,-122.18409,37.47873
64,2648526025,2001.0,police,San Mateo County Sheriff,-122.20554,37.47298
65,2648526029,2001.0,police,South Fair Oaks Substation,-122.20549,37.47294
66,2776428890,2001.0,police,Atherton Police Station,-122.19765,37.46363
67,2776429225,2005.0,post_office,,-122.19753,37.46361
68,368169996,2007.0,library,Portola Valley Branch San Mateo County Library,-122.2299,37.38193
69,368171837,2008.0,town_hall,Portola Valley Town Hall,-122.22879,37.38202
70,358830428,2005.0,post_office,Pacifica Post Office,-122.49267,37.64925
71,358830482,2005.0,post_office,Westlake Station Daly City Post Office,-122.48402,37.6972
72,368170019,2007.0,library,Westlake Branch Daly City Public Library,-122.48522,37.69714
73,529895129,2002.0,fire_station,Fire Station 71,-122.49022,37.64618
