name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat
Bernal Heights Library - Community Room,500 CORTLAND AVE SAN FRANCISCO CA 94110,False,Pct 7939,False,-122.41613,37.73886
Bethany United Methodist Church - Chapel,1270 SANCHEZ ST SAN FRANCISCO CA 94114,False,Pct 7855,False,-122.42967,37.74879
Betty Ong Rec Center - Lobby,1199 MASON ST SAN FRANCISCO CA 94108-1551,False,Pct 7337,False,-122.41155,37.79414
Bill Graham Civic Auditorium,99 GROVE ST SAN FRANCISCO CA 94102,False,Locality wide location,False,-122.41744,37.77814
Bnai Emunah Synagogue,3595 TARAVAL ST SAN FRANCISCO CA 94116,False,Pct 9442,False,-122.5043,37.74157
Boba Guys,1522 FILLMORE ST SAN FRANCISCO CA 94115,False,Pct 7506,False,-122.43249,37.78369
Boeddeker Park & Clubhouse - Meeting Room,246 EDDY ST SAN FRANCISCO CA 94102,False,Pct 7609,False,-122.41184,37.78431
Book & Job Gallery,838 GEARY ST SAN FRANCISCO CA 94109,False,Pct 7603,False,-122.41722,37.78645
Boys & Girls Club - Dance Studio,450 GUERRERO ST SAN FRANCISCO CA 94110,False,Pct 7819,False,-122.42429,37.76384
Boys & Girls Club - Excelsior Clubhouse - Game Room,163 LONDON STREET SAN FRANCISCO CA 94112,False,Pct 1143,False,-122.43208,37.72639
Boys & Girls Of San Francisco,901 ALABAMA STREET SAN FRANCISCO CA 94110,False,Pct 7914,False,-122.41108,37.75729
Brava Theater - Cabaret Room,2773 24TH ST SAN FRANCISCO CA 94110,False,Pct 7924,False,-122.40775,37.7528
Bret Harte Elementary School - Auditorium,1035 GILMAN AVENUE SAN FRANCISCO CA 94124,False,Pct 7054,False,-122.38903,37.71838
Bryant Elementary School - Multi Purpose Room,2641 25TH ST SAN FRANCISCO CA 94110-3514,False,Pct 7006,False,-122.40487,37.75163
C C S F - Chinatown North Beach Campus - Lobby,808 KEARNY ST SAN FRANCISCO CA 94108,False,Pct 7328,False,-122.40472,37.7956
C C S F - Southeast Campus,1800 OAKDALE AVE SAN FRANCISCO CA 94124,False,Pct 7016,False,-122.39425,37.73731
Cabrillo Playground - Clubhouse,853 38TH AVE SAN FRANCISCO CA 94121,False,Pct 9137,False,-122.49868,37.77287
Cadillac Hotel,380 EDDY ST SAN FRANCISCO CA 94102,False,Pct 7608,False,-122.41392,37.78408
Cafe International,508 HAIGHT STREET SAN FRANCISCO CA 94117,False,Pct 7541,False,-122.43067,37.7722
California College Of The Arts - Student Lounge,1111 8TH ST SAN FRANCISCO CA 94107,False,Pct 7055,False,-122.39949,37.76738
Carl Street Free Library - Garage,321 CARL ST SAN FRANCISCO CA 94117,False,Pct 7549,False,-122.45488,37.765
Cartwright Hotel - Conference Room,524 SUTTER ST SAN FRANCISCO CA 94102,False,Pct 7345,False,-122.40921,37.78945
Casa De Vida Apartments - Garage,5157 DIAMOND HEIGHTS BLVD SAN FRANCISCO CA 94131,False,Pct 7852,False,-122.43996,37.74698
Cayuga Playground Clubhouse,301 NAGLEE AVE SAN FRANCISCO CA 94112,False,Pct 1121,False,-122.45044,37.71385
Charles Drew Elementary School - Cafeteria,50 POMONA ST SAN FRANCISCO CA 94124,False,Pct 7027,False,-122.3939,37.73176
Chinatown Branch Library - Comm Rm,1135 POWELL ST SAN FRANCISCO CA 94108,False,Pct 7326,False,-122.41023,37.79521
Chinese Immersion School - Room 200,1250 WALLER ST SAN FRANCISCO CA 94117-2919,False,Pct 7548,False,-122.44434,37.76987
Church - Corpus Christi,62 SANTA ROSA AVE SAN FRANCISCO CA 94112-2618,False,Pct 1104/1105,False,-122.43516,37.72684
Church - First Unitarian Universalist,1187 FRANKLIN ST SAN FRANCISCO CA 94109,False,Pct 7208,False,-122.42341,37.7852
Church - Living Water Fellowship,2316 VICENTE ST SAN FRANCISCO CA 94116,False,Pct 9445,False,-122.49187,37.7388
Church Of Christ Church - Community Rm,701 8TH AVE SAN FRANCISCO CA 94118,False,Pct 9146,False,-122.46624,37.77513
Church Of The Visitacion,701 SUNNYDALE AVE SAN FRANCISCO CA 94134,False,Pct 7049,False,-122.4095,37.70944
City Arts & Tech High School - Hallway,325 LA GRANDE AVE SAN FRANCISCO CA 94112-2866,False,Pct 1149,False,-122.42528,37.71949
City College - Visual Arts Building - Lobby,50 FRIDA KAHLO WAY SAN FRANCISCO CA 94112,False,Pct 9753,False,-122.44938,37.7247
Civic Center Residence - Front Lobby,44 MCALLISTER ST SAN FRANCISCO CA 94102-3895,False,Pct 7617,False,-122.4128,37.78132
Claire Lilienthal School - Scott Campus - Auditorium,3630 DIVISADERO ST SAN FRANCISCO CA 94123,False,Pct 9206,False,-122.44341,37.80339
Cleanerific - Storage Room,3465 CESAR CHAVEZ ST SAN FRANCISCO CA 94110,False,Pct 7925,False,-122.41957,37.74788
Coffman Pool - Lobby,1701 VISITACION AVE SAN FRANCISCO CA 94134,False,Pct 7038,False,-122.41584,37.71324
Collins Center,2560 18TH AVENUE SAN FRANCISCO CA 94116,False,Pct 9716,False,-122.47424,37.74036
Columbarium,1 LORAINE CT SAN FRANCISCO CA 94118-4216,False,Pct 9133,False,-122.45705,37.78067
Columbia Park Apartments,1035 FOLSOM ST SAN FRANCISCO CA 94103,False,Pct 7633,False,-122.40598,37.778
Community Room,25 SANCHEZ ST SAN FRANCISCO CA 94114,False,Pct 7808,False,-122.43102,37.76894
Community Room,462 DUBOCE AVE SAN FRANCISCO CA 94117,False,Pct 7809,False,-122.43078,37.76997
Congregation Sherith Israel - Lobby,2262 CALIFORNIA ST SAN FRANCISCO CA 94115,False,Pct 9245,False,-122.43168,37.78947
Contemporary Jewish Museum,736 MISSION ST SAN FRANCISCO CA 94103,False,Pct 7626,False,-122.40385,37.78586
Convent Presbyterian Church - Portalhurst Hall,321 TARAVAL STREET SAN FRANCISCO CA 94116,False,Pct 9718,False,-122.46952,37.7431
County Fair Building,1199 9TH AVE SAN FRANCISCO CA 94122-2370,False,Pct 9518,False,-122.46714,37.76669
Creative Arts Charter School - Library,1601 TURK ST SAN FRANCISCO CA 94115-4527,False,Pct 9508,False,-122.43606,37.77975
Crosby Hotel - Activity Room,516 O' FARRELL ST SAN FRANCISCO CA 94102,False,Pct 7604,False,-122.41338,37.7859
Daniel Webster Elementary School - Lobby,465 MISSOURI ST SAN FRANCISCO CA 94107,False,Pct 7008,False,-122.39612,37.76025
Delancey Street - Store Space,600 EMBARCADERO SAN FRANCISCO CA 94107,False,Pct 7642,False,-122.38854,37.78431
Dianne Feinstein Elementary School - Cafeteria Hallway,2550 25TH AVE SAN FRANCISCO CA 94116,False,Pct 9446,False,-122.48153,37.73969
Dolores Huerta Elementary School - Cafeteria,65 CHENERY ST SAN FRANCISCO CA 94131,False,Pct 7865,False,-122.42527,37.74026
Dolores Park Church,95 DORLAND ST SAN FRANCISCO CA 94110,False,Pct 7826,False,-122.42566,37.76216
Eco-home - Garage,728 COLE ST SAN FRANCISCO CA 94117,False,Pct 7546,False,-122.45013,37.76775
Edward I I Youth Housing - Program Room,3155 SCOTT ST SAN FRANCISCO CA 94123,False,Pct 9215,False,-122.44115,37.79901
Ella Hill Hutch Center - Conference Rm,1050 MCALLISTER ST SAN FRANCISCO CA 94115,False,Pct 7514,False,-122.42947,37.77921
Ellis Gardens - Social Room,666 ELLIS ST SAN FRANCISCO CA 94109,False,Pct 7602,False,-122.4173,37.78455
Endgames Improv â€“ Storefront,2989 MISSION ST SAN FRANCISCO CA 94110,False,Pct 7919,False,-122.41791,37.7494
Episcopal Church Of The Incarnation,1750 29TH AVE SAN FRANCISCO CA 94122-4223,False,Pct 9427,False,-122.48695,37.75453
Eritrean Community Center,1055 FILLMORE ST SAN FRANCISCO CA 94115,False,Pct 7512,False,-122.43209,37.77915
Eureka Valley Rec Ctr - Tot Room,100 COLLINGWOOD ST SAN FRANCISCO CA 94114,False,Pct 7822,False,-122.43642,37.76028
Everett Middle School - Hallway,450 CHURCH ST SAN FRANCISCO CA 94114,False,Pct 7818,False,-122.42907,37.76366
Faithful Fools,234 HYDE ST SAN FRANCISCO CA 94102,False,Pct 7614,False,-122.41552,37.78306
Fire Station #44,1298 GIRARD ST SAN FRANCISCO CA 94134,False,Pct 7046,False,-122.4005,37.71663
Firehouse #1,935 FOLSOM ST SAN FRANCISCO CA 94107,False,Pct 7631,False,-122.40412,37.77945
Firehouse #11,3880 26TH ST SAN FRANCISCO CA 94131,False,Pct 7856,False,-122.42651,37.74881
Firehouse #12,1145 STANYAN ST SAN FRANCISCO CA 94117,False,Pct 7554,False,-122.45261,37.76349
Firehouse #13,530 SANSOME ST SAN FRANCISCO CA 94111,False,Pct 7329,False,-122.40141,37.79555
Firehouse #14,551 26TH AVE SAN FRANCISCO CA 94121,False,Pct 9123,False,-122.48595,37.77901
Firehouse #15,1000 OCEAN AVE SAN FRANCISCO CA 94112,False,Pct 1112,False,-122.45288,37.72349
Firehouse #16 - West Engine Bay,2251 GREENWICH ST SAN FRANCISCO CA 94123,False,Pct 9216,False,-122.43675,37.79865
Firehouse #17,1295 SHAFTER AVE SAN FRANCISCO CA 94124,False,Pct 7033,False,-122.385,37.72752
Firehouse #18,1935 32ND AVE SAN FRANCISCO CA 94116,False,Pct 9431,False,-122.49048,37.75098
Firehouse #19,390 BUCKINGHAM WAY SAN FRANCISCO CA 94132,False,Pct 9726,False,-122.47896,37.72782
Firehouse #2,1340 POWELL ST SAN FRANCISCO CA 94133,False,Pct 7322,False,-122.41003,37.79704
Firehouse #20,285 OLYMPIA WAY SAN FRANCISCO CA 94131,False,Pct 7704,False,-122.45622,37.75117
Firehouse #21,1443 GROVE ST SAN FRANCISCO CA 94117,False,Pct 7523,False,-122.44031,37.77546
Firehouse #22,1290 16TH AVENUE SAN FRANCISCO CA 94122,False,Pct 9515,False,-122.47368,37.76398
Firehouse #23,1348 45TH AVE SAN FRANCISCO CA 94122,False,Pct 9402,False,-122.50468,37.76142
Firehouse #24,100 HOFFMAN AVE SAN FRANCISCO CA 94114,False,Pct 7837,False,-122.44108,37.75317
Firehouse #26,80 DIGBY ST SAN FRANCISCO CA 94131,False,Pct 7868,False,-122.43337,37.74028
Firehouse #28,1814 STOCKTON ST SAN FRANCISCO CA 94133,False,Pct 7305,False,-122.40934,37.80256
Firehouse #29,299 VERMONT ST SAN FRANCISCO CA 94103,False,Pct 7002,False,-122.40438,37.76619
Firehouse #3,1067 POST ST SAN FRANCISCO CA 94109,False,Pct 7601,False,-122.41932,37.78663
Firehouse #31,441 12TH AVE SAN FRANCISCO CA 94118,False,Pct 9128,False,-122.47092,37.77988
Firehouse #32,194 PARK ST SAN FRANCISCO CA 94110,False,Pct 7944,False,-122.42118,37.73639
Firehouse #33,8 CAPITOL AVE SAN FRANCISCO CA 94112,False,Pct 1125,False,-122.45863,37.71088
Firehouse #34,499 41ST AVE SAN FRANCISCO CA 94121,False,Pct 9117,False,-122.50269,37.77944
Firehouse #36 - Chief's Bay,109 OAK STREET SAN FRANCISCO CA 94102,False,Pct 7545,False,-122.4212,37.77494
Firehouse #38,2150 CALIFORNIA ST SAN FRANCISCO CA 94115,False,Pct 9247,False,-122.42991,37.78966
Firehouse #39,1091 PORTOLA DR SAN FRANCISCO CA 94127,False,Pct 9731,False,-122.45866,37.74003
Firehouse #40,2155 18TH AVE SAN FRANCISCO CA 94116,False,Pct 9713,False,-122.47533,37.74764
Firehouse #41,1325 LEAVENWORTH ST SAN FRANCISCO CA 94109,False,Pct 7333,False,-122.41653,37.7934
Firehouse #42,2430 SAN BRUNO AVE SAN FRANCISCO CA 94134,False,Pct 7952,False,-122.40556,37.73158
Firehouse #43,720 MOSCOW ST SAN FRANCISCO CA 94112-3527,False,Pct 1153,False,-122.43169,37.71634
Firehouse #51,218 LINCOLN BLVD SAN FRANCISCO CA 94129,False,Pct 9202,False,-122.45543,37.80163
Firehouse #6,135 SANCHEZ ST SAN FRANCISCO CA 94114,False,Pct 7807,False,-122.43075,37.76709
Firehouse #7,2300 FOLSOM ST SAN FRANCISCO CA 94110,False,Pct 7907,False,-122.41518,37.76026
Firehouse #8 - Chief's Bay,36 BLUXOME STREET SAN FRANCISCO CA 94107,False,Pct 7636,False,-122.39679,37.77729
First Baptist Church Of San Francisco,7 OCTAVIA ST SAN FRANCISCO CA 94102,False,Pct 7544,False,-122.42385,37.77214
First Congregational Church Of S F,1300 POLK ST SAN FRANCISCO CA 94109,False,Pct 7339,False,-122.42014,37.78889
Forest Hill Association - Club House,381 MAGELLAN AVE SAN FRANCISCO CA 94116,False,Pct 9715,False,-122.46361,37.74455
Forest Hills Christian Church - Lobby,250 LAGUNA HONDA BLVD SAN FRANCISCO CA 94116-1409,False,Pct 9712,False,-122.46121,37.75007
Fox Plaza - Fitness Center,1390 MARKET ST SAN FRANCISCO CA 94102,False,Pct 7654,False,-122.41747,37.77718
Francis Scott Key Elem. - Auditorium Lobby,1530 43RD AVENUE SAN FRANCISCO CA 94122,False,Pct 9417,False,-122.50222,37.75818
Francisco Middle School - Auditorium,2190 POWELL ST SAN FRANCISCO CA 94133,False,Pct 7304,False,-122.41138,37.80446
Friends Bar,588 MONTEREY BLVD SAN FRANCISCO CA 94127,False,Pct 7711,False,-122.44856,37.73181
Fulton Playground - Fieldhouse,855 27TH AVE SAN FRANCISCO CA 94121-3619,False,Pct 9141,False,-122.4869,37.77356
Galileo High School - Room 212,1150 FRANCISCO ST SAN FRANCISCO CA 94109,False,Pct 7201,False,-122.42425,37.80381
Gallery 16,501 3RD ST SAN FRANCISCO CA 94107,False,Pct 7641,False,-122.39544,37.78129
Galvanize,44 TEHAMA ST SAN FRANCISCO CA 94105,False,Pct 7651,False,-122.39673,37.78764
Garage,1 CRESTMONT DR SAN FRANCISCO CA 94131,False,Pct 7701,False,-122.45758,37.75561
Garage,101 MADRID ST SAN FRANCISCO CA 94112,False,Pct 1142,False,-122.42807,37.72762
Garage,1035 HAYES ST SAN FRANCISCO CA 94117,False,Pct 7529,False,-122.43345,37.77535
Garage,1057 ASHBURY ST SAN FRANCISCO CA 94117,False,Pct 7552,False,-122.44673,37.76363
Garage,110 SEAL ROCK DR SAN FRANCISCO CA 94121,False,Pct 9101,False,-122.50825,37.78093
Garage,111 WESTMOORLAND DR SAN FRANCISCO CA 94132,False,Pct 9724,False,-122.49079,37.73179
Garage,1124 LEAVENWORTH ST SAN FRANCISCO CA 94109,False,Pct 7335,False,-122.41565,37.79163
Garage,1145 PACIFIC AVE SAN FRANCISCO CA 94133,False,Pct 7325,False,-122.41405,37.79584
Garage,1150 HYDE ST SAN FRANCISCO CA 94109,False,Pct 7334,False,-122.41733,37.79179
Garage,1165 DOLORES ST SAN FRANCISCO CA 94110,False,Pct 7857,False,-122.42482,37.75081
Garage,1166 FILBERT ST SAN FRANCISCO CA 94109,False,Pct 7205,False,-122.41876,37.80042
Garage,1168 PAGE ST SAN FRANCISCO CA 94117,False,Pct 7536,False,-122.44006,37.77213
Garage,1227 MONTGOMERY ST SAN FRANCISCO CA 94133,False,Pct 7308,False,-122.40454,37.80048
Garage,1259 BAY ST SAN FRANCISCO CA 94123-2302,False,Pct 9213,False,-122.42775,37.80352
Garage,126 CHENERY ST SAN FRANCISCO CA 94131-2709,False,Pct 7873,False,-122.42584,37.73941
Garage,1260 HAIGHT ST SAN FRANCISCO CA 94117,False,Pct 7535,False,-122.44308,37.77085
Garage,1279 41ST AVE SAN FRANCISCO CA 94122,False,Pct 9403,False,-122.50098,37.76296
Garage,128 EUREKA ST SAN FRANCISCO CA 94114,False,Pct 7821,False,-122.43844,37.76015
Garage,1295 48TH AVE SAN FRANCISCO CA 94122,False,Pct 9401,False,-122.50839,37.76233
Garage,130 CARMEL ST SAN FRANCISCO CA 94117,False,Pct 7556/7557,False,-122.4496,37.76094
Garage,130 DOUGLASS ST SAN FRANCISCO CA 94114,False,Pct 7816,False,-122.43978,37.76166
Garage,1315 SILLIMAN ST SAN FRANCISCO CA 94134,False,Pct 7949,False,-122.41821,37.72762
Garage,1325 23RD AVENUE SAN FRANCISCO CA 94122,False,Pct 9407,False,-122.4817,37.76288
Garage,1330 29TH AVE SAN FRANCISCO CA 94122-1406,False,Pct 9405,False,-122.48751,37.76248
Garage,1342 41ST AVE SAN FRANCISCO CA 94122,False,Pct 9413,False,-122.50042,37.76171
Garage,1346 20TH AVE SAN FRANCISCO CA 94122,False,Pct 9408,False,-122.47793,37.76266
Garage,1364 12TH AVE SAN FRANCISCO CA 94122,False,Pct 9517,False,-122.46922,37.76274
Garage,141 SCOTT ST SAN FRANCISCO CA 94117,False,Pct 7538,False,-122.43552,37.77107
Garage,1419 CORTLAND AVE SAN FRANCISCO CA 94110,False,Pct 7937,False,-122.41015,37.73992
Garage,142 20TH AVE SAN FRANCISCO CA 94121,False,Pct 9106,False,-122.47955,37.7852
Garage,1422 23RD AVE SAN FRANCISCO CA 94122,False,Pct 9415,False,-122.48102,37.76105
Garage,1429 GREEN ST SAN FRANCISCO CA 94109,False,Pct 7309,False,-122.42268,37.79762
Garage,143 POPE ST SAN FRANCISCO CA 94112,False,Pct 1132,False,-122.44075,37.71345
Garage,1437 CABRILLO ST SAN FRANCISCO CA 94118,False,Pct 9144,False,-122.47424,37.77465
Garage,1439 18TH AVE SAN FRANCISCO CA 94122-3408,False,Pct 9701,False,-122.47615,37.761
Garage,1526 FRANCISCO ST SAN FRANCISCO CA 94123-2292,False,Pct 9205,False,-122.43051,37.80272
Garage,1532 CHURCH ST SAN FRANCISCO CA 94131,False,Pct 7862,False,-122.42717,37.74636
Garage,155 SADOWA ST SAN FRANCISCO CA 94112-2941,False,Pct 1124,False,-122.45767,37.71213
Garage,1558 47TH AVE SAN FRANCISCO CA 94122,False,Pct 9412,False,-122.50659,37.75742
Garage,1570 GREENWICH ST SAN FRANCISCO CA 94123,False,Pct 9219,False,-122.42579,37.80039
Garage,1651 9TH AVE SAN FRANCISCO CA 94122,False,Pct 9705,False,-122.46609,37.75747
Garage,168 DORADO TER SAN FRANCISCO CA 94112,False,Pct 9748,False,-122.46192,37.72695
Garage,1689 17TH AVE SAN FRANCISCO CA 94122,False,Pct 9703,False,-122.47477,37.75647
Garage,1700 LAWTON ST SAN FRANCISCO CA 94122,False,Pct 9422,False,-122.48129,37.75791
Garage,1745 VALLEJO ST SAN FRANCISCO CA 94123,False,Pct 9226,False,-122.42593,37.79616
Garage,176 HIGHLAND AVE SAN FRANCISCO CA 94110,False,Pct 7938,False,-122.42185,37.73713
Garage,177 HANCOCK ST SAN FRANCISCO CA 94114,False,Pct 7824,False,-122.43225,37.76013
Garage,1816 FUNSTON AVE SAN FRANCISCO CA 94116,False,Pct 9711,False,-122.47014,37.75357
Garage,1848 PINE ST SAN FRANCISCO CA 94109,False,Pct 7207,False,-122.42635,37.78918
Garage,1854 GROVE ST SAN FRANCISCO CA 94117,False,Pct 7519,False,-122.44729,37.77503
Garage,1859 34TH AVE SAN FRANCISCO CA 94122,False,Pct 9426,False,-122.49269,37.75242
Garage,1867 JEFFERSON ST SAN FRANCISCO CA 94123,False,Pct 9203,False,-122.44315,37.80452
Garage,1877 17TH AVE SAN FRANCISCO CA 94122,False,Pct 9709,False,-122.47465,37.75289
Garage,188 RIDGEWOOD AVE SAN FRANCISCO CA 94112,False,Pct 9752,False,-122.45315,37.73128
Garage,1887 PALOU AVE SAN FRANCISCO CA 94124,False,Pct 7019,False,-122.39645,37.73683
Garage,19 MAYWOOD DR SAN FRANCISCO CA 94127,False,Pct 9734,False,-122.46152,37.73538
Garage,1928 WEBSTER ST SAN FRANCISCO CA 94115,False,Pct 7206,False,-122.43183,37.78864
Garage,1977 PACIFIC AVE SAN FRANCISCO CA 94109,False,Pct 9241,False,-122.42762,37.79401
Garage,2 EL SERENO CT SAN FRANCISCO CA 94127,False,Pct 7707,False,-122.44422,37.73875
Garage,2 SAN GABRIEL AVE SAN FRANCISCO CA 94112-1905,False,Pct 1103,False,-122.438,37.72935
Garage,20 CRESTLAKE DR SAN FRANCISCO CA 94132,False,Pct 9453,False,-122.48024,37.73509
Garage,2019 PACIFIC AVE SAN FRANCISCO CA 94109,False,Pct 9239,False,-122.42893,37.79385
Garage,209 RANDALL ST SAN FRANCISCO CA 94131,False,Pct 7869,False,-122.42808,37.73965
Garage,21 JERSEY ST SAN FRANCISCO CA 94114,False,Pct 7849,False,-122.42571,37.75074
Garage,210 HOLLADAY AVE SAN FRANCISCO CA 94110,False,Pct 7932,False,-122.40542,37.74634
Garage,2151 GREEN ST SAN FRANCISCO CA 94123,False,Pct 9223,False,-122.43463,37.79595
Garage,2200 LARKIN ST SAN FRANCISCO CA 94109,False,Pct 7311,False,-122.42043,37.79825
Garage,2243 14TH AVE SAN FRANCISCO CA 94116-1842,False,Pct 9717,False,-122.47069,37.74626
Garage,2248 FRANCISCO ST SAN FRANCISCO CA 94123,False,Pct 9207,False,-122.44224,37.80122
Garage,225 WALLER ST SAN FRANCISCO CA 94102,False,Pct 7543,False,-122.4274,37.77137
Garage,2271 35TH AVE SAN FRANCISCO CA 94116,False,Pct 9437,False,-122.49324,37.74471
Garage,2412 POLK ST SAN FRANCISCO CA 94109,False,Pct 7203,False,-122.4221,37.79906
Garage,2424 LARKIN ST SAN FRANCISCO CA 94109,False,Pct 7204,False,-122.42067,37.80033
Garage,245 UPPER TERRACE SAN FRANCISCO CA 94117,False,Pct 7801,False,-122.4451,37.76278
Garage,246 BOCANA ST SAN FRANCISCO CA 94110,False,Pct 7935,False,-122.41847,37.73984
Garage,2477 21ST AVE SAN FRANCISCO CA 94116,False,Pct 9448,False,-122.47801,37.74154
Garage,249 17TH AVE SAN FRANCISCO CA 94121-2310,False,Pct 9109,False,-122.4766,37.78332
Garage,250 ATHENS ST SAN FRANCISCO CA 94112,False,Pct 1145,False,-122.42688,37.72403
Garage,256 CASITAS AVE SAN FRANCISCO CA 94127,False,Pct 9735,False,-122.46024,37.73633
Garage,2584 SAN JOSE AVE SAN FRANCISCO CA 94112,False,Pct 1119,False,-122.45023,37.71674
Garage,261 WAWONA ST SAN FRANCISCO CA 94127,False,Pct 9722,False,-122.46886,37.73892
Garage,2618 45TH AVE SAN FRANCISCO CA 94116,False,Pct 9441,False,-122.50304,37.7377
Garage,2625 LINCOLN WAY SAN FRANCISCO CA 94122-1520,False,Pct 9406,False,-122.48631,37.76484
Garage,263 MAYNARD ST SAN FRANCISCO CA 94112-1638,False,Pct 1141,False,-122.42467,37.72966
Garage,264 GLENVIEW DR SAN FRANCISCO CA 94131,False,Pct 7835,False,-122.44564,37.74816
Garage,265 MINERVA ST SAN FRANCISCO CA 94112,False,Pct 1117,False,-122.46122,37.71559
Garage,267 ANDERSON ST SAN FRANCISCO CA 94110,False,Pct 7936,False,-122.41504,37.73946
Garage,27 BLANKEN AVE SAN FRANCISCO CA 94134,False,Pct 7052,False,-122.40097,37.71222
Garage,2700 22ND ST SAN FRANCISCO CA 94110,False,Pct 7915,False,-122.4087,37.75625
Garage,2715 35TH AVE SAN FRANCISCO CA 94116,False,Pct 9451,False,-122.49273,37.7366
Garage,276 WILLARD NORTH ST SAN FRANCISCO CA 94118-4120,False,Pct 9149,False,-122.4563,37.77599
Garage,277 MONTEREY BLVD SAN FRANCISCO CA 94131,False,Pct 9755,False,-122.44154,37.73145
Garage,2774 FOLSOM ST SAN FRANCISCO CA 94110,False,Pct 7918,False,-122.41447,37.75287
Garage,28 MIRABEL AVE SAN FRANCISCO CA 94110-4615,False,Pct 7926,False,-122.41693,37.74615
