geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
6023000100,23,0.03427,1,0.78736,0,0.23055,0,0.2718,0,0.07921,1,0.06954,1,0.0495,0,0.157,0,0.04833,0,0.64003,0,0.00306,1,0.0,1,0.0,1,0.14144,0,0.0,1,0.0,1,0.00236,1,0.00165,1,0.0,1,0.0,1,0.0,1,0.0,1,0.03096,0.26949,0,0.11775,0.02824,4771,6.07698,785.0944,0.52793,0.39534,0.45678,0.30293,0.63776,0.67078,0.54302,0.51248,0.89477,0.82206,0.94733,0.85155,0.7225,0.67141,0.55268,0.6698
6023000200,23,0.07799,1,0.84031,0,0.09653,1,0.0943,0,0.07056,1,0.06172,1,0.00461,1,0.17189,0,0.01363,1,0.66894,0,0.00018,1,0.0,1,0.0,1,0.15881,0,0.00203,1,0.00755,1,0.0,1,0.0059,1,0.0,1,0.0,1,0.0,1,0.0,1,0.03804,0.18518,0,0.05343,0.03329,6056,3.70515,1634.48103,0.5483,0.49918,0.43027,0.3968,0.67044,0.69685,0.64103,0.52354,0.91365,0.89417,0.87219,0.89809,0.76029,0.7033,0.62569,0.66213
6023000300,23,0.11011,0,0.9353,0,0.07794,0,0.29098,0,0.08535,1,0.16672,0,0.00017,1,0.09001,0,0.00795,1,0.67087,0,0.0,1,0.0,1,0.0,1,0.07429,0,0.01209,1,0.0,1,0.0,1,0.00432,1,0.0038,1,0.01451,1,0.0,1,0.0,1,0.04186,0.229,0,0.01122,0.0349,5543,3.08194,1798.54033,0.56996,0.46852,0.56439,0.50986,0.69446,0.66297,0.65399,0.49887,0.91187,0.90841,0.93858,0.9128,0.76195,0.70661,0.62698,0.58771
6023000400,23,0.05594,1,0.91407,0,0.24355,0,0.28051,0,0.03927,1,0.02277,1,0.00976,1,0.13453,0,0.06227,1,0.70911,0,0.0,1,0.0,1,0.0,1,0.10455,0,0.0,1,0.01348,1,0.00465,1,0.01464,1,0.0,1,0.0,1,0.0,1,0.0,1,0.02944,0.22091,0,0.02087,0.02216,4118,7.09994,580.00463,0.60087,0.46149,0.41476,0.54596,0.7236,0.67674,0.6095,0.55307,0.92393,0.85775,0.90341,0.83735,0.78468,0.6885,0.66651,0.64033
6023000500,23,0.07033,1,0.8432,0,0.1587,0,0.28234,0,0.09753,1,0.02112,1,0.06697,0,0.16697,0,0.03528,1,0.65955,0,0.01663,1,0.0018,1,0.0,1,0.13798,0,0.0018,1,0.0,1,0.0,1,0.00876,1,0.0,1,0.00584,1,0.0,1,0.00652,1,0.03373,0.38676,0,0.12686,0.02545,3645,2.59713,1403.47108,0.54909,0.51765,0.60078,0.45083,0.63884,0.62173,0.66709,0.53779,0.9016,0.8896,0.86149,0.91694,0.76389,0.70525,0.70778,0.66793
6023000600,23,0.03978,1,0.93393,0,0.14632,0,0.06944,1,0.12405,1,0.009,1,0.0008,1,0.12325,0,0.0036,1,0.83053,0,0.02061,1,0.0,1,0.0,1,0.08443,0,0.0,1,0.0028,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.03921,0.16084,0,0.0552,0.04015,5000,3.32268,1504.81054,0.57034,0.47178,0.61189,0.46595,0.75969,0.63339,0.54666,0.57109,0.91043,0.89677,0.97545,0.87787,0.83593,0.76627,0.74835,0.71179
6023000700,23,0.00458,1,0.93031,0,0.11863,0,0.13666,0,0.06565,1,0.01204,1,0.00564,1,0.04778,1,0.00376,1,0.89108,0,0.00075,1,0.0032,1,0.0,1,0.02577,1,0.0,1,0.0,1,0.00019,1,0.00339,1,0.00847,1,0.0,1,0.0,1,0.0,1,0.04092,0.12863,0,0.0259,0.03105,5515,6.23939,883.9012,0.58398,0.58066,0.71108,0.50229,0.78603,0.70005,0.63483,0.58732,0.93499,0.92913,0.96079,0.90425,0.83777,0.76673,0.82635,0.7125
6023000800,23,0.01893,1,0.96328,0,0.13516,0,0.16823,0,0.07631,1,0.02199,1,0.00038,1,0.11455,0,0.02505,1,0.7948,0,0.00746,1,0.04647,1,0.0,1,0.02926,1,0.0,1,0.00229,1,0.0,1,0.02123,1,0.0,1,0.0,1,0.0,1,0.00076,1,0.03926,0.24455,0,0.03151,0.04598,4882,24.80233,196.83633,0.58201,0.41635,0.74206,0.49942,0.74453,0.68817,0.71422,0.54404,0.8849,0.88721,0.9431,0.8675,0.81871,0.78382,0.82918,0.69564
6023000900,23,0.01371,1,0.9871,0,0.10141,0,0.15966,0,0.10499,1,0.01798,0,0.00153,1,0.0742,0,0.01167,1,0.84815,0,0.0,1,0.00306,1,0.0,1,0.0568,0,0.00325,1,0.00937,1,0.0,1,0.00325,1,0.00363,1,0.00306,1,0.00115,1,0.00574,1,0.04151,0.1073,0,0.01171,0.03433,5160,64.37505,80.15528,0.56082,0.42105,0.51388,0.49903,0.79793,0.76209,0.74597,0.67836,0.93364,0.88417,0.89656,0.91374,0.86489,0.82923,0.83799,0.79279
6023001001,23,0.05043,0,0.8167,0,0.06447,0,0.40317,0,0.47775,0,0.00852,1,0.03708,0,0.19328,0,0.02635,1,0.66299,0,0.01436,0,0.00205,1,0.0,1,0.14027,0,0.00962,1,0.00473,1,0.0,1,0.00252,1,0.00095,1,0.00174,1,0.00095,1,0.0,1,0.02563,0.28565,0,0.08021,0.02613,2873,2.15091,1335.71289,,,,,,,,,0.89726,0.89288,0.89244,0.88214,0.83255,0.82036,0.84052,0.8011
6023001002,23,0.05043,0,0.8167,0,0.06447,0,0.40317,0,0.47775,0,0.00852,1,0.03708,0,0.19328,0,0.02635,1,0.66299,0,0.01436,0,0.00205,1,0.0,1,0.14027,0,0.00962,1,0.00473,1,0.0,1,0.00252,1,0.00095,1,0.00174,1,0.00095,1,0.0,1,0.02598,0.44902,0,0.0463,0.02024,3293,3.36436,978.79037,,,,,,,,,0.89808,0.83391,0.87361,0.86205,0.8315,0.75798,0.80541,0.7811
6023001102,23,0.04767,1,0.94732,0,0.10504,0,0.40486,0,0.263,1,0.07732,0,0.01418,1,0.14516,0,0.00716,1,0.69127,0,0.00424,1,0.0,1,0.0,1,0.12235,0,0.01374,1,0.0,1,0.00994,1,0.00249,1,0.0019,1,0.0,1,0.00497,1,0.00146,1,0.03864,0.18971,0,0.03425,0.04615,5132,7.33903,699.27514,,,,,,,,,0.89018,0.85171,0.92135,0.88408,0.8119,0.80102,0.82654,0.79218
6023001103,23,0.04767,1,0.94733,0,0.10504,0,0.40486,0,0.26297,1,0.07733,0,0.01418,1,0.14515,0,0.00716,1,0.69127,0,0.00424,1,0.0,1,0.0,1,0.12235,0,0.01374,1,0.0,1,0.00994,1,0.00249,1,0.0019,1,0.0,1,0.00497,1,0.00146,1,0.01401,0.05171,0,0.01274,0.01612,1893,2.29389,825.23613,,,,,,,,,0.91104,0.90418,0.99055,0.89052,0.82486,0.77998,0.80171,0.77488
6023001200,23,0.02632,1,0.9304,0,0.10909,0,0.30242,0,0.35529,0,0.01861,0,0.01241,1,0.18118,0,0.01176,1,0.73219,0,0.01241,0,0.0,1,0.00043,1,0.13369,0,0.0,1,0.02674,1,0.0,1,0.00321,1,0.00856,1,0.00107,1,0.00513,1,0.00278,1,0.03623,0.25863,0,0.05243,0.03848,5152,653.81464,7.87991,0.63609,0.53512,0.56666,0.50928,0.72769,0.7059,0.59255,0.67721,0.89406,0.85773,0.86461,0.86622,0.81326,0.73647,0.82617,0.74306
6023001300,23,0.01087,1,0.96032,0,0.13641,0,0.1848,0,0.12723,1,0.02347,1,0.00681,1,0.05156,0,0.01666,1,0.79706,0,0.01059,1,1e-05,1,0.00983,1,0.02506,1,1e-05,1,0.00531,1,0.0,1,0.00152,1,0.01211,1,1e-05,1,0.00378,1,1e-05,1,0.01077,0.17939,0,0.00696,0.00967,1440,82.68882,17.41469,0.63208,0.64116,0.49198,0.68346,0.65994,0.63919,0.66532,0.56515,0.90876,0.90446,0.99849,0.84024,0.74419,0.70516,0.80264,0.7014
