geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
6031000100,31,0.17351,0,0.98419,0,0.10568,0,0.05114,0,0.06387,1,0.0547,1,0.00164,1,0.36227,0,0.00098,1,0.55945,0,0.0,1,0.0,1,0.0,1,0.34785,0,0.00393,1,0.00131,1,0.04291,1,0.00426,1,0.00197,1,0.00557,1,0.0,1,0.0,1,0.02069,0.0218,0,0.04943,0.0159,2935,255.28099,11.49714,1.0,1.0,1.0,1.0,0.8106,0.62048,0.84091,0.61828,0.95989,0.94873,1.0,0.94579,0.85178,0.72034,0.85002,0.76149
6031000200,31,0.11762,0,0.98298,0,0.1622,0,0.16265,0,0.1115,1,0.00656,1,0.0258,1,0.41714,0,0.00175,1,0.54613,0,0.00437,1,0.0,1,0.0,1,0.39659,0,0.00262,1,0.00175,1,0.0,1,0.0,1,0.00219,1,0.00131,1,0.0,1,0.00656,1,0.01732,0.25362,0,0.0122,0.0186,2154,162.73405,13.23632,0.74132,0.74809,0.78571,0.8,0.77564,0.62679,0.67043,0.63559,0.92403,0.88889,0.92308,0.93921,0.805,0.65948,0.82979,0.68971
6031000402,31,0.10688,0,0.98777,0,0.11256,0,0.10825,0,0.10409,1,0.07764,0,0.03865,0,0.38655,0,0.0,1,0.46821,0,0.01255,1,0.0,1,0.0,1,0.36563,0,0.00184,1,0.00134,1,0.0,1,0.0,1,0.07614,0,0.00151,1,0.00284,1,0.0,1,0.04813,0.28195,0,0.07558,0.06145,6332,66.37284,95.40046,0.79431,0.80667,0.875,0.84564,0.70411,0.58978,0.69711,0.48065,0.90387,0.90387,0.97458,0.91904,0.76268,0.68942,0.79195,0.67474
6031000403,31,0.08447,0,0.97225,0,0.14952,0,0.13785,0,0.0719,1,0.05692,0,0.09786,0,0.37627,0,0.0018,1,0.40823,0,0.00959,1,0.0,1,0.0,1,0.33094,0,0.00559,1,0.0004,1,0.0,1,0.0,1,0.05033,0,0.0018,1,0.0006,1,0.00419,1,0.03899,0.28525,0,0.01162,0.04959,5331,4.568,1167.03176,0.86013,0.87452,0.84615,0.875,0.49905,0.42834,0.46429,0.33717,0.89593,0.90707,0.90909,0.90643,0.72967,0.63707,0.67347,0.56623
6031000405,31,0.11759,0,0.92201,0,0.05413,1,0.25366,0,0.10653,1,0.06283,0,0.04238,0,0.54915,0,0.00736,1,0.31357,0,0.02251,1,0.0075,1,0.0,1,0.50441,0,0.0,1,0.00191,1,0.00177,1,0.0,1,0.04532,0,0.00206,1,0.00471,1,0.0053,1,0.0446,0.29141,0,0.03714,0.06657,7314,4.49638,1626.64229,0.69372,0.71023,0.675,0.7973,0.62972,0.55873,0.56338,0.4625,0.87487,0.89091,0.94805,0.84862,0.66487,0.58036,0.6875,0.54774
6031000406,31,0.06262,0,0.97908,0,0.07651,0,0.12591,0,0.14235,1,0.08191,0,0.02984,0,0.38091,0,0.0,1,0.46328,0,0.00612,1,0.0,1,0.0,1,0.36942,0,0.0,1,0.00405,1,0.0,1,0.0,1,0.07579,0,0.0,1,0.0,1,0.0,1,0.02569,0.37751,0,0.00606,0.02426,3354,1.34906,2486.17971,,,,,,,,,0.91388,0.92118,0.9434,0.95763,0.72419,0.6778,0.74648,0.61458
6031000407,31,0.06262,0,0.97908,0,0.07651,0,0.12591,0,0.14235,1,0.08191,0,0.02984,0,0.38091,0,0.0,1,0.46328,0,0.00612,1,0.0,1,0.0,1,0.36942,0,0.0,1,0.00405,1,0.0,1,0.0,1,0.07579,0,0.0,1,0.0,1,0.0,1,0.05448,0.28703,0,0.04659,0.08652,6932,3.61423,1917.97194,,,,,,,,,0.87621,0.85586,0.88462,0.85714,0.7398,0.6681,0.77381,0.65625
6031000500,31,0.24523,0,0.94955,0,0.11229,0,0.17393,0,0.11404,1,0.03509,1,0.05804,0,0.62841,0,0.00429,1,0.24916,0,0.00187,1,0.00336,1,0.0,1,0.61049,0,0.00915,1,0.0,1,0.0,1,0.0,1,0.02594,1,0.00168,1,0.00747,1,0.0,1,0.03393,0.24055,0,0.02833,0.03773,5610,31.42844,178.50076,0.80701,0.77758,0.77778,0.83217,0.67345,0.59049,0.62069,0.51812,0.92183,0.89669,0.91525,0.87907,0.72452,0.64863,0.78667,0.6891
6031000602,31,0.03797,1,0.98521,0,0.07547,0,0.06508,0,0.11322,1,0.04881,1,0.06072,1,0.26501,0,0.0,1,0.58202,0,0.00403,1,0.0,1,0.0,1,0.2313,0,0.0,1,0.0,1,0.03556,1,0.0047,1,0.0,1,0.00302,1,0.0,1,0.00554,1,0.05243,0.23745,0,0.0117,0.05472,5862,2.63004,2228.86422,0.73531,0.70701,0.73034,0.83893,0.77881,0.70194,0.78761,0.5438,0.92811,0.91466,0.95727,0.893,0.82213,0.74729,0.85401,0.67922
6031000603,31,0.09784,0,0.97519,0,0.07899,0,0.05113,0,0.05953,1,0.08147,0,0.04358,0,0.36184,0,0.0,1,0.47156,0,0.00853,1,0.0,1,0.0,1,0.31329,0,0.0259,1,0.0,1,0.0,1,0.00457,1,0.04592,0,0.01422,1,0.01778,1,0.00457,1,0.02022,0.08857,0,0.00343,0.02858,2969,2.63663,1126.05864,,,,,,,,,0.92268,0.92343,0.96746,0.9342,0.84059,0.79667,0.82551,0.73076
