geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
6041101100,41.0,0.02637,1.0,0.99998,0.0,0.04346,1.0,0.0199,1.0,0.08135,1.0,0.07766,1.0,1e-05,1.0,0.06532,1.0,0.0,1.0,0.82193,0.0,0.01095,1.0,0.0,1.0,0.0,1.0,0.00179,1.0,0.03354,1.0,0.01046,1.0,0.0,1.0,0.03437,1.0,0.03881,1.0,0.01416,1.0,0.00224,1.0,0.0,1.0,0.01207,0.04971,0.0,0.00369,0.01073,2682.0,34.50459,77.7288,0.69471,0.66237,0.54153,0.76731,0.88457,0.79543,0.84919,0.6806,0.93051,0.8873,0.87338,0.90202,0.9072,0.8799,0.88053,0.78431
6041101200,41.0,0.11984,0.0,0.99241,0.0,0.06307,0.0,0.06235,1.0,0.04445,1.0,0.06235,0.0,1e-05,1.0,0.23144,0.0,0.0,1.0,0.6896,0.0,0.0693,1.0,0.0,1.0,0.0,1.0,0.14688,0.0,0.0,1.0,0.01227,1.0,0.0,1.0,0.03847,1.0,0.02652,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01176,0.08595,0.0,0.01451,0.01268,2927.0,10.52166,278.18817,0.72128,0.71192,0.77949,0.70245,0.86539,0.78878,0.85325,0.68457,0.91237,0.92463,0.90933,0.8845,0.88707,0.81974,0.88031,0.75437
6041102100,41.0,0.04426,1.0,0.99395,0.0,0.03755,1.0,0.04484,0.0,0.06463,1.0,0.03499,0.0,0.00656,1.0,0.11859,0.0,0.0002,1.0,0.80796,0.0,0.04758,1.0,0.0,1.0,0.0,1.0,0.05448,0.0,0.00945,1.0,0.00205,1.0,0.01232,1.0,0.00747,1.0,0.00534,1.0,1e-05,1.0,0.00984,1.0,0.0,1.0,0.00993,0.07524,0.0,0.00873,0.00788,2251.0,9.41289,239.14019,0.72864,0.61683,0.77654,0.79677,0.89508,0.86537,0.83538,0.69508,0.93622,0.91812,0.92796,0.90659,0.91213,0.85429,0.92718,0.82754
6041102202,41.0,0.06491,1.0,0.97799,0.0,0.07927,1.0,0.04136,0.0,0.07732,1.0,0.04297,0.0,0.04277,1.0,0.13723,0.0,0.0,1.0,0.73065,0.0,0.02462,1.0,0.01902,1.0,0.0,1.0,0.06706,0.0,0.0031,1.0,0.01968,1.0,2e-05,1.0,0.00846,1.0,1e-05,1.0,0.01577,1.0,0.00717,1.0,0.01154,1.0,0.026,0.14245,0.0,0.01467,0.02625,6008.0,3.1667,1897.24474,0.6964,0.63197,0.807,0.71933,0.87816,0.83675,0.84261,0.67211,0.91335,0.85731,0.95477,0.89834,0.89581,0.84001,0.91954,0.80316
6041102203,41.0,0.18006,0.0,0.93776,0.0,0.1052,0.0,0.18972,0.0,0.07742,1.0,0.06874,0.0,0.04687,1.0,0.32946,0.0,0.0,1.0,0.4928,0.0,0.15292,0.0,0.00347,1.0,0.0158,1.0,0.14425,0.0,0.0,1.0,0.00174,1.0,0.01267,1.0,0.02725,1.0,0.00608,1.0,0.00434,1.0,0.00295,1.0,0.00451,1.0,0.01804,0.21185,0.0,0.03035,0.01872,5181.0,2.72128,1903.88144,0.68108,0.56303,0.68966,0.55,0.84986,0.79866,0.79817,0.60606,0.90064,0.83803,0.94231,0.85475,0.85625,0.81375,0.8189,0.71888
6041103100,41.0,0.05131,0.0,0.9897,0.0,0.03803,1.0,0.02891,0.0,0.10232,1.0,0.03766,0.0,0.01445,1.0,0.06657,0.0,0.0,1.0,0.82439,0.0,0.00406,1.0,0.0,1.0,0.0,1.0,0.04171,0.0,0.00964,1.0,0.00317,1.0,0.0,1.0,0.00672,1.0,0.01775,1.0,0.00456,1.0,0.00659,1.0,0.0,1.0,0.03397,0.09673,0.0,0.0062,0.03357,7380.0,41.4035,178.24579,0.71816,0.64478,0.81984,0.71885,0.89436,0.84053,0.87148,0.66818,0.91832,0.85893,0.96199,0.90416,0.90492,0.86527,0.85996,0.81608
6041103200,41.0,0.10524,0.0,0.87574,0.0,0.1115,0.0,0.0737,0.0,0.06612,1.0,0.09781,0.0,0.03772,1.0,0.18025,0.0,0.00425,1.0,0.62675,0.0,0.0679,0.0,0.0,1.0,0.0,1.0,0.07709,0.0,0.00261,1.0,0.00837,1.0,0.01564,1.0,0.05171,1.0,0.00412,1.0,0.00823,1.0,0.00178,1.0,0.01139,1.0,0.02843,0.21621,0.0,0.01362,0.02619,6725.0,4.67752,1437.72797,0.68854,0.64061,0.79256,0.64204,0.86372,0.81486,0.81206,0.66451,0.91001,0.88748,0.93631,0.89216,0.869,0.79937,0.83511,0.73625
6041104102,41.0,0.11353,0.0,0.97247,0.0,0.13178,0.0,0.07489,0.0,0.09444,1.0,0.10208,0.0,0.01233,1.0,0.33142,0.0,0.00642,1.0,0.47448,0.0,0.12378,0.0,0.00382,1.0,0.0,1.0,0.10278,0.0,0.0026,1.0,0.06753,0.0,0.02483,1.0,0.00122,1.0,0.04531,0.0,0.01354,1.0,0.00243,1.0,0.0026,1.0,0.01857,0.19643,0.0,0.00786,0.01969,5328.0,2.11809,2515.47197,0.6909,0.61554,0.78572,0.61348,0.8394,0.78685,0.71342,0.63775,0.89953,0.86404,0.85867,0.8707,0.84875,0.76083,0.8305,0.68117
6041104103,41.0,0.14551,1.0,0.99056,0.0,0.07794,0.0,0.05934,0.0,0.08173,1.0,0.07712,0.0,0.02687,1.0,0.17776,0.0,0.00348,1.0,0.66016,0.0,0.0811,1.0,0.0,1.0,0.0,1.0,0.07812,1.0,0.01008,1.0,0.00522,1.0,0.0,1.0,0.04727,0.0,0.0097,1.0,0.0,1.0,0.01518,1.0,0.00261,1.0,0.01281,0.04902,0.0,0.00667,0.01215,3141.0,3.04144,1032.73357,,,,,,,,,0.92651,0.88369,0.93044,0.92881,0.90806,0.82355,0.92,0.78554
6041104104,41.0,0.14472,1.0,0.99036,0.0,0.07858,0.0,0.05951,0.0,0.08179,1.0,0.07727,0.0,0.02673,1.0,0.17843,0.0,0.00353,1.0,0.65934,0.0,0.08106,1.0,4e-05,1.0,0.0,1.0,0.07803,1.0,0.00993,1.0,0.00579,1.0,0.00025,1.0,0.04661,0.0,0.00998,1.0,0.00018,1.0,0.01497,1.0,0.00266,1.0,0.01918,0.16126,0.0,0.01147,0.01654,4619.0,2.96235,1559.23329,,,,,,,,,0.92213,0.883,0.97751,0.90894,0.88336,0.82527,0.897,0.77666
