provider,lat,lon,num_stops_per_week,score
Corona Cruiser,33.85519,-117.56939,38.0,2.0
Corona Cruiser,33.85356,-117.56962,38.0,2.0
Corona Cruiser,33.8536,-117.56987,38.0,2.0
Corona Cruiser,33.86839,-117.54472,38.0,2.0
Corona Cruiser,33.87499,-117.52578,38.0,2.0
Corona Cruiser,33.84807,-117.543,42.0,2.0
Corona Cruiser,33.84807,-117.54299,45.0,2.0
Corona Cruiser,33.87598,-117.58896,45.0,2.0
Corona Cruiser,33.81397,-117.50904,32.0,2.0
Corona Cruiser,33.81717,-117.50626,16.0,1.0
Corona Cruiser,33.82664,-117.51382,16.0,1.0
Corona Cruiser,33.87843,-117.57508,0.0,0.0
Corona Cruiser,33.85273,-117.56767,38.0,2.0
Corona Cruiser,33.84844,-117.57038,38.0,2.0
Corona Cruiser,33.84842,-117.57039,38.0,2.0
Corona Cruiser,33.89062,-117.51768,76.0,4.0
Corona Cruiser,33.88933,-117.52052,38.0,2.0
Corona Cruiser,33.88445,-117.5165,38.0,2.0
Corona Cruiser,33.88178,-117.51468,38.0,2.0
Corona Cruiser,33.87982,-117.51813,38.0,2.0
Corona Cruiser,33.87805,-117.52122,38.0,2.0
Corona Cruiser,33.87623,-117.5244,38.0,2.0
Corona Cruiser,33.8742,-117.52885,38.0,2.0
Corona Cruiser,33.87378,-117.53275,38.0,2.0
Corona Cruiser,33.87435,-117.54237,38.0,2.0
Corona Cruiser,33.86401,-117.54585,38.0,2.0
Corona Cruiser,33.86227,-117.54889,38.0,2.0
Corona Cruiser,33.86122,-117.55073,38.0,2.0
Corona Cruiser,33.8601,-117.5527,38.0,2.0
Corona Cruiser,33.85968,-117.55342,38.0,2.0
Corona Cruiser,33.859,-117.55463,38.0,2.0
Corona Cruiser,33.85839,-117.55569,38.0,2.0
Corona Cruiser,33.85668,-117.55867,38.0,2.0
Corona Cruiser,33.85586,-117.56011,38.0,2.0
Corona Cruiser,33.85458,-117.56209,38.0,2.0
Corona Cruiser,33.85336,-117.56419,38.0,2.0
Corona Cruiser,33.84991,-117.57046,76.0,4.0
Corona Cruiser,33.84532,-117.57116,0.0,0.0
Corona Cruiser,33.84306,-117.57321,0.0,0.0
Corona Cruiser,33.84294,-117.57618,76.0,4.0
Corona Cruiser,33.84257,-117.57345,76.0,4.0
Corona Cruiser,33.84528,-117.57092,0.0,0.0
Corona Cruiser,33.85736,-117.56906,38.0,2.0
Corona Cruiser,33.85919,-117.5688,38.0,2.0
Corona Cruiser,33.86234,-117.56832,38.0,2.0
Corona Cruiser,33.86566,-117.56779,38.0,2.0
Corona Cruiser,33.86722,-117.56756,38.0,2.0
Corona Cruiser,33.87003,-117.56711,38.0,2.0
Corona Cruiser,33.87262,-117.56672,38.0,2.0
Corona Cruiser,33.87414,-117.56649,38.0,2.0
Corona Cruiser,33.87557,-117.57018,80.0,4.0
Corona Cruiser,33.87163,-117.56974,80.0,4.0
Corona Cruiser,33.87184,-117.5718,80.0,4.0
Corona Cruiser,33.8743,-117.57382,80.0,4.0
Corona Cruiser,33.87843,-117.57488,38.0,2.0
Corona Cruiser,33.87922,-117.57348,38.0,2.0
Corona Cruiser,33.88158,-117.56768,38.0,2.0
Corona Cruiser,33.88195,-117.56461,25.0,1.0
Corona Cruiser,33.88565,-117.56472,38.0,2.0
Corona Cruiser,33.88865,-117.56477,38.0,2.0
Corona Cruiser,33.89075,-117.56663,38.0,2.0
Corona Cruiser,33.89484,-117.5704,38.0,2.0
Corona Cruiser,33.89674,-117.57209,76.0,4.0
Corona Cruiser,33.89901,-117.57405,38.0,2.0
Corona Cruiser,33.8963,-117.56663,38.0,2.0
Corona Cruiser,33.8922,-117.56393,38.0,2.0
Corona Cruiser,33.88772,-117.56465,38.0,2.0
Corona Cruiser,33.8858,-117.56493,38.0,2.0
Corona Cruiser,33.88187,-117.56593,38.0,2.0
Corona Cruiser,33.8816,-117.56867,38.0,2.0
Corona Cruiser,33.8793,-117.57293,38.0,2.0
Corona Cruiser,33.87845,-117.57508,38.0,2.0
Corona Cruiser,33.87615,-117.57436,0.0,0.0
Corona Cruiser,33.87176,-117.57229,83.0,4.0
Corona Cruiser,33.87171,-117.56939,83.0,4.0
Corona Cruiser,33.87562,-117.56902,83.0,4.0
Corona Cruiser,33.8748,-117.56743,38.0,2.0
Corona Cruiser,33.87258,-117.56693,38.0,2.0
Corona Cruiser,33.8705,-117.56723,38.0,2.0
Corona Cruiser,33.8685,-117.56757,38.0,2.0
Corona Cruiser,33.8667,-117.56782,38.0,2.0
Corona Cruiser,33.8648,-117.5681,38.0,2.0
Corona Cruiser,33.8611,-117.56869,38.0,2.0
Corona Cruiser,33.85845,-117.5691,38.0,2.0
Corona Cruiser,33.85558,-117.56958,38.0,2.0
Corona Cruiser,33.84993,-117.57045,0.0,0.0
Corona Cruiser,33.8453,-117.5712,76.0,4.0
Corona Cruiser,33.84305,-117.57327,76.0,4.0
Corona Cruiser,33.843,-117.57625,0.0,0.0
