name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat
Bridgeport Memorial Hall,73 SCHOOL ST BRIDGEPORT CA 93517,False,Bridgeport,False,-119.22943,38.25677
Chalfant Community Center,123 VALLEY RD CHALFANT VALLEY CA 93514,False,Tri-Valley,False,-118.36722,37.52639
Crowley Community Center,58 PEARSON RD CROWLEY LAKE CA 93546,False,Long Valley,False,-118.74178,37.56667
June Lake Community Center,90 GRANITE AVE JUNE LAKE CA 93529,False,June Lake,False,-119.07752,37.77772
Mammoth High School,365 SIERRA PARK RD MAMMOTH LAKES CA 93546,False,"Mammoth Meadow, Mammoth Minaret, Mammoth Pinecrest, Mammoth View, Old Mammoth",False,-118.96296,37.64126
Mono County Elections,74 SCHOOL ST BRIDGEPORT CA 93517,False,Locality wide location,False,-119.2289,38.25724
Walker Community Center,442 MULE DEER DR WALKER CA 96107,False,Antelope,False,-119.47982,38.51435
