geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
6089010100,89,0.03036,1,0.70394,0,0.3545,0,0.27181,0,0.05428,1,0.01689,1,0.03679,1,0.10977,0,0.02232,0,0.76719,0,0.0,1,0.00422,1,0.0,1,0.09952,0,0.0,1,0.0,1,0.00603,1,0.01086,1,0.0,1,0.0,1,0.0,1,0.0,1,0.01045,0.38508,0,0.08737,0.0055,1708,1.35867,1257.10729,0.68747,0.69831,0.64309,0.58592,0.61615,0.6269,0.45561,0.41307,0.88332,0.79844,0.8115,0.82186,0.70971,0.6296,0.87716,0.59868
6089010200,89,0.00325,1,0.82815,0,0.09888,0,0.29363,0,0.12199,1,0.01376,1,0.05927,0,0.03547,0,6e-05,1,0.88149,0,0.00472,1,2e-05,1,0.0,1,0.02209,1,0.0,1,0.00859,1,0.00816,1,0.00303,1,0.00257,1,0.0,1,0.0,1,0.0,1,0.01361,0.23985,0,0.0281,0.0102,2237,3.38264,661.31795,0.69546,0.71817,0.97199,0.5042,0.77904,0.6647,0.72269,0.49037,0.88186,0.80534,0.91493,0.81488,0.82523,0.78989,0.93319,0.64633
6089010300,89,0.02457,1,0.91811,0,0.13647,0,0.16526,0,0.12867,1,0.02518,1,0.02356,1,0.12243,0,0.05382,0,0.75191,0,0.0037,1,0.0,1,0.0,1,0.06191,0,0.00231,1,0.0,1,0.01132,1,0.0,1,0.0,1,0.00416,1,0.0,1,0.0,1,0.02366,0.31711,0,0.12073,0.01986,4149,4.9925,831.04638,0.67154,0.6757,0.8398,0.50051,0.73983,0.62412,0.67556,0.52257,0.84683,0.8587,0.86616,0.77217,0.77238,0.6274,0.80737,0.57146
6089010400,89,0.02409,1,0.94787,0,0.16257,0,0.16032,0,0.07455,1,0.00961,1,0.00704,1,0.11743,0,0.02297,1,0.83943,0,0.00656,1,0.01102,1,0.0,1,0.04336,0,0.0007,1,0.00774,1,0.0,1,0.00516,1,0.0,1,0.00445,1,0.0,1,0.0,1,0.02454,0.19652,0,0.04616,0.01988,4496,6.34986,708.04705,0.66835,0.66766,0.48332,0.62189,0.7298,0.6923,0.70092,0.43951,0.87665,0.81221,0.93468,0.88147,0.79672,0.696,0.74079,0.60078
6089010500,89,0.00672,1,0.91396,0,0.11522,0,0.19003,0,0.127,1,0.02442,1,0.01587,0,0.10462,0,0.01842,1,0.81682,0,0.0,1,0.00825,1,0.0,1,0.08692,0,0.00326,1,0.00584,1,1e-05,1,0.01135,1,0.01013,1,0.0,1,0.0,1,0.0,1,0.0322,0.38691,0,0.08091,0.01705,4979,4.25789,1169.3576,0.65756,0.52234,0.79016,0.68182,0.72671,0.70073,0.69652,0.51491,0.89202,0.84145,0.95995,0.8984,0.77908,0.72059,0.78697,0.60341
6089010601,89,0.01562,1,0.9797,0,0.07073,0,0.04005,0,0.03613,1,0.03918,0,0.00392,1,0.07444,0,0.0,1,0.83979,0,0.00305,1,0.0,1,0.0,1,0.05311,0,0.00218,1,0.00218,1,0.00435,1,0.01654,1,0.00131,1,0.00784,1,0.00218,1,0.00305,1,0.01314,0.02011,0,0.00347,0.00862,2505,5.27118,475.22562,0.73282,0.65364,0.80523,0.7516,0.82135,0.72067,0.67243,0.55161,0.92342,0.93409,0.94596,0.92016,0.85864,0.80076,0.85507,0.74293
6089010602,89,0.04853,1,0.93293,0,0.15009,0,0.10665,0,0.0699,1,0.08657,0,0.00739,1,0.08297,0,0.03069,1,0.77344,0,0.0,1,0.0,1,0.0,1,0.07066,1,0.00758,1,0.00474,1,0.01383,1,0.0,1,0.00815,1,0.00284,1,0.01534,1,0.02292,1,0.02969,0.06122,0,0.04706,0.02618,5718,7.24295,789.45734,0.6824,0.59854,0.75192,0.63185,0.81149,0.78733,0.84909,0.52398,0.89078,0.87768,0.91806,0.93084,0.84363,0.74844,0.88547,0.63738
6089010603,89,0.02655,1,0.96078,0,0.06897,1,0.11104,0,0.08395,1,0.06093,1,0.01354,1,0.02573,0,0.0914,0,0.79012,0,0.0,1,0.0,1,0.0,1,0.01963,0,0.0,1,0.0,1,0.03859,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.00803,0.29651,0,0.0037,0.00559,916,21.87624,41.87191,0.68008,0.66565,0.67853,0.61655,0.83186,0.78537,0.85952,0.57346,0.88643,0.88384,0.93894,0.86781,0.86529,0.84855,0.87599,0.76563
6089010702,89,0.00205,1,0.85336,0,0.18344,0,0.16785,0,0.05507,1,0.0118,1,0.0,1,0.05339,0,0.01967,1,0.87468,0,0.00421,1,0.0,1,0.0,1,0.0413,0,0.0059,1,0.00169,1,0.0,1,0.0,1,0.00899,1,0.0,1,0.0,1,0.00281,1,0.02094,0.08161,0,0.01015,0.01735,3746,12.46764,300.45778,0.72157,0.71439,0.59678,0.62992,0.83105,0.6854,0.72246,0.57606,0.89377,0.88353,0.94358,0.90425,0.84181,0.80722,0.78168,0.70983
6089010703,89,0.03333,1,0.87184,0,0.0916,0,0.2034,0,0.13233,1,0.04133,1,0.04318,1,0.04041,0,0.00987,1,0.81986,0,0.0,1,0.0,1,0.0,1,0.03146,1,0.0,1,0.00247,1,0.00185,1,0.01141,1,0.01727,1,0.0,1,0.00586,1,0.01049,1,0.01854,0.185,0,0.00697,0.01882,3441,3.56316,965.71541,0.68563,0.60664,0.80546,0.49471,0.79474,0.71745,0.73467,0.55407,0.85191,0.81409,0.89141,0.77187,0.83112,0.76334,0.82138,0.71239
6089010704,89,0.02897,1,0.8165,0,0.25761,0,0.34317,0,0.10107,1,0.05316,1,0.00025,1,0.11513,0,0.05001,1,0.73419,0,0.0,1,0.0,1,0.0,1,0.06532,0,0.00509,1,0.0,1,0.02854,1,0.00175,1,0.01535,1,0.00751,1,0.0,1,0.0,1,0.02227,0.13154,0,0.01722,0.01849,4678,4.66819,1002.10138,0.73924,0.74937,0.59347,0.68326,0.75966,0.65778,0.74064,0.50831,0.88381,0.90006,0.78544,0.78708,0.80379,0.72392,0.77404,0.55894
6089010803,89,0.03957,0,0.93292,0,0.09844,1,0.21569,0,0.09012,1,0.10535,0,0.03048,1,0.11792,0,0.01927,1,0.71793,0,0.00285,1,0.0,1,0.0,1,0.10318,0,0.00251,1,0.00251,1,0.01072,1,0.03467,1,0.0,1,0.00469,1,0.0,1,0.0,1,0.02627,0.03739,0,0.04055,0.03033,5793,5.08067,1140.20496,0.69389,0.68641,0.71667,0.65644,0.77973,0.7091,0.79182,0.52756,0.86158,0.83536,0.7963,0.76323,0.84073,0.78893,0.85823,0.68579
6089010804,89,0.01549,1,0.93328,0,0.1494,0,0.16633,0,0.26914,1,0.0811,1,0.00225,1,0.07679,0,0.00263,1,0.80455,0,0.00189,1,0.0,1,0.0,1,0.05575,0,0.0,1,0.00788,1,0.03602,1,0.02027,1,0.00189,1,0.0,1,0.00188,1,0.00716,1,0.01615,0.2382,0,0.00934,0.01067,2289,8.27659,276.56321,0.76422,0.69816,0.48267,0.59036,0.83779,0.7982,0.99277,0.59889,0.9025,0.81007,0.75615,0.72289,0.87246,0.85107,0.87185,0.70726
6089010805,89,0.0189,1,0.97484,0,0.13008,0,0.12449,0,0.06901,1,0.02882,1,0.00101,1,0.1236,0,0.00304,1,0.82241,0,0.00507,1,0.00203,1,0.0,1,0.11001,0,0.00203,1,0.0,1,0.0,1,0.00568,1,0.0071,1,0.00142,1,0.0,1,0.01461,1,0.02747,0.17551,0,0.02329,0.02669,5037,9.1954,547.77381,0.67166,0.54658,0.69367,0.59431,0.80314,0.73923,0.69841,0.5578,0.86862,0.85425,0.82632,0.8043,0.85933,0.81687,0.81061,0.70477
6089010806,89,0.00378,1,0.84801,0,0.16082,0,0.14663,0,0.07064,1,0.00856,1,0.0,1,0.10061,0,0.04602,1,0.8259,0,0.0,1,0.0,1,0.0,1,0.07635,0,0.00892,1,0.0,1,0.0,1,0.0,1,0.00856,1,0.0,1,0.0,1,0.0,1,0.01699,0.21477,0,0.03891,0.0172,3147,12.01995,261.81474,0.69124,0.62578,0.4184,0.53488,0.72071,0.52044,0.74951,0.42094,0.83781,0.79175,0.68637,0.76761,0.777,0.59942,0.75832,0.59162
6089010807,89,0.03123,1,0.93235,0,0.1823,0,0.079,0,0.09541,1,0.02821,0,0.00668,1,0.08723,0,0.0,1,0.846,0,0.01895,1,0.0,1,0.0,1,0.06224,1,0.0,1,0.00603,1,0.0,1,0.01141,1,0.00345,1,0.00108,1,0.00108,1,0.0,1,0.02763,0.13852,0,0.01225,0.0244,4663,17.58046,265.23759,0.71216,0.68342,0.78694,0.67426,0.84676,0.78978,0.93246,0.61317,0.88448,0.84097,0.94528,0.85993,0.86954,0.82562,0.77345,0.7092
6089010900,89,0.05637,1,0.86491,0,0.20594,0,0.29487,0,0.05194,1,0.10735,0,0.04427,0,0.15187,0,0.04996,1,0.62627,0,0.0,1,0.0,1,0.00297,1,0.14395,0,0.0,1,0.0,1,0.01534,1,0.0,1,0.01929,1,0.0,1,0.0042,1,0.0,1,0.02063,0.1879,0,0.057,0.02141,4277,5.08251,841.51402,0.67622,0.62834,0.62982,0.59475,0.74546,0.70677,0.63071,0.42946,0.8412,0.83027,0.74938,0.79987,0.7856,0.70359,0.74705,0.64494
6089011001,89,0.00942,1,0.98756,0,0.11088,0,0.08253,1,0.04762,1,0.02185,1,0.0,1,0.08403,0,0.0,1,0.82521,0,0.02801,1,0.0,1,0.0,1,0.03249,1,0.0056,1,0.01569,1,0.0,1,0.00392,1,0.00336,1,0.00168,1,0.0,1,0.0,1,0.00993,0.14321,0,0.00601,0.00911,1686,45.89688,36.73453,0.71032,0.79647,0.92334,0.61001,0.8275,0.7214,0.83345,0.63474,0.87871,0.87644,0.99478,0.92248,0.86688,0.77642,0.80046,0.73192
6089011002,89,0.00882,1,0.92205,0,0.13808,1,0.14657,0,0.05702,1,0.04301,1,0.00276,1,0.15017,0,0.00651,1,0.7563,0,0.01164,1,0.0,1,0.0,1,0.12827,0,0.0,1,0.00612,1,0.0,1,0.0,1,0.00256,1,0.0,1,0.0,1,0.02506,1,0.02756,0.07887,0,0.02366,0.02555,5483,10.65526,514.58143,0.70433,0.62413,0.78381,0.65601,0.78778,0.71319,0.79063,0.48391,0.88121,0.90258,0.95693,0.81851,0.82353,0.74484,0.77435,0.59488
6089011100,89,0.00272,1,0.94699,0,0.11382,0,0.06769,0,0.01826,1,0.00252,1,0.00661,1,0.05006,0,0.01763,1,0.88413,0,0.00945,1,0.0,1,0.0,1,0.03432,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.00252,1,0.0,1,0.0,1,0.01738,0.00088,0,0.00821,0.01925,3483,5.49446,633.91106,0.7142,0.60714,0.9,0.61429,0.82583,0.83582,0.68966,0.52239,0.87077,0.89011,0.86668,0.82501,0.84911,0.80529,0.88234,0.65216
6089011209,89,0.04869,1,0.95293,0,0.15867,0,0.29868,0,0.13018,1,0.10237,0,0.01833,1,0.20031,0,0.01513,1,0.56914,0,0.0,1,0.0,1,0.0,1,0.17555,0,0.00779,1,0.0,1,0.03499,1,0.00214,1,0.01681,1,0.0,1,0.00061,1,0.0,1,0.03138,0.33458,0,0.02666,0.02714,6428,3.64823,1761.95172,0.6521,0.59796,0.61555,0.61388,0.69086,0.57784,0.48779,0.40114,0.83867,0.82389,0.86876,0.78945,0.75989,0.67242,0.6657,0.56511
