idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
941,-122.20983,37.41874,0.32833,0.98799,0.0,0.54992,0.60711,0.3531,0.14702,0.36124,0.87225,0.9701,1.0,0.0,0.60825,0.61899
1549,-122.27687,37.53986,0.64164,0.0,0.0,0.34334,0.92305,0.79254,0.76677,0.85748,0.78153,0.73248,1.0,0.0,0.63844,0.63764
1860,-122.40675,37.63089,0.39915,0.74037,0.94532,0.73849,0.88088,0.27665,0.88276,0.80393,0.03541,0.56456,0.61512,0.81056,0.63471,0.62388
1888,-122.42536,37.64491,0.35936,0.0,0.80918,0.86336,0.54467,0.73136,0.91779,0.81819,0.89202,0.84847,0.74487,0.80931,0.6818,0.6707
1910,-122.48029,37.65819,0.7266,0.79855,0.5045,0.372,0.93794,0.69407,0.68806,0.49937,0.52465,0.81431,0.27052,0.9965,0.55796,0.5435
