geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
6037101110,37,0.192,0,0.93841,0,0.06159,0,0.13827,0,0.06794,1,0.07728,0,0.00444,1,0.27738,0,0.0007,1,0.61079,0,0.01704,1,0.00444,1,0.0,1,0.19519,0,0.0,1,0.01097,1,0.00467,1,0.00537,1,0.04016,0,0.00677,1,0.02031,1,0.0,1,0.00049,0.0,1,0.00015,0.00056,4945,1.1424,4328.59703,0.34793,0.2598,0.42667,0.2931,0.61509,0.66885,0.55147,0.54976,0.76479,0.78948,0.86086,0.76608,0.69191,0.72647,0.75162,0.74025
6037101122,37,0.10219,0,0.9939,0,0.0759,0,0.03847,0,0.08488,1,0.06461,1,0.02173,1,0.04317,0,0.00441,1,0.8464,0,0.00705,1,0.0,1,0.0,1,0.01938,1,0.00029,1,0.00529,1,0.0,1,0.0,1,0.02702,1,0.00352,1,0.03407,1,0.0,1,0.00052,0.07733,0,5e-05,0.00058,3740,2.64405,1414.49501,0.40273,0.34428,0.54291,0.33326,0.68225,0.66791,0.59659,0.52461,0.75382,0.80001,0.89345,0.7341,0.75351,0.81314,0.65947,0.80604
6037101220,37,0.31061,0,0.91378,0,0.11288,0,0.15802,0,0.08239,1,0.09211,0,0.0235,1,0.36845,0,0.0,1,0.48947,0,0.07347,1,0.00459,1,0.0,1,0.26985,0,0.00648,1,0.0,1,0.00675,1,0.00243,1,0.03323,0,0.0,1,0.02323,1,0.0,1,0.00041,0.20361,0,0.00011,0.00035,3351,0.69889,4794.75717,0.41576,0.31047,0.46342,0.38202,0.61815,0.70127,0.6508,0.55975,0.77377,0.81393,0.92308,0.76467,0.66428,0.66889,0.73125,0.66481
6037101221,37,0.3546,0,0.88811,0,0.16979,0,0.26442,0,0.10257,1,0.07657,0,0.0312,1,0.41216,0,0.0,1,0.47046,0,0.13392,0,0.0,1,0.0,1,0.24216,0,0.0,1,0.02978,1,0.0,1,0.00347,1,0.01197,1,0.0,1,0.05577,0,0.00536,1,0.00034,0.22086,0,0.00013,0.00031,3450,0.35418,9740.88118,,,,,,,,,0.71679,0.743,0.84814,0.68121,0.57886,0.62181,0.52052,0.69829
6037101222,37,0.3546,0,0.88811,0,0.16979,0,0.26442,0,0.10257,1,0.07657,0,0.0312,1,0.41216,0,0.0,1,0.47046,0,0.13392,0,0.0,1,0.0,1,0.24216,0,0.0,1,0.02978,1,0.0,1,0.00347,1,0.01197,1,0.0,1,0.05577,0,0.00536,1,0.00027,0.29784,0,0.00013,0.00024,2816,0.29651,9497.00577,,,,,,,,,0.70804,0.64929,0.9155,0.62192,0.59606,0.65303,0.72292,0.65478
6037101300,37,0.19025,0,0.96609,0,0.09759,0,0.05705,0,0.04686,1,0.04995,0,0.05278,1,0.07647,0,0.0,1,0.80484,0,0.01236,1,0.00541,1,0.0,1,0.03476,1,0.00232,1,0.0139,1,0.00438,1,0.00438,1,0.00438,1,0.00206,1,0.03038,1,0.0,1,0.00055,0.03243,0,0.00022,0.00057,4275,2.5805,1656.65286,0.43868,0.34303,0.42695,0.34658,0.66683,0.72852,0.59859,0.61577,0.78169,0.76329,0.87095,0.83915,0.74419,0.79003,0.74694,0.75262
6037101400,37,0.17173,0,0.92325,0,0.09558,1,0.07744,0,0.08618,1,0.11828,0,0.0026,1,0.17091,0,0.00376,1,0.65674,0,0.03962,1,0.0,1,0.0,1,0.0882,0,0.0026,1,0.00983,1,0.0,1,0.01157,1,0.03644,1,0.00521,1,0.06131,1,0.0,1,0.00049,0.04923,0,0.00023,0.00052,3914,6.31013,620.27233,0.38514,0.31738,0.49433,0.27779,0.66625,0.69277,0.66916,0.58693,0.77542,0.79928,0.93635,0.76924,0.73468,0.71724,0.72847,0.7259
6037102103,37,0.11945,1,0.99133,0,0.03364,1,0.04821,1,0.06126,1,0.12706,0,0.01418,1,0.20136,0,0.0,1,0.62734,0,0.0,1,0.02099,1,0.0,1,0.09472,0,0.0,1,0.04765,1,0.01418,1,0.00737,1,0.03914,1,0.01021,1,0.05332,1,0.0,1,0.00022,0.00676,0,4e-05,0.00026,2117,1.1865,1784.24383,0.37915,0.28862,0.35921,0.29039,0.63678,0.7098,0.568,0.56981,0.76331,0.77474,0.87757,0.71151,0.7246,0.8234,0.77769,0.72217
6037102104,37,0.26406,0,0.9252,0,0.03447,1,0.12142,0,0.10804,1,0.09433,0,0.01962,1,0.1376,0,0.0,1,0.69014,0,0.00457,1,0.03225,1,0.0,1,0.06235,0,0.0086,1,0.02526,1,0.03547,1,0.00914,0,0.00269,1,0.01371,1,0.02204,1,0.00752,1,0.00049,0.15853,0,0.00029,0.00046,3916,1.65857,2361.06634,0.35557,0.26066,0.49524,0.33654,0.66269,0.75627,0.61404,0.6265,0.77414,0.78082,0.912,0.75001,0.73325,0.77936,0.76688,0.73119
6037102105,37,0.15716,0,0.99463,0,0.02348,1,0.18688,0,0.11129,1,0.06509,0,0.00735,1,0.67349,0,0.0126,1,0.22415,0,0.09239,0,0.0042,1,0.0,1,0.48189,0,0.0063,1,0.02887,1,0.00525,1,0.0042,1,0.05302,1,0.0,1,0.0,1,0.0,1,0.0002,0.19256,0,6e-05,0.00019,1865,0.49277,3784.75217,0.33016,0.27654,0.3913,0.26027,0.65285,0.66667,0.60526,0.62393,0.79415,0.82217,0.90909,0.77646,0.71156,0.73762,0.71739,0.70248
