name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat
AMERICAN LEGION HALL SATELLITE,1021 S SANTA CRUZ AVE MODESTO CA 95354,False,Locality wide location,False,-120.97503,37.62492
ASSYRIAN AMERICAN CIVIC CLUB SATELLITE,2618 N GOLDEN STATE BLVD TURLOCK CA 95382,False,Locality wide location,False,-120.87062,37.5169
CENTURY CENTER SATELLITE,2401 E ORANGEBURG AVE 100 MODESTO CA 95355,False,Locality wide location,False,-120.95494,37.67045
CENTURY CENTER SATELLITE,2401 E ORANGEBURG AVE 100 MODESTO CA 95355,True,Locality wide location,False,-120.95531,37.66454
CERES AMERICAN LEGION HALL SATELLITE,2609 LAWRENCE ST CERES CA 95307,False,Locality wide location,False,-120.94744,37.59045
DENAIR COMMUNITY CENTER SATELLITE,3850 N GRATTON RD DENAIR CA 95316,False,Locality wide location,False,-120.79327,37.52772
GALLO CENTER FOR THE ARTS SATELLITE,1000 I ST MODESTO CA 95354,False,Locality wide location,False,-120.99834,37.63936
GENE BIANCHI COMMUNITY CENTER SATELLITE,110 S 2ND AVE OAKDALE CA 95361,False,Locality wide location,False,-120.84891,37.7656
GRACE DAVIS HIGH SCHOOL SATELLITE,1200 W RUMBLE RD MODESTO CA 95350,False,Locality wide location,False,-121.01004,37.68117
KEYES COMMUNITY CENTER SATELLITE,5506 JENNIE AVE KEYES CA 95328,False,Locality wide location,False,-120.90753,37.55684
MANCINI SENIOR CENTER HALL SATELLITE,718 TUOLUMNE BLVD MODESTO CA 95351,False,Locality wide location,False,-121.00354,37.62753
MODESTO CSA STANWORKS SATELLITE,251 HACKETT RD MODESTO CA 95358,False,Locality wide location,False,-120.99104,37.58847
MODESTO CSA STANWORKS SATELLITE,251 HACKETT RD MODESTO CA 95358,True,Locality wide location,False,-120.99104,37.58847
NEWMAN MEMORIAL BUILDING SATELLITE,649 ORESTIMBA RD NEWMAN CA 95360,False,Locality wide location,False,-121.03194,37.31866
PATTERSON JOINT UNIFIED SCHOOL SATELLITE,530 KEYSTONE BLVD PATTERSON CA 95363,False,Locality wide location,False,-121.16128,37.4749
PRINCETON EVENT CENTER SATELLITE,1640 PRINCETON AVE MODESTO CA 95350,False,Locality wide location,False,-121.02086,37.65636
RIVERBANK COMMUNITY CENTER SATELLITE,3600 SANTE FE ST RIVERBANK CA 95367,False,Locality wide location,False,-120.93022,37.73562
SALIDA LIBRARY SATELLITE,4835 SISK RD SALIDA CA 95368,False,Locality wide location,False,-121.07848,37.70819
STAN CULINARY ARTS INSTITUTE SATELLITE,1040 WAKEFIELD DR OAKDALE CA 95361,False,Locality wide location,False,-120.83868,37.75516
STANISLAUS COUNTY FAIR SATELLITE,900 N BROADWAY E7 TURLOCK CA 95380,False,Locality wide location,False,-120.86028,37.50307
STANISLAUS COUNTY FAIR SATELLITE,900 N BROADWAY E7 TURLOCK CA 95380,True,Locality wide location,False,-120.86028,37.50307
STANISLAUS SELPA SATELLITE,1404 STONUM RD MODESTO CA 95351,False,Locality wide location,False,-120.9616,37.6104
STANISLAUS VETERANS CENTER SATELLITE,3500 COFFEE RD 15 MODESTO CA 95355,False,Locality wide location,False,-120.97464,37.69009
STANISLAUS VETERANS CENTER SATELLITE,3500 COFFEE RD 15 MODESTO CA 95355,True,Locality wide location,False,-120.97464,37.69009
SYLVAN IMPROVEMENT CLUB SATELLITE,2545 SYLVAN AVE MODESTO CA 95355,False,Locality wide location,False,-120.94953,37.6894
TEEL MIDDLE SCHOOL SATELLITE,5255 1ST ST MODESTO CA 95357,False,Locality wide location,False,-120.89805,37.63997
TEEL MIDDLE SCHOOL SATELLITE,5255 1ST ST MODESTO CA 95357,True,Locality wide location,False,-120.89805,37.63997
TELECONTACT RESOURCE SERVICES SATELLITE,6436 OAKDALE RD RIVERBANK CA 95367,False,Locality wide location,False,-120.95698,37.73361
TEN PIN FUN CENTER SATELLITE,3700 COUNTRYSIDE DR TURLOCK CA 95382,False,Locality wide location,False,-120.88428,37.52652
TURLOCK CSA EPIC CENTER SATELLITE,275 3RD ST TURLOCK CA 95380,False,Locality wide location,False,-120.84616,37.49106
UNITED SAMARITANS FOUNDATION SATELLITE,2413 3RD ST HUGHSON CA 95326,False,Locality wide location,False,-120.86703,37.59612
WATERFORD COMMUNITY CENTER SATELLITE,540 C ST WATERFORD CA 95386,False,Locality wide location,False,-120.75843,37.64605
CENTURY CENTER,2401 E ORANGEBURG AVE #100 MODESTO CA 95355,True,Locality wide location,False,-120.94906,37.75397
MODESTO CSA STANWORKS,251 E HACKETT RD MODESTO CA 95358,True,Locality wide location,False,-120.99104,37.58847
STANISLAUS COUNTY FAIR,900 N BROADWAY #E7 TURLOCK CA 95380,True,Locality wide location,False,-120.85812,37.50196
STANISLAUS VETERANS CENTER,3500 COFFEE RD 19 MODESTO CA 95355,True,Locality wide location,False,-120.9742,37.69034
TEEL MIDDLE SCHOOL,5255 FIRST ST EMPIRE CA 95357,True,Locality wide location,False,-120.89805,37.63997
