geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,vbm_blk_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,turnout_blk_2016,tot_elignonreg_prc_final_dup_flag_x,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,vbm_blk_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,turnout_blk_2020,tot_elignonreg_prc_final_dup_flag_y
6059001101,59.0,0.08902,0.0,0.99384,0.0,0.07155,0.0,0.02839,0.0,0.10197,1.0,0.08229,1.0,0.01789,1.0,0.49632,0.0,0.00676,1.0,0.37686,0.0,0.01252,1.0,0.01073,1.0,0.0,1.0,0.43113,0.0,0.00875,1.0,0.00835,1.0,0.0,1.0,0.01332,1.0,0.0807,0.0,0.0002,1.0,0.00179,1.0,0.0,1.0,0.00163,0.0,1.0,0.0004,0.00208,4619.0,1.75053,2638.63306,0.4776,0.39171,0.63158,0.40909,,0.82561,0.79779,0.81428,0.58333,,0.0,0.78231,0.76559,0.89247,0.82813,,0.87553,0.85009,0.81579,0.74635,,0.0
6059001102,59.0,0.10895,0.0,0.96417,0.0,0.0767,0.0,0.10261,0.0,0.13124,1.0,0.14801,0.0,0.0355,1.0,0.45756,0.0,0.0,1.0,0.33176,0.0,0.00958,1.0,0.01204,1.0,0.0,1.0,0.40967,0.0,1e-05,1.0,0.01081,1.0,0.0,1.0,0.02194,1.0,0.02228,1.0,0.01235,1.0,0.08741,0.0,0.00248,1.0,0.00105,0.0,1.0,0.00027,0.00115,3323.0,1.02148,3253.11336,0.46639,0.40595,0.56925,0.3863,,0.80531,0.80016,0.65622,0.61845,,0.0,0.81545,0.81173,0.86449,0.86165,,0.85176,0.82151,0.8098,0.74636,,0.0
6059001103,59.0,0.19125,0.0,0.9832,0.0,0.08973,0.0,0.12662,1.0,0.09556,1.0,0.11189,0.0,0.03875,1.0,0.58228,0.0,0.00283,1.0,0.25947,0.0,0.0357,1.0,0.0,1.0,0.0,1.0,0.51916,0.0,0.00348,1.0,0.01045,1.0,0.0,1.0,0.03592,1.0,0.01502,1.0,0.01154,1.0,0.04005,0.0,0.00784,1.0,0.00128,0.0,1.0,0.00065,0.00126,4773.0,1.34357,3552.46409,0.49468,0.42657,0.67817,0.39389,,0.75296,0.73357,0.71003,0.55075,,0.0,0.81899,0.83567,0.90909,0.84553,,0.81735,0.79762,0.76698,0.71504,,0.0
6059001201,59.0,0.3374,0.0,0.94674,0.0,0.10992,0.0,0.18734,0.0,0.11602,1.0,0.04004,0.0,0.00411,1.0,0.80801,0.0,0.00536,1.0,0.1296,0.0,0.07329,1.0,0.0,1.0,0.0,1.0,0.7054,0.0,0.01287,1.0,0.00697,1.0,0.01055,1.0,0.0,1.0,0.01519,1.0,0.00304,1.0,0.0084,1.0,0.00089,1.0,0.001,0.0,1.0,0.00038,0.0012,5215.0,0.87242,5977.61889,0.44356,0.37012,0.64968,0.33595,,0.72528,0.71228,0.69068,0.53163,,0.0,0.81443,0.80701,0.84761,0.84862,,0.77441,0.76075,0.7081,0.67419,,0.0
6059001202,59.0,0.28381,0.0,0.95006,0.0,0.05722,0.0,0.1567,0.0,0.12015,1.0,0.01802,0.0,0.0,1.0,0.8539,0.0,0.0,1.0,0.12343,0.0,0.03468,0.0,0.0,1.0,0.0,1.0,0.80584,0.0,0.003,1.0,0.00464,1.0,0.0,1.0,0.00601,1.0,0.00164,1.0,0.00355,1.0,0.00464,1.0,0.00218,1.0,0.00076,0.0,1.0,0.00045,0.00073,3775.0,0.8759,4309.84455,0.47111,0.40289,0.58305,0.3178,,0.74083,0.73348,0.7133,0.59068,,0.0,0.8373,0.83347,0.90163,0.84625,,0.77386,0.7544,0.80743,0.65751,,0.0
6059001301,59.0,0.16042,0.0,0.98128,0.0,0.03772,1.0,0.15846,0.0,0.06826,1.0,0.185,0.0,0.00736,1.0,0.5013,0.0,0.0,1.0,0.30342,0.0,0.00997,1.0,0.00736,1.0,0.0,1.0,0.44363,0.0,0.00844,1.0,0.00506,1.0,0.0,1.0,0.03252,1.0,0.06351,0.0,0.0046,1.0,0.0701,0.0,0.01427,1.0,0.00208,0.0,1.0,0.00065,0.00221,7769.0,1.9329,4019.34039,0.52262,0.45348,0.58796,0.3963,,0.77853,0.77355,0.67177,0.58509,,0.0,0.84008,0.8347,0.88507,0.85638,,0.83765,0.82627,0.77212,0.72576,,0.0
6059001303,59.0,0.24874,0.0,0.97238,0.0,0.04817,0.0,0.11953,0.0,0.06985,1.0,0.13392,0.0,0.01869,1.0,0.62118,0.0,0.00289,1.0,0.20666,0.0,0.02838,1.0,0.0,1.0,0.0,1.0,0.53263,0.0,0.0068,1.0,0.03773,1.0,0.00034,1.0,0.00493,1.0,0.04351,0.0,0.0,1.0,0.07257,0.0,0.00119,1.0,0.00159,0.0,1.0,0.00038,0.00141,5639.0,1.17965,4780.23301,0.49226,0.44459,0.63321,0.3774,,0.75936,0.75485,0.70286,0.6054,,0.0,0.84445,0.83795,0.91541,0.84784,,0.8155,0.80647,0.80701,0.67661,,0.0
6059001304,59.0,0.27031,0.0,0.92077,0.0,0.09703,1.0,0.10655,0.0,0.06379,1.0,0.08187,0.0,0.01431,1.0,0.74887,0.0,0.0,1.0,0.1444,0.0,0.06303,1.0,0.0,1.0,0.0,1.0,0.6665,0.0,0.00804,1.0,0.0,1.0,0.01406,1.0,0.00126,1.0,0.04319,0.0,0.00276,1.0,0.01683,1.0,0.0,1.0,0.00083,0.0,1.0,0.00064,0.00094,3709.0,1.25272,2960.76233,0.52456,0.4392,0.65864,0.45231,,0.73651,0.72202,0.65945,0.5166,,0.0,0.84539,0.83749,0.93404,0.8493,,0.81875,0.80414,0.81945,0.67461,,0.0
6059001401,59.0,0.21313,0.0,0.91392,0.0,0.05466,0.0,0.15367,0.0,0.08343,1.0,0.07742,0.0,0.00378,1.0,0.57998,0.0,0.00178,1.0,0.30256,0.0,0.03671,1.0,0.0089,1.0,0.00267,1.0,0.51769,0.0,0.0,1.0,0.01068,1.0,0.0,1.0,0.02914,1.0,0.01179,1.0,0.0,1.0,0.01802,1.0,0.00178,1.0,0.00125,0.0,1.0,0.00055,0.00188,5503.0,1.60886,3420.4435,0.50013,0.4092,0.63015,0.34445,,0.78175,0.74838,0.73587,0.58173,,0.0,0.78936,0.80846,0.89769,0.78905,,0.83398,0.79231,0.83103,0.71347,,0.0
6059001402,59.0,0.21858,0.0,0.9717,0.0,0.04777,1.0,0.04679,0.0,0.10909,1.0,0.0698,0.0,0.01115,1.0,0.5904,0.0,0.00557,1.0,0.31153,0.0,0.0631,1.0,0.00717,1.0,0.0,1.0,0.50839,0.0,0.0,1.0,0.00318,1.0,0.0,1.0,0.01084,1.0,0.0239,0.0,0.01294,1.0,0.02609,1.0,0.0,1.0,0.00132,0.0,1.0,0.00015,0.00166,5269.0,1.24115,4245.26258,0.50421,0.41177,0.68435,0.34567,,0.7989,0.76867,0.71789,0.60999,,0.0,0.81951,0.81735,0.9097,0.84473,,0.84593,0.81644,0.84545,0.75192,,0.0
