geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
6079010016,79,0.18998,0,0.97285,0,0.1279,0,0.14536,0,0.09656,1,0.01272,1,0.0,1,0.40743,0,0.00539,1,0.54585,0,0.0,1,0.0,1,0.0,1,0.40596,0,0.00139,1,4e-05,1,0.0,1,1e-05,1,0.0135,0,0.0,1,0.0,1,0.0,1,0.01525,0.03442,0,0.01848,0.01931,5656,274.25171,20.62339,0.71541,0.62179,0.80999,0.73534,0.80724,0.68038,0.91198,0.62936,0.9375,0.89341,0.89574,0.85077,0.82768,0.71694,0.88346,0.67815
6079010017,79,0.00655,1,0.97544,0,0.05065,1,0.0879,0,0.25425,1,0.0119,1,0.05755,1,0.16451,1,0.00454,1,0.70826,0,0.0,1,0.0,1,0.0,1,0.07796,0,0.06491,1,0.0,1,0.0,1,0.00476,1,0.0039,1,0.00195,1,0.0013,1,0.0,1,0.01737,0.32543,0,0.00575,0.02052,3625,541.32795,6.6965,,,,,,,,,0.91871,0.87887,0.9991,0.89635,0.87171,0.79731,0.8644,0.63276
6079010101,79,0.03653,1,0.97698,0,0.05449,1,0.06431,0,0.06049,1,0.02032,1,0.00263,1,0.19419,0,0.0,1,0.76735,0,0.01373,1,0.0,1,0.0,1,0.1732,0,2e-05,1,0.0,1,0.00357,1,2e-05,1,0.01669,1,0.0,1,4e-05,1,0.0,1,0.00533,0.03502,0,0.00152,0.00674,1673,23.83949,70.17768,0.6887,0.63155,0.60674,0.679,0.8149,0.6848,0.73643,0.66855,0.93624,0.87128,0.88725,0.87022,0.83981,0.71225,0.88851,0.70152
6079010103,79,0.26945,0,0.95763,0,0.11219,1,0.18639,0,0.14776,1,0.01225,1,0.03777,1,0.5671,0,0.0,1,0.37725,0,0.00548,1,0.0,1,0.0,1,0.54361,0,0.00346,1,0.0,1,0.0,1,0.00346,1,0.00303,1,0.0,1,0.00577,1,0.0,1,0.00975,0.03804,0,0.04354,0.01398,3639,3.7491,970.63255,,,,,,,,,0.92907,0.88027,0.93981,0.88735,0.80282,0.68805,0.81805,0.69
6079010104,79,0.25263,0,0.95897,0,0.1083,1,0.17761,0,0.14148,1,0.01283,1,0.03524,1,0.54029,0,0.0,1,0.4053,0,0.00607,1,0.0,1,0.0,1,0.51697,0,0.00321,1,0.0,1,0.00026,1,0.00321,1,0.00401,1,0.0,1,0.00535,1,0.0,1,0.00827,0.43794,0,0.01292,0.00993,3296,2.58016,1277.44098,,,,,,,,,0.88895,0.79798,0.94948,0.79706,0.73953,0.62465,0.79835,0.59824
6079010202,79,0.14359,1,0.96069,0,0.0698,0,0.08225,0,0.06025,1,0.01275,1,0.01043,1,0.35419,0,0.00039,1,0.60641,0,0.05137,1,0.0,1,0.0,1,0.24701,0,0.01719,1,0.00985,1,0.0,1,0.00097,1,0.00116,1,0.0029,1,0.0,1,0.01757,1,0.01568,0.09498,0,0.01583,0.02487,5518,13.61567,405.26827,0.6924,0.54597,0.64319,0.67695,0.80132,0.67959,0.74302,0.58233,0.91652,0.86664,0.97172,0.8183,0.82669,0.71241,0.78035,0.63448
6079010204,79,0.0976,0,0.95909,0,0.08066,0,0.07509,0,0.12889,1,0.02333,1,0.0006,1,0.39989,0,5e-05,1,0.54906,0,0.01769,1,1e-05,1,0.0,1,0.37067,0,0.00386,1,0.0,1,0.0,1,0.0,1,0.00891,1,0.00371,1,0.0144,1,2e-05,1,0.02023,0.22833,0,0.00612,0.02001,6126,3.44877,1776.2846,0.71199,0.63068,0.66551,0.67195,0.81936,0.71168,0.84684,0.65502,0.94303,0.89404,0.94599,0.88219,0.86628,0.74402,0.89355,0.72919
6079010205,79,0.07148,1,0.98338,0,0.06893,0,0.06899,1,0.10617,1,0.01504,1,0.00215,1,0.36557,0,0.00473,1,0.60714,0,0.0,1,0.0,1,0.0,1,0.29529,0,0.0,1,0.00451,1,0.0,1,0.0,1,0.00021,1,0.00172,1,0.01311,1,0.0,1,0.01426,0.12834,0,0.00552,0.01683,4485,2.41609,1856.30675,0.69303,0.58899,0.67057,0.6508,0.80261,0.70955,0.86861,0.62159,0.93647,0.87775,0.94402,0.87896,0.83279,0.73078,0.83559,0.69716
6079010206,79,0.03779,1,0.9753,0,0.0673,0,0.0497,0,0.06968,1,0.02096,1,0.00254,1,0.23562,0,0.00734,1,0.71526,0,0.00841,1,0.0,1,0.0,1,0.18088,0,0.00481,1,0.0,1,0.0,1,0.0,1,0.00414,1,0.00187,1,0.0016,1,0.01495,1,0.01175,0.0,1,0.00551,0.01365,4005,4.37302,915.84366,,,,,,,,,0.95263,0.93672,0.83209,0.91065,0.88245,0.82278,0.78038,0.74572
6079010207,79,0.03777,1,0.9753,0,0.0673,0,0.04979,0,0.06962,1,0.02092,1,0.00253,1,0.23558,0,0.00736,1,0.71532,0,0.00841,1,1e-05,1,0.0,1,0.18091,0,0.0048,1,0.0,1,0.0,1,0.0,1,0.00413,1,0.00186,1,0.0016,1,0.01492,1,0.01318,0.02102,0,0.02438,0.01546,4258,38.87653,109.52624,,,,,,,,,0.94463,0.87612,0.95074,0.88832,0.87236,0.77821,0.82698,0.68329
