geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
6107000101,107,0.06935,1,0.98888,0,0.1543,0,0.11558,0,0.04025,1,0.0324,1,0.01569,1,0.21837,0,0.00557,1,0.71455,0,0.0,1,0.0,1,0.0,1,0.20186,0,0.0,1,0.00268,1,0.0,1,0.00372,1,0.00578,1,0.0,1,0.00124,1,0.0,1,0.00829,0.0,1,0.00266,0.01246,2542,435.44056,5.83777,,,,,,,,,0.84376,0.88193,0.79663,0.8931,0.89009,0.82736,0.78272,0.67783
6107000102,107,0.06934,1,0.98887,0,0.15427,0,0.11561,0,0.04027,1,0.0324,1,0.01569,1,0.21836,0,0.00561,1,0.71453,0,0.0,1,0.0,1,0.0,1,0.20184,0,0.0,1,0.00268,1,0.0,1,0.00371,1,0.00578,1,0.0,1,0.00124,1,0.0,1,0.00863,0.27556,0,0.00619,0.00716,2553,2305.33695,1.10743,,,,,,,,,0.86197,0.86376,0.90065,0.81735,0.82184,0.66801,0.58042,0.6167
6107000202,107,0.32472,0,0.93151,0,0.0564,0,0.45293,0,0.08907,1,0.0401,0,0.0,1,0.84255,0,0.00169,1,0.11566,0,0.01309,1,0.0,1,0.0,1,0.82946,0,0.0,1,0.0,1,0.0,1,0.0,1,0.03377,1,0.01435,1,0.0,1,0.0,1,0.00365,0.22725,0,0.00291,0.00105,2387,122.7175,19.45118,0.99771,0.9954,1.0,0.98399,0.71602,0.61838,0.69321,0.47988,0.95295,0.93912,0.99028,0.90468,0.63388,0.55615,0.76426,0.4765
6107000203,107,0.34041,0,0.94688,0,0.07769,0,0.25938,0,0.11669,1,0.07033,0,0.0,1,0.86072,0,0.02643,1,0.02877,1,0.01247,1,0.0,1,0.0,1,0.8214,0,0.0,1,0.0081,1,0.0,1,0.0,1,0.06735,0,0.00298,1,0.0,1,0.0,1,0.00888,0.46534,0,0.00696,0.00353,4888,6.94788,703.52385,,,,,,,,,0.8952,0.89803,0.90007,0.90047,0.56558,0.56679,0.55011,0.42577
6107000204,107,0.34041,0,0.94688,0,0.07769,0,0.25938,0,0.11669,1,0.07033,0,0.0,1,0.86072,0,0.02643,1,0.02877,1,0.01247,1,0.0,1,0.0,1,0.8214,0,0.0,1,0.0081,1,0.0,1,0.0,1,0.06735,0,0.00298,1,0.0,1,0.0,1,0.00746,0.43072,0,0.00375,0.00359,4110,2.61928,1569.13251,,,,,,,,,0.88366,0.88908,0.84754,0.80305,0.57896,0.583,0.5522,0.43738
6107000302,107,0.34878,0,0.93894,0,0.13616,0,0.38867,0,0.10308,0,0.00571,1,0.00346,1,0.84116,0,0.0001,1,0.14074,0,0.00011,1,0.0,1,0.0,1,0.82048,0,1e-05,1,0.00435,1,2e-05,1,0.00155,1,0.00717,1,0.00094,1,3e-05,1,0.0,1,0.00429,0.29144,0,0.00446,0.00209,2984,131.53569,22.68586,0.99706,0.99467,1.0,0.97622,0.65265,0.5624,0.84707,0.3452,0.91406,0.89122,0.86088,0.85707,0.64066,0.5817,0.82734,0.52371
6107000303,107,0.18183,0,0.93513,0,0.12983,0,0.18371,0,0.11152,1,0.00428,1,0.0052,1,0.60524,0,0.00426,1,0.36221,0,0.01106,1,0.0,1,0.0,1,0.5828,0,0.0,1,1e-05,1,0.0,1,0.0008,1,0.01361,1,0.00067,1,0.0,1,0.0,1,0.00938,0.08099,0,0.01043,0.00653,3669,78.54583,46.71158,,,,,,,,,0.91853,0.91042,0.94695,0.90326,0.83479,0.68722,0.81418,0.70183
6107000304,107,0.18139,0,0.93512,0,0.12982,0,0.18316,0,0.11154,1,0.00427,1,0.00521,1,0.6046,0,0.00427,1,0.36281,0,0.01109,1,0.0,1,0.0,1,0.58215,0,0.0,1,0.0,1,0.0,1,0.0008,1,0.01363,1,0.00067,1,0.0,1,0.0,1,0.00711,0.44332,0,0.0033,0.00238,2880,60.9452,47.25557,,,,,,,,,0.92389,0.90808,0.93477,0.8739,0.71014,0.63156,0.85178,0.58595
6107000401,107,0.2266,0,0.95734,0,0.09591,0,0.19852,0,0.09276,1,0.05912,0,0.0,1,0.8132,0,0.00384,1,0.11695,0,0.01955,1,0.0,1,0.0,1,0.78773,0,0.00593,1,0.0,1,0.00417,1,0.0,1,0.01874,1,0.0,1,0.0,1,0.02707,1,0.01089,0.09478,0,0.00423,0.01034,7019,13.02323,538.96013,0.78428,0.78606,0.86186,0.83055,0.616,0.58795,0.65417,0.45308,0.87548,0.87573,0.91857,0.83414,0.66235,0.64907,0.70073,0.5593
6107000402,107,0.19811,0,0.94884,0,0.11654,1,0.21875,0,0.10654,1,0.00499,1,0.00418,1,0.80378,0,0.00148,1,0.18557,0,0.0,1,0.0,1,0.0,1,0.80378,0,0.0,1,0.0,1,0.0,1,0.0,1,0.00499,1,0.0,1,0.0,1,0.0,1,0.01536,0.29997,0,0.0057,0.01162,7023,2.60393,2697.0731,0.90681,0.89533,0.88898,0.92653,0.71601,0.65629,0.66322,0.51259,0.87474,0.85503,0.94122,0.84976,0.70072,0.65071,0.64715,0.54619
