lat,lon
34.07901,-118.11735
34.07928,-118.1116
34.08083,-118.11429
34.08554,-118.11686
34.08587,-118.11705
34.08098,-118.11387
34.07941,-118.11123
34.0788,-118.11657
34.09026,-118.1169
34.09034,-118.1171
34.09485,-118.12232
34.09636,-118.12338
34.09645,-118.12389
34.09908,-118.12529
34.09898,-118.12542
34.0979,-118.12824
34.0978,-118.12809
34.09496,-118.12655
34.0953,-118.12705
34.09475,-118.12245
34.09682,-118.12391
34.09658,-118.12405
34.09329,-118.12516
34.09299,-118.12546
34.09416,-118.12925
34.09421,-118.12866
34.09095,-118.12714
34.09134,-118.12663
34.09266,-118.13246
34.0927,-118.13192
34.09,-118.12918
34.0903,-118.12888
34.08753,-118.13553
34.08761,-118.13417
34.09168,-118.13504
34.09165,-118.13411
34.09163,-118.14187
34.09142,-118.14239
34.09166,-118.13814
34.09144,-118.13856
34.09161,-118.14413
34.0914,-118.14486
34.0881,-118.14643
34.08815,-118.14673
34.08748,-118.14516
34.08764,-118.14473
34.0875,-118.14224
34.08764,-118.14179
34.08775,-118.15162
34.08745,-118.15209
34.08377,-118.15205
34.08432,-118.15181
34.08015,-118.15176
34.07902,-118.15203
34.07746,-118.15176
34.07683,-118.15106
34.07651,-118.15198
34.077,-118.14835
34.07718,-118.14905
34.07718,-118.14515
34.07737,-118.14576
34.07737,-118.14154
34.0776,-118.1421
34.0776,-118.1379
34.07781,-118.13842
34.07802,-118.13485
34.07782,-118.13407
34.07812,-118.12907
34.07832,-118.12967
34.07827,-118.12652
34.07846,-118.12707
34.07848,-118.1227
34.07868,-118.12352
34.06984,-118.15189
34.07004,-118.15168
34.06973,-118.15778
34.06957,-118.15803
34.07178,-118.16788
34.07158,-118.16822
34.06321,-118.16837
34.06516,-118.17261
34.06509,-118.17285
34.09527,-118.12643
34.09505,-118.12735
34.10753,-118.04517
34.10756,-118.0423
34.10762,-118.03786
34.10741,-118.03308
34.10729,-118.03027
34.10768,-118.02756
34.10804,-118.02492
34.10851,-118.02179
34.10934,-118.01833
34.11461,-118.01843
34.11985,-118.01853
34.12175,-118.01857
34.12194,-118.02508
34.1219,-118.02769
34.12176,-118.02777
34.1244,-118.02812
34.13019,-118.02806
34.12947,-118.02821
34.13339,-118.02836
34.13341,-118.02812
34.13588,-118.02817
34.13665,-118.02843
34.14272,-118.0283
34.14283,-118.02854
34.14579,-118.02837
34.14574,-118.02858
34.15131,-118.02848
34.15277,-118.02834
34.15281,-118.02567
34.1512,-118.02575
34.15071,-118.02868
34.12182,-118.02474
34.11948,-118.01868
34.11397,-118.0186
34.10921,-118.01864
34.10881,-118.02148
34.1084,-118.02433
34.10802,-118.02694
34.10757,-118.03263
34.10784,-118.03798
34.10805,-118.04544
34.1154,-118.04558
34.11536,-118.04574
34.11855,-118.04563
34.11805,-118.0458
34.12226,-118.0457
34.1223,-118.04587
34.12234,-118.05476
34.12224,-118.05544
34.12434,-118.06457
34.12448,-118.06435
34.12524,-118.05995
34.12537,-118.06054
34.12606,-118.05441
34.12625,-118.05454
34.12647,-118.05148
34.12664,-118.0518
34.12693,-118.04981
34.12734,-118.04557
34.12746,-118.04614
34.1283,-118.03889
34.12858,-118.03851
34.12956,-118.03169
34.12992,-118.0311
34.13222,-118.03117
34.13251,-118.03146
34.13585,-118.03123
34.13543,-118.0315
34.13995,-118.03101
34.14021,-118.02901
34.13813,-118.0391
34.13641,-118.04118
34.13188,-118.0465
34.14376,-118.05132
34.13434,-118.05418
34.13405,-118.05452
34.13182,-118.04396
34.13149,-118.05403
34.13393,-118.04103
34.13588,-118.03924
34.14236,-118.02925
33.34408,-118.32186
33.34257,-118.3261
33.34069,-118.32876
33.34504,-118.32677
