name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat
ARTESIA DES PORTUGUESE HALL - SOUTH DES HALL,11903 ASHWORTH ST ARTESIA CA 90701,False,Locality wide location,False,-118.07907,33.86885
ATHENS PARK - MULTI-PURPOSE ROOM AND TINY TOT ROOM,12603 S BROADWAY LOS ANGELES CA 90061,False,Locality wide location,False,-118.27956,33.91825
ATWATER AVENUE ELEMENTARY SCHOOL - AUDITORIUM,3271 SILVER LAKE BLVD LOS ANGELES CA 90039,False,Locality wide location,False,-118.25494,34.1157
AUGUSTUS HAWKINS HIGH SCHOOL - SMALL GYMNASIUM,825 W 60TH ST LOS ANGELES CA 90044,False,Locality wide location,False,-118.28838,33.98579
AVENUE OF THE STARS - SUITE 60,10050 CONSTELLATION BLVD LOS ANGELES CA 90067,False,Locality wide location,False,-118.41441,34.05922
AVIATION GYMNASIUM - LARGE GYMNASIUM,1935 MANHATTAN BEACH BLVD REDONDO BEACH CA 90278,False,Locality wide location,False,-118.37697,33.88948
AWAKEN LA CHURCH - FELLOWSHIP ROOM,5853 LAUREL CANYON BLVD VALLEY VILLAGE CA 91607,False,Locality wide location,False,-118.3971,34.17711
AZUSA WOMENS CLUB - BANQUET ROOM,1003 N AZUSA AVE AZUSA CA 91702,False,Locality wide location,False,-117.90792,34.13928
BANC OF CALIFORNIA STADIUM - WEST CONCOURSE,3939 S FIGUEROA ST LOS ANGELES CA 90037,False,Locality wide location,False,-118.28445,34.01263
BANNING RECREATION CENTER - MAIN GYMNASIUM,1331 EUBANK AVE WILMINGTON CA 90744,False,Locality wide location,False,-118.25664,33.79064
BARRINGTON RECREATION CENTER - GYMNASIUM,333 S BARRINGTON AVE LOS ANGELES CA 90049,False,Locality wide location,False,-118.46885,34.06133
BARRIO ACTION YOUTH & FAMILY CENTER - GYMNASIUM,4927 HUNTINGTON DR N LOS ANGELES CA 90032,False,Locality wide location,False,-118.1764,34.08746
BARTON HILL ELEMENTARY SCHOOL - AUDITORIUM,423 N PACIFIC AVE SAN PEDRO CA 90731,False,Locality wide location,False,-118.28872,33.74652
BASSETT ADULT SCHOOL - AUDITORIUM,943 N SUNKIST AVE LA PUENTE CA 91746,False,Locality wide location,False,-117.96966,34.05221
BASSETT STREET ELEMENTARY SCHOOL - AUDITORIUM,15756 BASSETT ST VAN NUYS CA 91406,False,Locality wide location,False,-118.47766,34.19522
BATEMAN HALL - THOMPSON AUDITORIUM,11331 ERNESTINE AVE LYNWOOD CA 90262,False,Locality wide location,False,-118.19879,33.92518
BAY SHORE COMM CONGREGATIONAL CHURCH - GYMNASIUM,5100 E THE TOLEDO LONG BEACH CA 90803,False,Locality wide location,False,-118.13407,33.76319
BEARDSLEE ELEMENTARY SCHOOL - MULTI-PURPOSE ROOM,1212 KELLWILL WAY DUARTE CA 91010,False,Locality wide location,False,-117.97888,34.12839
BELL COMMUNITY CENTER - BIG HALL,6250 PINE AVE BELL CA 90201,False,Locality wide location,False,-118.18847,33.98017
BELL GARDENS HIGH SCHOOL - GYMNASIUM,6119 AGRA ST BELL GARDENS CA 90201,False,Locality wide location,False,-118.15343,33.97662
BELL GARDENS VETERANS PARK - AUDITORIUM,6662 LOVELAND ST BELL GARDENS CA 90201,False,Locality wide location,False,-118.14693,33.96698
BETHEL AME CHURCH LA - AA MORGAN FELLOWSHIP HALL,7900 S WESTERN AVE LOS ANGELES CA 90047,False,Locality wide location,False,-118.30864,33.96696
BETHESDA PRESBYTERIAN CHURCH - HOPE OF PRAISE,14420 CRENSHAW BLVD GARDENA CA 90249,False,Locality wide location,False,-118.32625,33.9003
BETTY HILL SENIOR CITIZEN CENTER - SMALL CLASSROOM,3570 S DENKER AVE LOS ANGELES CA 90018,False,Locality wide location,False,-118.30441,34.02298
BEVERLY HILLS CITY HALL - OUTDOOR - CRESCENT PARKING GARAGE,450 N CRESCENT DR BEVERLY HILLS CA 90210,False,Locality wide location,False,-118.40063,34.07304
BEVERLY HILLS WOMENS CLUB - BALLROOM AND GARDEN ROOM,1700 CHEVY CHASE DR BEVERLY HILLS CA 90210,False,Locality wide location,False,-118.42156,34.08419
BIRDIELEE V BRIGHT ELEMENTARY SCHOOL - AUDITORIUM,1771 W 36TH ST LOS ANGELES CA 90018,False,Locality wide location,False,-118.31126,34.02311
BIRMINGHAM COMM CHARTER HIGH SCHOOL - MAIN GYMNASIUM,17000 HAYNES ST VAN NUYS CA 91406,False,Locality wide location,False,-118.50423,34.18813
BLAIR HIGH SCHOOL - GYMNASIUM,1201 S MARENGO AVE PASADENA CA 91106,False,Locality wide location,False,-118.14642,34.12645
BLANDFORD ELEMENTARY SCHOOL - CAFETERIA,2601 BLANDFORD DR ROWLAND HEIGHTS CA 91748,False,Locality wide location,False,-117.89776,33.97269
BNAI DAVID JUDEA - LOBBY,8906 W PICO BLVD LOS ANGELES CA 90035,False,Locality wide location,False,-118.38587,34.05485
BOB HOPE PATRIOTIC HALL - MAIN LOBBY,1816 S FIGUEROA ST LOS ANGELES CA 90015,False,Locality wide location,False,-118.27107,34.0353
BOUQUET CANYON ELEMENTARY - MULTI-PURPOSE ROOM,28110 WELLSTON DR SAUGUS CA 91350,False,Locality wide location,False,-118.50302,34.45298
BOYLE HEIGHTS SENIOR CENTER - ART ROOM,2839 E 3RD ST LOS ANGELES CA 90033,False,Locality wide location,False,-118.20537,34.03902
BRADLEY MULTI PURPOSE ROOM - DINING ROOM,10957 S CENTRAL AVE LOS ANGELES CA 90059,False,Locality wide location,False,-118.25454,33.93553
BRENDA VILLA AQUATIC CENTER - MEETING ROOM,5600 HARBOR ST COMMERCE CA 90040,False,Locality wide location,False,-118.15624,34.00312
BRET HARTE MIDDLE SCHOOL - BOYS GYMNASIUM,9301 S HOOVER ST LOS ANGELES CA 90044,False,Locality wide location,False,-118.28797,33.9518
BRIDGES ACADEMY - AUDITORIUM,3921 LAUREL CANYON BLVD STUDIO CITY CA 91604,False,Locality wide location,False,-118.39481,34.1415
BRIGHTWOOD ELEMENTARY SCHOOL - CAFETERIA,1701 BRIGHTWOOD ST MONTEREY PARK CA 91754,False,Locality wide location,False,-118.15218,34.04607
BROCKTON AVENUE ELEMENTARY SCHOOL - AUDITORIUM,1309 ARMACOST AVE LOS ANGELES CA 90025,False,Locality wide location,False,-118.46308,34.04449
BUD CARSON MIDDLE SCHOOL - GYMNASIUM,13838 YUKON AVE HAWTHORNE CA 90250,False,Locality wide location,False,-118.33414,33.90667
BUENA VISTA BRANCH LIBRARY - MEETING ROOM,300 N BUENA VISTA ST BURBANK CA 91505,False,Locality wide location,False,-118.33021,34.16413
BURBANK HIGH SCHOOL - GYMNASIUM,902 N 3RD ST BURBANK CA 91502,False,Locality wide location,False,-118.31425,34.18729
BURTON CHACE PARK - COMMUNITY BUILDING,13650 MINDANAO WAY MARINA DEL REY CA 90292,False,Locality wide location,False,-118.44481,33.97748
Branford Park,13306 BRANFORD ST ARLETA CA 91331,False,Locality wide location,False,-118.42325,34.23238
C ROBERT LEE ACTIVITY CENTER - MULTI-PURPOSE ROOM A & B,21815 PIONEER BLVD HAWAIIAN GARDENS CA 90716,False,Locality wide location,False,-118.08209,33.82948
"CA STATE POLYTECHNIC UNIVERSITY, POMONA - KELLOGG ARENA",3801 W TEMPLE AVE POMONA CA 91768,False,Locality wide location,False,-117.82134,34.05407
"CA STATE UNIVERSITY, DOMINGUEZ HILLS - ROOM E1213 AND ROOM E1218",1000 E VICTORIA ST CARSON CA 90747,False,Locality wide location,False,-118.2549,33.86088
CABRILLO AVENUE ELEMENTARY SCHOOL - AUDITORIUM,732 S CABRILLO AVE SAN PEDRO CA 90731,False,Locality wide location,False,-118.29335,33.73726
CABRILLO HIGH SCHOOL - NORTH GYMNASIUM,2001 SANTA FE AVE LONG BEACH CA 90810,False,Locality wide location,False,-118.21579,33.79412
CAHUENGA ELEMENTARY SCHOOL - MULTI-PURPOSE ROOM,220 S HOBART BLVD LOS ANGELES CA 90004,False,Locality wide location,False,-118.3053,34.07015
"CAL STATE UNIVERSITY, LOS ANGELES - GYMNASIUM",5151 STATE UNIVERSITY DR LOS ANGELES CA 90032,False,Locality wide location,False,-118.16845,34.06633
CALARTS - MAIN GALLERY,24700 MCBEAN PKWY VALENCIA CA 91355,False,Locality wide location,False,-118.56734,34.39275
"CALIFORNIA STATE UNIVERSITY, LONG BEACH - CARPENTER PERFORMING A",6200 ATHERTON ST LONG BEACH CA 90815,False,Locality wide location,False,-118.11295,33.78767
"CALIFORNIA STATE UNIVERSITY, NORTHRIDGE - ACTIVITIES CENTER",18111 NORDHOFF ST NORTHRIDGE CA 91330,False,Locality wide location,False,-118.52625,34.23994
CALVARY CHAPEL GOLDEN SPRINGS - FELLOWSHIP HALL,22324 GOLDEN SPRINGS DR DIAMOND BAR CA 91765,False,Locality wide location,False,-117.82317,34.00256
CALVARY GRACE CHURCH - FELLOWSHIP HALL,2520 PECK RD MONROVIA CA 91016,False,Locality wide location,False,-118.00315,34.1189
CAMERON PARK COMMUNITY CENTER - MULTI-PURPOSE ROOM,1305 E CAMERON AVE WEST COVINA CA 91790,False,Locality wide location,False,-117.9184,34.06202
CANOGA PARK HIGH SCHOOL - LARGE GYMNASIUM,6850 TOPANGA CANYON BLVD CANOGA PARK CA 91303,False,Locality wide location,False,-118.60535,34.19568
CANYON CENTER - UNIT D4,19361 SOLEDAD CANYON RD SANTA CLARITA CA 91351,False,Locality wide location,False,-118.47435,34.41656
CANYON CLUB DINNER THEATER - MAIN ROOM,28912 ROADSIDE DR AGOURA HILLS CA 91301,False,Locality wide location,False,-118.75289,34.14304
CARAVALHO SANTA CLARITA SPORTS COMPLEX - GYMNASIUM,20870 CENTRE POINTE PKWY SANTA CLARITA CA 91350,False,Locality wide location,False,-118.49931,34.41044
CARAVAN 4 JUSTICE - WAREHOUSE,646 W PACIFIC COAST HWY LONG BEACH CA 90806,False,Locality wide location,False,-118.20035,33.7896
CARMELITOS COMMUNITY CENTER - MULTI-PURPOSE ROOM,851 VIA CARMELITOS LONG BEACH CA 90805,False,Locality wide location,False,-118.18187,33.84901
CARMENITA MIDDLE SCHOOL - MULTI-PURPOSE ROOM,13435 166TH ST CERRITOS CA 90703,False,Locality wide location,False,-118.04537,33.88098
CARPENTERS LOCAL UNION 562 - MEETING HALL,341 E WARDLOW RD LONG BEACH CA 90807,False,Locality wide location,False,-118.1883,33.81918
CARSON CIVIC CENTER - CARSON DOMINGUEZ ROOM,801 E CARSON ST CARSON CA 90745,False,Locality wide location,False,-118.26134,33.83285
CARSON HIGH SCHOOL - MULTI-PURPOSE ROOM,22328 S MAIN ST CARSON CA 90745,False,Locality wide location,False,-118.27537,33.82378
CARVER ELEMENTARY SCHOOL - MULTI-PURPOSE ROOM,1425 E 120TH ST LOS ANGELES CA 90059,False,Locality wide location,False,-118.25086,33.92413
CASTAIC MIDDLE SCHOOL - MULTI-PURPOSE ROOM,28900 HILLCREST PKWY CASTAIC CA 91384,False,Locality wide location,False,-118.64006,34.47116
CASTAIC SPORTS COMPLEX - GYMNASIUM,31230 CASTAIC RD CASTAIC CA 91384,False,Locality wide location,False,-118.61472,34.48605
CASTELAR ELEMENTARY SCHOOL - AUDITORIUM,840 YALE ST LOS ANGELES CA 90012,False,Locality wide location,False,-118.23973,34.06457
CASTLEBAY LANE CHARTER ELEMENTARY - PERFORMING ARTS CENTER,19010 CASTLEBAY LN PORTER RANCH CA 91326,False,Locality wide location,False,-118.54745,34.29372
CATALINA CASINO - CASINO BALLROOM,1 CASINO WAY AVALON CA 90704,False,Locality wide location,False,-118.32583,33.34887
CATHY HENSEL YOUTH CENTER - GYMNASIUM,236 GEORGE HENSEL DR MONTEBELLO CA 90640,False,Locality wide location,False,-118.11445,34.00773
CENTER OF HOPE CHURCH - FELLOWSHIP HALL/GYMNASIUM,9550 CRENSHAW BLVD INGLEWOOD CA 90305,False,Locality wide location,False,-118.32588,33.94956
CENTINELA ELEMENTARY SCHOOL - MULTI-PURPOSE ROOM,1123 N MARLBOROUGH AVE INGLEWOOD CA 90302,False,Locality wide location,False,-118.34715,33.97755
CENTRAL CITY NEIGHBORHOOD PARTNERS - ATRIUM,501 S BIXEL STREET LOS ANGELES CA 90017,False,Locality wide location,False,-118.26182,34.05488
CENTRAL LUTHERAN CHURCH - FELLOWSHIP HALL,6425 TYRONE AVE VAN NUYS CA 91401,False,Locality wide location,False,-118.44466,34.18713
CENTRO DE VIDA VICTORIOSA - MAIN HALLWAY,715 BRADY AVE LOS ANGELES CA 90022,False,Locality wide location,False,-118.13762,34.01819
CENTURY VILLAGES AT CABRILLO - SOCIAL HALL,2001 RIVER AVE LONG BEACH CA 90810,False,Locality wide location,False,-118.22246,33.7923
CESAR CHAVEZ ALTERNATIVE SCHOOL - MULTI-PURPOSE ROOM,12501 WILMINGTON AVE COMPTON CA 90222,False,Locality wide location,False,-118.24106,33.91889
CESAR CHAVEZ ELEMENTARY SCHOOL - MULTI-PURPOSE ROOM,12110 WALNUT ST NORWALK CA 90650,False,Locality wide location,False,-118.07482,33.90342
CESAR E CHAVEZ PARK - SOCIAL HALL,401 GOLDEN AVE LONG BEACH CA 90802,False,Locality wide location,False,-118.20231,33.77173
CHAPARRAL MIDDLE SCHOOL - MULTI-PURPOSE ROOM,1405 SPRUCE TREE DR DIAMOND BAR CA 91765,False,Locality wide location,False,-117.81976,33.99591
CHARLES KIM ELEMENTARY SCHOOL - MULTI-PURPOSE ROOM,225 S OXFORD AVE LOS ANGELES CA 90004,False,Locality wide location,False,-118.30826,34.07027
CHEVY CHASE BRANCH LIBRARY - MAIN ROOM,3301 E CHEVY CHASE DR GLENDALE CA 91206,False,Locality wide location,False,-118.20007,34.17382
CHEVY CHASE COUNTRY CLUB - CYPRESS HALL,3067 E CHEVY CHASE DR GLENDALE CA 91206,False,Locality wide location,False,-118.20332,34.17191
CHIMBOLE CULTURAL CENTER - MANZANITA BALLROOM,38350 SIERRA HWY PALMDALE CA 93550,False,Locality wide location,False,-118.1162,34.57868
CHRIST TEMPLE CHURCH - FELLOWSHIP HALL,3125 W 54TH ST LOS ANGELES CA 90043,False,Locality wide location,False,-118.32789,33.99334
CHRIST THE GOOD SHEPHERD CHURCH - PARISH HALL,3303 W VERNON AVE LOS ANGELES CA 90008,False,Locality wide location,False,-118.32962,34.0042
CHRIST THE KING SCHOOL - PARISH HALL,617 N ARDEN BLVD LOS ANGELES CA 90004,False,Locality wide location,False,-118.32642,34.08221
CHRISTIAN LIFE CHURCH - FELLOWSHIP HALL,3400 PACIFIC AVE LONG BEACH CA 90807,False,Locality wide location,False,-118.19336,33.81939
CHRISTIAN SCIENCE CHURCH-MALIBU - SUNDAY SCHOOL BUILDING,28635 PACIFIC COAST HWY MALIBU CA 90265,False,Locality wide location,False,-118.79602,34.021
CITIZENS OF ZION MISSIONARY CHURCH - FELLOWSHIP HALL,12930 S LIME AVE LOS ANGELES CA 90059,False,Locality wide location,False,-118.1926,33.90421
CITY OF REFUGE - LOBBY,14527 SAN PEDRO ST GARDENA CA 90248,False,Locality wide location,False,-118.26929,33.89928
CLAREMONT CENTER FOR SPIRITUAL LIVING - HOLMES SOCIAL HALL,509 S COLLEGE AVE CLAREMONT CA 91711,False,Locality wide location,False,-117.71576,34.08627
CLAREMONT HELEN RENWICK LIBRARY - MEETING ROOM 1 & 2,208 N HARVARD AVE CLAREMONT CA 91711,False,Locality wide location,False,-117.71603,34.09589
CLARK BUILDING - CLARK ROOM,861 VALLEY DR HERMOSA BEACH CA 90254,False,Locality wide location,False,-118.39483,33.86101
CLOVERLY ELEMENTARY SCHOOL - CAFETERIA,5476 CLOVERLY AVE TEMPLE CITY CA 91780,False,Locality wide location,False,-118.06192,34.09936
COLLEGE OF THE CANYONS - EAST GYMNASIUM,26455 ROCKWELL CANYON RD SANTA CLARITA CA 91355,False,Locality wide location,False,-118.57059,34.40438
COLUMBIA COLLEGE HOLLYWOOD - OUTDOOR - PARKING LOT,18618 W OXNARD ST TARZANA CA 91356,False,Locality wide location,False,-118.5389,34.17946
COLUMBIA ELEMENTARY SCHOOL - MULTI-PURPOSE ROOM HALL 123,3400 CALIFORNIA AVE EL MONTE CA 91731,False,Locality wide location,False,-118.03423,34.07134
COLUMBUS MIDDLE SCHOOL - LIBRARY,22250 ELKWOOD ST CANOGA PARK CA 91304,False,Locality wide location,False,-118.61176,34.21239
COMMUNITY CHRISTIAN CHURCH - COFFEE HOUSE,10193 TUJUNGA CANYON BLVD TUJUNGA CA 91042,False,Locality wide location,False,-118.29078,34.25104
COMMUNITY CHURCH OF LOS ANGELES - FELLOWSHIP HALL,10611 S HOOVER ST LOS ANGELES CA 90044,False,Locality wide location,False,-118.28728,33.9395
COMPTON COLLEGE - GYMNASIUM,1111 E ARTESIA BLVD COMPTON CA 90221,False,Locality wide location,False,-118.20983,33.87748
COOLIDGE ELEMENTARY SCHOOL - CAFETERIA,421 N MISSION DR SAN GABRIEL CA 91775,False,Locality wide location,False,-118.11252,34.10955
CORTADA ELEMENTARY SCHOOL - MULTI-PURPOSE ROOM,3111 POTRERO AVE EL MONTE CA 91733,False,Locality wide location,False,-118.05728,34.06468
CORTEZ PARK COMMUNITY & SENIOR CENTER - NORTH WING,2501 E CORTEZ ST WEST COVINA CA 91791,False,Locality wide location,False,-117.89149,34.06495
CORVALLIS MIDDLE SCHOOL - MULTI-PURPOSE ROOM,11032 LEFFINGWELL RD NORWALK CA 90650,False,Locality wide location,False,-118.09725,33.90635
COURTYARD BY MARRIOTT LA - WEST SIDE - PALISADES ROOM,6333 BRISTOL PARKWAY CULVER CITY CA 90230,False,Locality wide location,False,-118.39235,33.98177
COURTYARD THOUSAND OAKS AGOURA HILLS - OCASO BALL ROOM,29505 AGOURA RD AGOURA HILLS CA 91301,False,Locality wide location,False,-118.76807,34.14581
"COVINA SENIOR & COMMUNITY CENTER - CALIFORNIA ROOMS 1, 2 & 3",815 N BARRANCA AVE COVINA CA 91723,False,Locality wide location,False,-117.88137,34.09427
COVINA WOMANS CLUB - HALL,128 S SAN JOSE AVE COVINA CA 91723,False,Locality wide location,False,-117.88302,34.08528
CRENSHAW HIGH SCHOOL - SOUTH SIDE GYMNASIUM,5010 11TH AVE LOS ANGELES CA 90043,False,Locality wide location,False,-118.32894,33.99696
CRESCENTA VALLEY HIGH SCHOOL - VARSITY GYMNASIUM,2900 COMMUNITY AVE LA CRESCENTA CA 91214,False,Locality wide location,False,-118.24321,34.22382
CROWTHER TEEN & FAMILY CENTER - GYMNASIUM,241 W DAWSON AVE GLENDORA CA 91741,False,Locality wide location,False,-117.86664,34.11846
CROZIER MIDDLE SCHOOL - GYMNASIUM,120 W REGENT ST INGLEWOOD CA 90301,False,Locality wide location,False,-118.35613,33.96361
CULVER CITY JULIAN DIXON LIBRARY - HOMEWORK CENTER AND MEETING R,4975 OVERLAND AVE CULVER CITY CA 90230,False,Locality wide location,False,-118.39707,34.00762
CURTISS MIDDLE SCHOOL - GYMNASIUM,1254 E HELMICK ST CARSON CA 90746,False,Locality wide location,False,-118.2508,33.85138
CYRUS J MORRIS ELEMENTARY SCHOOL - MULTI-PURPOSE ROOM,19875 E CALLE BAJA DR WALNUT CA 91789,False,Locality wide location,False,-117.86786,34.01233
D D JOHNSTON ELEMENTARY SCHOOL - MULTI-PURPOSE ROOM,13421 FAIRFORD AVE NORWALK CA 90650,False,Locality wide location,False,-118.09581,33.90878
DAE HUENG KOREAN PRESBYTERIAN CHURCH - GARAGE WAREHOUSE,15411 S FIGUEROA ST GARDENA CA 90248,False,Locality wide location,False,-118.28363,33.8913
DAN DIAZ RECREATION CENTER - GYMNASIUM,16053 CALLE DE PASEO IRWINDALE CA 91706,False,Locality wide location,False,-117.93268,34.10406
DANA MIDDLE SCHOOL - MULTI-PURPOSE ROOM,5504 W 135TH ST HAWTHORNE CA 90250,False,Locality wide location,False,-118.3771,33.908
DANIEL WEBSTER MIDDLE SCHOOL - MULTI-PURPOSE ROOM,11330 GRAHAM PL LOS ANGELES CA 90064,False,Locality wide location,False,-118.43479,34.02985
DAPPLE GRAY ELEMENTARY SCHOOL - MULTI-PURPOSE ROOM,3011 PALOS VERDES DR N ROLLING HILLS ESTATES CA 90274,False,Locality wide location,False,-118.33817,33.77409
DARBY PARK - GYMNASIUM,3400 W ARBOR VITAE ST INGLEWOOD CA 90305,False,Locality wide location,False,-118.32936,33.95516
DEBBIE ALLEN DANCE ACADEMY - ROOM BG AND ROOM WA,3791 SANTA ROSALIA DR LOS ANGELES CA 90008,False,Locality wide location,False,-118.33844,34.01123
DEL AIRE PARK - GYMNASIUM,12601 ISIS AVE HAWTHORNE CA 90250,False,Locality wide location,False,-118.37549,33.91781
DEL RECORDS/ SONY MUSIC LATIN - MAIN BUILDING,6400 GARFIELD AVE BELL GARDENS CA 90201,False,Locality wide location,False,-118.14692,33.97328
DESTINY CHRISTIAN CENTER INTERNATIONAL - ADMEN ROOM,44628 10TH ST W LANCASTER CA 93534,False,Locality wide location,False,-118.14739,34.69443
DIAMOND BAR CENTER - GRAND BALLROOM,1600 GRAND AVE DIAMOND BAR CA 91765,False,Locality wide location,False,-117.79771,33.99867
DIAMOND BAR CITY HALL - WINDMILL ROOM,21810 COPLEY DR DIAMOND BAR CA 91765,False,Locality wide location,False,-117.83053,33.99918
DIAMOND BAR HIGH SCHOOL - GYMNASIUM,21400 PATHFINDER RD DIAMOND BAR CA 91765,False,Locality wide location,False,-117.84055,33.9797
DISABLED AMERICAN VETERANS #73 - MEETING ROOM,6543 CORBIN AVE WOODLAND HILLS CA 91367,False,Locality wide location,False,-118.56416,34.18999
"DOCKWEILER YOUTH CENTER - COMMUNITY ROOMS A, B AND C",12505 VISTA DEL MAR PLAYA DEL REY CA 90293,False,Locality wide location,False,-118.43188,33.9224
DODGER STADIUM - OUTDOOR - UPPER DECK,1000 VIN SCULLY AVE LOS ANGELES CA 90012,False,Locality wide location,False,-118.24571,34.07177
DOLLARHIDE HEALTH CENTER - COMPTON YOUTH,1108 N OLEANDER AVE COMPTON CA 90222,False,Locality wide location,False,-118.22973,33.90375
DOMINGUEZ ELEMENTARY SCHOOL - MULTI-PURPOSE ROOM,21250 S SANTA FE AVE CARSON CA 90810,False,Locality wide location,False,-118.21463,33.8358
DOUBLETREE BY HILTON LA DOWNTOWN - GOLDEN BALLROOM & CALIFORNIA,120 S LOS ANGELES ST LOS ANGELES CA 90012,False,Locality wide location,False,-118.24261,34.05055
DOUBLETREE BY HILTON LAX - EL SEGUNDO - PACIFIC BALLROOM,1985 E GRAND AVE EL SEGUNDO CA 90245,False,Locality wide location,False,-118.3918,33.91978
DOUBLETREE SAN PEDRO PORT OF LA - MADEO BALLROOM,2800 VIA CABRILLO-MARINA SAN PEDRO CA 90731,False,Locality wide location,False,-118.28203,33.71802
DR RONALD E MCNAIR ELEMENTARY - MULTI-PURPOSE ROOM,1450 W EL SEGUNDO BLVD COMPTON CA 90221,False,Locality wide location,False,-118.24791,33.91534
