geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,vbm_blk_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,turnout_blk_2016,tot_elignonreg_prc_final_dup_flag_x,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,vbm_blk_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020,turnout_blk_2020,tot_elignonreg_prc_final_dup_flag_y
6071000103,71.0,0.13976,0.0,0.98898,0.0,0.04123,1.0,0.0927,0.0,0.09126,1.0,0.38373,0.0,0.03763,1.0,0.29788,0.0,0.0,1.0,0.2598,0.0,0.032,1.0,0.0027,1.0,0.0,1.0,0.23073,0.0,0.01555,1.0,0.01374,1.0,0.00518,1.0,0.1521,0.0,0.13339,0.0,0.01104,1.0,0.04597,0.0,0.00248,1.0,0.00233,0.0,1.0,0.00123,0.00198,4312.0,2.84407,1516.13684,0.59287,0.51972,0.65445,0.52239,,0.77913,0.78431,0.71094,0.6114,,0.0,0.86693,0.81065,0.93361,0.85532,,0.83773,0.85784,0.80103,0.78594,,0.0
6071000104,71.0,0.18467,0.0,0.98781,0.0,0.01848,1.0,0.04581,0.0,0.10741,1.0,0.48117,0.0,0.04752,0.0,0.22841,0.0,0.0,1.0,0.23139,0.0,0.02444,1.0,0.00162,1.0,0.0,1.0,0.17072,0.0,0.00574,1.0,0.00203,1.0,0.03052,1.0,0.17648,0.0,0.10326,0.0,0.01111,1.0,0.03591,0.0,0.02525,1.0,0.00379,0.0,1.0,0.0016,0.00286,6114.0,4.15383,1471.89417,0.58333,0.49093,0.66185,0.58494,,0.79948,0.79105,0.74841,0.68451,,0.0,0.87906,0.85503,0.91751,0.87869,,0.84346,0.8605,0.80246,0.76757,,0.0
6071000105,71.0,0.22676,0.0,0.98624,0.0,0.03745,0.0,0.07549,0.0,0.08956,0.0,0.37881,0.0,0.0536,1.0,0.25282,0.0,0.02338,1.0,0.26783,0.0,0.00223,1.0,0.0019,1.0,0.0,1.0,0.20704,0.0,0.00407,1.0,0.00549,1.0,0.03116,0.0,0.15413,0.0,0.06095,0.0,0.00889,1.0,0.08715,0.0,0.00079,1.0,0.0033,0.0,1.0,0.00271,0.00284,6097.0,5.77699,1055.39357,0.61337,0.52939,0.67115,0.58965,,0.7899,0.80209,0.72327,0.65733,,0.0,0.88075,0.85371,0.90867,0.85439,,0.86184,0.8682,0.84312,0.81743,,0.0
6071000107,71.0,0.08339,0.0,0.88675,0.0,0.07117,0.0,0.05617,0.0,0.13194,1.0,0.19562,0.0,0.02711,1.0,0.33018,0.0,0.0,1.0,0.44089,0.0,0.01437,1.0,0.00327,1.0,0.0,1.0,0.26192,0.0,0.00784,1.0,0.01078,1.0,0.01078,1.0,0.06891,0.0,0.08883,1.0,0.00457,1.0,0.00294,1.0,0.00523,1.0,0.00189,0.0,1.0,0.00152,0.00148,2814.0,1.41151,1993.61578,0.61382,0.57334,0.66652,0.5266,,0.81972,0.80264,0.81836,0.67535,,0.0,0.88266,0.87291,0.96128,0.88095,,0.87576,0.85561,0.83784,0.82677,,0.0
6071000108,71.0,0.10216,0.0,0.99208,0.0,0.04289,1.0,0.09443,0.0,0.11599,1.0,0.29732,0.0,0.04407,1.0,0.31167,0.0,0.0,1.0,0.32112,0.0,0.02718,1.0,0.00203,1.0,0.0,1.0,0.24954,0.0,0.00574,1.0,0.01975,1.0,0.01503,1.0,0.13861,0.0,0.06044,1.0,0.00979,1.0,0.02566,1.0,0.01114,1.0,0.00285,0.0,1.0,0.00024,0.00308,5066.0,2.87934,1759.4306,0.555,0.47846,0.62562,0.53982,,0.82527,0.8264,0.7527,0.69107,,0.0,0.83136,0.81003,0.91113,0.79173,,0.83919,0.84839,0.82478,0.78688,,0.0
6071000109,71.0,0.05041,0.0,1.0,0.0,0.10219,0.0,0.07335,0.0,0.0814,1.0,0.14843,0.0,0.01251,1.0,0.33942,0.0,0.0,1.0,0.48583,0.0,0.00791,1.0,0.0,1.0,0.0,1.0,0.30663,0.0,0.00705,1.0,0.01007,1.0,0.0,1.0,0.042,1.0,0.06242,1.0,0.00288,1.0,0.03696,1.0,0.0,1.0,0.0041,0.0,1.0,0.00052,0.00363,6494.0,3.25182,1997.03421,0.57245,0.46115,0.68431,0.54846,,0.83893,0.8153,0.79652,0.68478,,0.0,0.86753,0.86511,0.92119,0.84614,,0.86379,0.84893,0.84021,0.7915,,0.0
6071000111,71.0,0.07679,0.0,0.98594,0.0,0.05503,0.0,0.04053,0.0,0.09774,1.0,0.23859,0.0,0.07091,1.0,0.15803,0.0,0.01323,1.0,0.49939,0.0,0.00257,1.0,0.00257,1.0,0.0,1.0,0.11136,0.0,0.00625,1.0,0.01177,1.0,0.01507,1.0,0.11944,0.0,0.02278,1.0,0.00882,1.0,0.01916,1.0,2e-05,1.0,0.00163,0.0,1.0,0.00023,0.00179,2762.0,10.80796,255.55241,0.57589,0.52926,0.74612,0.59669,,0.83798,0.84107,0.74189,0.7098,,0.0,0.83031,0.81267,0.91417,0.84534,,0.84115,0.88116,0.77775,0.72876,,0.0
6071000115,71.0,0.14599,0.0,0.96625,0.0,0.04968,0.0,0.06217,1.0,0.08379,1.0,0.33932,0.0,0.01197,1.0,0.35911,0.0,0.00293,1.0,0.24942,0.0,0.03884,1.0,0.00415,1.0,0.0066,1.0,0.29754,0.0,0.0,1.0,0.00489,1.0,0.02431,1.0,0.15451,0.0,0.07634,0.0,0.00293,1.0,0.0386,1.0,0.01209,1.0,0.00405,0.0,1.0,0.00539,0.0044,9741.0,12.35821,788.22099,0.58368,0.5115,0.66667,0.5615,,0.83398,0.83484,0.76668,0.72614,,0.0,0.86026,0.84454,0.89639,0.85338,,0.8472,0.86104,0.82191,0.79861,,0.0
6071000117,71.0,0.13929,0.0,0.987,0.0,0.03432,1.0,0.03709,1.0,0.08539,1.0,0.4711,0.0,0.02271,1.0,0.17136,0.0,0.00359,1.0,0.26495,0.0,0.0,1.0,0.01222,1.0,0.0,1.0,0.1439,0.0,0.0,1.0,0.00589,1.0,0.09459,1.0,0.17007,0.0,0.08252,0.0,0.00992,1.0,0.03767,1.0,0.023,1.0,0.00387,0.0,1.0,0.00058,0.0033,6745.0,5.39941,1249.2096,0.62229,0.53479,0.65988,0.61746,,0.83799,0.84397,0.76294,0.70091,,0.0,0.88602,0.86078,0.94358,0.88108,,0.87603,0.89116,0.85175,0.84938,,0.0
6071000118,71.0,0.17396,0.0,0.96794,0.0,0.05296,0.0,0.0184,1.0,0.07029,1.0,0.54158,0.0,0.01433,1.0,0.19086,0.0,0.00259,1.0,0.21597,0.0,0.00553,1.0,0.01127,1.0,0.0,1.0,0.14211,0.0,0.00234,1.0,0.01212,1.0,0.03385,1.0,0.25511,0.0,0.12508,0.0,0.00214,1.0,0.07305,0.0,0.0253,1.0,0.00272,0.0,1.0,0.00086,0.00184,4853.0,14.27824,339.88781,0.64272,0.60605,0.68962,0.68845,,0.79308,0.80423,0.67164,0.60379,,0.0,0.90443,0.88075,0.93183,0.91371,,0.86618,0.86831,0.84394,0.84403,,0.0
