geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
6103000100,103.0,0.03927,1.0,0.94106,0.0,0.19978,0.0,0.14227,0.0,0.05901,1.0,0.00909,1.0,0.00162,1.0,0.17037,0.0,0.01152,1.0,0.75829,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.16087,0.0,0.00121,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00202,1.0,0.00344,1.0,0.00364,1.0,0.0,1.0,0.08735,0.24482,0.0,0.06895,0.08481,4625.0,3001.50653,1.54089,0.76819,0.7255,0.85169,0.79137,0.76429,0.57546,0.69046,0.49234,0.8378,0.82675,0.80742,0.86319,0.80894,0.68543,0.84568,0.67124
6103000201,103.0,0.04409,1.0,0.93623,0.0,0.20994,0.0,0.20645,0.0,0.07813,1.0,0.01781,1.0,0.00624,1.0,0.1681,0.0,0.03224,1.0,0.76391,0.0,0.00338,1.0,0.0,1.0,0.0,1.0,0.12233,0.0,0.0,1.0,0.00247,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00091,1.0,0.0,1.0,0.0,1.0,0.06204,0.13845,0.0,0.00408,0.05913,3785.0,87.92119,43.04992,,,,,,,,,0.86446,0.88002,0.84294,0.82362,0.83378,0.75952,0.74607,0.70947
6103000202,103.0,0.04408,1.0,0.93624,0.0,0.20994,0.0,0.20643,0.0,0.07813,1.0,0.01781,1.0,0.00624,1.0,0.16809,0.0,0.03224,1.0,0.76391,0.0,0.00338,1.0,0.0,1.0,0.0,1.0,0.12233,0.0,0.0,1.0,0.00247,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00091,1.0,0.0,1.0,0.0,1.0,0.07239,0.1143,0.0,0.01942,0.1016,4376.0,162.0752,26.99981,,,,,,,,,0.79965,0.85418,0.89243,0.79574,0.8079,0.783,0.72357,0.66791
6103000300,103.0,0.09956,0.0,0.94994,0.0,0.15831,0.0,0.2001,0.0,0.07151,1.0,0.00902,1.0,0.00677,1.0,0.22087,0.0,0.00632,1.0,0.7171,0.0,0.00406,1.0,0.00068,1.0,0.0,1.0,0.20643,0.0,0.00338,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00383,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.07351,0.1942,0.0,0.02408,0.07023,4543.0,3335.60861,1.36197,0.76406,0.67369,0.60524,0.74925,0.73423,0.6566,0.7432,0.46661,0.84483,0.83984,0.88054,0.78994,0.7715,0.64083,0.63791,0.59062
6103000400,103.0,0.01981,1.0,0.97441,0.0,0.19581,0.0,0.118,0.0,0.06061,1.0,0.03473,1.0,0.0119,1.0,0.11174,0.0,0.01463,1.0,0.77701,0.0,0.00257,1.0,0.0,1.0,0.0,1.0,0.08569,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.01945,1.0,0.00048,1.0,0.00289,1.0,0.0,1.0,0.00064,1.0,0.11053,0.14677,0.0,0.04244,0.12168,5615.0,287.75733,19.51297,0.76603,0.72118,0.67537,0.7511,0.79364,0.69702,0.66457,0.54748,0.84296,0.8615,0.85252,0.84269,0.84989,0.76496,0.85643,0.68443
6103000500,103.0,0.02143,1.0,0.90033,0.0,0.15298,0.0,0.24127,0.0,0.11033,1.0,0.04055,1.0,0.02164,0.0,0.10195,0.0,0.00682,1.0,0.7846,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08577,0.0,0.0,1.0,0.00039,1.0,0.00838,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03216,1.0,0.08473,0.13267,0.0,0.18324,0.07905,5910.0,8.6792,680.93822,0.699,0.71533,0.57749,0.63094,0.71241,0.60037,0.55882,0.47814,0.84977,0.90288,0.74642,0.86124,0.74064,0.66051,0.84515,0.56791
6103000600,103.0,0.02681,1.0,0.91674,0.0,0.2177,0.0,0.31407,0.0,0.0744,1.0,0.00797,1.0,0.01913,1.0,0.2349,0.0,0.00496,1.0,0.70895,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.20992,0.0,0.0,1.0,0.0,1.0,0.00195,1.0,0.0,1.0,0.00549,1.0,0.0,1.0,0.0,1.0,0.00053,1.0,0.0897,0.13007,0.0,0.08487,0.07911,5856.0,14.16768,413.33508,0.74114,0.63101,0.80659,0.68236,0.69668,0.54823,0.68566,0.39024,0.86364,0.83895,0.8806,0.83668,0.75986,0.63054,0.68253,0.56519
6103000701,103.0,0.02177,1.0,0.89348,0.0,0.23245,0.0,0.2666,0.0,0.08428,1.0,0.01955,1.0,0.00246,1.0,0.1841,0.0,0.00854,1.0,0.75492,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.17996,0.0,0.0,1.0,0.0,1.0,0.00854,1.0,0.00091,1.0,0.00854,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0633,0.18499,0.0,0.0772,0.06554,4411.0,3.92196,1124.69272,,,,,,,,,0.81894,0.80433,0.76103,0.75253,0.7202,0.60725,0.86753,0.54635
6103000702,103.0,0.02177,1.0,0.89348,0.0,0.23245,0.0,0.2666,0.0,0.08428,1.0,0.01955,1.0,0.00246,1.0,0.1841,0.0,0.00854,1.0,0.75492,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.17996,0.0,0.0,1.0,0.0,1.0,0.00854,1.0,0.00091,1.0,0.00854,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05028,0.22362,0.0,0.08905,0.04401,3540.0,9.44819,374.67496,,,,,,,,,0.83359,0.82432,0.7796,0.73059,0.69532,0.56647,0.78353,0.49421
6103000800,103.0,0.18539,0.0,0.95317,0.0,0.08939,0.0,0.20742,0.0,0.03221,1.0,0.0,1.0,0.0,1.0,0.38053,0.0,0.04519,1.0,0.53581,0.0,0.0,1.0,0.00185,1.0,0.0,1.0,0.37358,0.0,0.0051,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05864,0.28161,0.0,0.13886,0.06658,3937.0,132.78158,29.6502,0.6585,0.62748,0.65632,0.77715,0.69894,0.60036,0.73684,0.51447,0.7852,0.74327,0.67857,0.78527,0.72713,0.59189,0.82827,0.56682
