name,address,Is Early Voting,Precincts (Or Locality-wide),Is Drop Off,lon,lat
DESERT GARDEN SCHOOL,"1900 S 6TH ST., EL CENTRO, CA 92243 1900 S 6TH ST D EL CENTRO CA 92243",False,VOTING PRECINCT 245223,False,-115.55741,32.77702
EL CENTRO COMMUNITY CENTER,"375 S 1ST ST, EL CENTRO, CA 92243 375 S 1ST ST EL CENTRO CA 92243",False,VOTING PRECINCT 545210,False,-115.54382,32.79031
EL CENTRO COMMUNITY CENTER,"375 S 1ST ST., EL CENTRO, CA 92243 375 S 1ST ST EL CENTRO CA 92243",False,VOTING PRECINCT 545209,False,-115.54382,32.79031
FIRST MEXICAN BAPTIST CHURCH,"1041 H ST., BRAWLEY, CA 92227 1041 H ST BRAWLEY CA 92227",False,VOTING PRECINCT 511128,False,-115.52541,32.97672
GATEWAY CHURCH,"4249 HWY 86., BRAWLEY, CA 92227 4249 HWY 86 ST BRAWLEY CA 92227",False,VOTING PRECINCT 411108,False,-115.55169,32.95932
GATEWAY CHURCH,"4249 HWY 86, BRAWLEY, CA 92227 4249 HWY 86 ST BRAWLEY CA 92227",False,"VOTING PRECINCT 411109, VOTING PRECINCT 411136",False,-115.55169,32.95932
GRACE SMITH SCHOOL,"9 E 4TH ST., NILAND, CA 92257 9 E 4TH ST NILAND CA 92257",False,VOTING PRECINCT 482028,False,-115.51736,33.23753
HEBER ELEMENTARY SCHOOL,"1052 HEBER AVE., HEBER, CA 92249 1052 HEBER AVE HEBER CA 92249",False,VOTING PRECINCT 286213,False,-115.52888,32.72605
HEBER ELEMENTARY SCHOOL,"1052 HEBER AVE., HEBER, CA 92249 1052 HEBER AVE HEBER CA 92249",False,VOTING PRECINCT 286232,False,-115.52888,32.72605
HOLTVILLE CITY HALL,"121 5TH ST., HOLTVILLE, CA 92250 121 5TH ST HOLTVILLE CA 92250",False,VOTING PRECINCT 554021,False,-115.38072,32.81173
HOLTVILLE MIDDLE SCHOOL,"800 BEALE AVE., HOLTVILLE, CA 92250 800 BEALE AVE HOLTVILLE CA 92250",False,VOTING PRECINCT 554023,False,-115.36906,32.81656
IMPERIAL COMMUNITY CENTER,"200 W. 9TH ST., IMPERIAL, CA 92251 200 W 9TH ST IMPERIAL CA 92251",False,VOTING PRECINCT 365019,False,-115.57167,32.8482
IMPERIAL COUNTY AIRPORT,"1099 AIRPORT RD., IMPERIAL, CA 92251 1099 AIRPORT RD IMPERIAL CA 92251",False,VOTING PRECINCT 385014,False,-115.5724,32.8352
JEFFERSON ELEMENTARY SCHOOL,"1120 E. 7TH ST., CALEXICO, CA 92231 1120 E 7TH ST CALEXICO CA 92231",False,VOTING PRECINCT 121016,False,-115.48039,32.67081
JEFFERSON ELEMENTARY SCHOOL,"1120 E.7TH ST., CALEXICO, CA 92231 1120 E 7TH ST CALEXICO CA 92231",False,VOTING PRECINCT 121017,False,-115.48039,32.67081
KING ELEMENTARY SCH,"1950 VILLA AVE., EL CENTRO, CA 92243 1950 VILLA AVE EL CENTRO CA 92243",False,VOTING PRECINCT 345202,False,-115.57708,32.8046
LIONS CENTER,"225 A ST., BRAWLEY, CA 92227 225 A ST BRAWLEY CA 92227",False,VOTING PRECINCT 411104,False,-115.53896,32.98466
LIONS CENTER,"225 A ST., BRAWLEY, CA 92227 225 A ST BRAWLEY CA 92227",False,VOTING PRECINCT 411103,False,-115.53896,32.98466
MARIO ESQUER BLDG,"850 EADY AVE., CALEXICO, CA 92231 850 EADY AVE CALEXICO CA 92231",False,"VOTING PRECINCT 121004, VOTING PRECINCT 121005",False,-115.5104,32.67647
MARTIN LUTHER KING PAVILION,754 PARK AVE EL CENTRO CA 92243,False,VOTING PRECINCT 245215,False,-115.5604,32.79619
MARTIN LUTHER KING PAVILION,754 PARK AVE EL CENTRO CA 92243,False,VOTING PRECINCT 345203,False,-115.5604,32.79619
MARTIN LUTHER KING PAVILION,754 PARK AVE EL CENTRO CA 92243,False,VOTING PRECINCT 345223,False,-115.5604,32.79619
MEADOWS UNION SCHOOL,"2059 BOWKER RD., EL CENTRO, CA 92243 2059 BOWKER RD EL CENTRO CA 92243",False,VOTING PRECINCT 588260,False,-115.47491,32.80053
NEW LIFE ASSEMBLY,"1720 E IMPERIAL AVE., CALEXICO, CA 92231 1720 E IMPERIAL AVE CALEXICO CA 92231",False,VOTING PRECINCT 121020,False,-115.49808,32.68439
OAKLEY SCHOOL,"1401 B ST., BRAWLEY, CA 92227 1401 B ST BRAWLEY CA 92227",False,VOTING PRECINCT 511127,False,-115.51895,32.98329
SAN PASQUAL USD,"686 BASELINE RD, WINTERHAVEN, CA 92283 686 BASELINE RD WINTERHAVEN CA 92283",False,VOTING PRECINCT 586008,False,-114.59882,32.75242
SEELEY ELEMENTARY SCHOOL,"1810 RIO VISTA, SEELEY, CA 92273 1812 RIO VISTA SEELEY CA 92273",False,VOTING PRECINCT 389208,False,-115.69147,32.79454
UNITED METHODIST CHURCH,"217 W 7TH ST., HOLTVILLE, CA 92250 217 W 7TH ST HOLTVILLE CA 92250",False,VOTING PRECINCT 584020,False,-115.38188,32.81498
VALLEY CHRISTIAN CHURCH,"431 W. WALL ST., IMPERIAL, CA 92251 431 W WALL ST IMPERIAL CA 92251",False,VOTING PRECINCT 365027,False,-115.57336,32.82123
VFW HALL,247 S IMPERIAL AVE IMPERIAL CA 92251,False,VOTING PRECINCT 365018,False,-115.57035,32.84608
VFW HALL,247 S IMPERIAL AVE IMPERIAL CA 92251,False,VOTING PRECINCT 365021,False,-115.57035,32.84608
W MORENO JR HS,"1202 KLOKE RD., CALEXICO, CA 92231 1202 KLOKE RD CALEXICO CA 92231",False,VOTING PRECINCT 121006,False,-115.51517,32.68297
WEST SHORES SENIOR CITIZENS CLUB,1375 BORREGO SALTON SEA WAY F-22 1375 BORREGO SALTON SEA WAY AVE F-22 SALTON SEA CA 92275,False,VOTING PRECINCT 483021,False,-115.97671,33.27307
WESTERN AVE BAPTIST CHURCH,"555 N WESTERN AVE., BRAWLEY, CA 555 N WESTERN AVE BRAWLEY CA 92227",False,VOTING PRECINCT 411102,False,-115.5447,32.9839
WESTERN AVE BAPTIST CHURCH,"555 N WESTERN AVE., BRAWLEY, CA 555 N WESTERN AVE BRAWLEY CA 92227",False,VOTING PRECINCT 411107,False,-115.5447,32.9839
WESTMORLAND YOUTH HALL,"200 W. SECOND ST., WESTMORLAND, CA 92281 200 W SECOND ST WESTMORLAND CA 92281",False,VOTING PRECINCT 474117,False,-115.62309,33.03511
