idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
148,-121.92623,37.48727,0.01851,0.98013,0.89721,0.54157,0.0,0.10572,0.23422,0.70997,0.44403,0.37225,0.56452,0.98506,0.48439,0.49913
500,-121.92715,37.52325,0.63127,0.0,0.0,0.26946,0.31217,0.23931,0.01911,0.53859,0.18161,0.37566,1.0,0.0,0.4298,0.44825
558,-122.0361,37.52864,0.77688,0.89531,0.87734,0.13955,0.96622,0.30486,0.90576,0.7733,0.34914,0.76064,0.59868,0.98317,0.62681,0.61225
564,-121.98172,37.52955,0.79133,0.45442,0.93981,0.46352,0.90949,0.2536,0.72193,0.68052,0.44798,0.81747,0.26692,0.95042,0.5456,0.52286
633,-121.96378,37.53705,0.65508,0.61914,0.48219,0.8375,0.91577,0.55202,0.34735,0.85948,0.64101,0.5341,0.69617,0.49756,0.61847,0.61415
759,-122.03668,37.55022,0.99448,0.45442,0.3224,0.55575,0.72653,0.09927,0.77152,0.48874,0.3729,0.58515,0.4417,0.8407,0.47313,0.45642
762,-122.00948,37.55068,0.10934,0.93845,0.74878,0.6461,0.71013,0.26334,0.63863,0.72507,0.71111,0.25138,0.66742,0.98133,0.58632,0.58006
765,-121.98229,37.55114,0.34497,0.9967,0.0,0.78126,0.97277,0.62244,0.24651,0.61416,0.41106,0.4817,1.0,0.0,0.65013,0.6615
893,-122.05521,37.5643,0.10388,0.88595,0.88524,0.27433,0.0,0.06755,0.02116,0.56117,0.01034,0.08011,0.42205,0.99361,0.3531,0.36652
897,-122.01894,37.56492,0.68117,0.9856,0.38643,0.03621,0.66369,0.09402,0.4194,0.68669,0.52939,0.29707,0.42736,0.99502,0.48126,0.47179
972,-121.96472,37.57302,0.66228,0.94663,0.45394,0.59549,0.8159,0.54071,0.62807,0.33831,0.56501,0.51705,0.46536,0.97548,0.52388,0.50596
1099,-122.07394,37.58557,0.58309,0.0,0.69969,0.52414,0.82094,0.51591,0.41399,0.85536,0.57892,0.7457,0.60988,0.74321,0.53156,0.50974
1105,-122.01952,37.5865,0.55364,0.89315,0.79268,0.35888,0.85948,0.16396,0.57887,0.61243,0.25771,0.67766,0.36603,0.94354,0.55216,0.53822
1178,-122.00157,37.594,0.15535,0.55029,0.59316,0.87729,0.93688,0.18377,0.66282,0.54065,0.10853,0.78624,0.56528,0.88481,0.56976,0.55008
1314,-122.06546,37.60731,0.38622,0.9404,0.3722,0.37869,0.76675,0.44841,0.67257,0.90576,0.29512,0.74001,0.21322,0.29804,0.49198,0.49061
1390,-122.02936,37.61513,0.36798,0.5498,0.53859,0.1579,0.94181,0.23162,0.75198,0.46189,0.45713,0.77682,0.63717,0.97207,0.54537,0.52514
1604,-122.09348,37.63562,0.15097,0.45442,0.70093,0.42368,0.79485,0.72296,0.83599,0.88465,0.59641,0.86608,0.54363,0.46649,0.59552,0.58897
