idnum,lon,lat,dens.cvap.std,dens.work.std,popDens.std,prc.CarAccess.std,prc.ElNonReg.std,prc.disabled.std,prc.latino.std,prc.nonEngProf.std,prc.pov.std,prc.youth.std,rate.vbm.std,dens.poll.std,center_score,droppoff_score
27056,-122.25225,40.16768,0.22832,0.98004,0.93824,0.89333,0.3403,0.96725,0.39956,0.131,0.92701,0.78104,0.52745,0.99095,0.6156,0.6189
39194,-122.27968,40.29326,0.24641,0.0,0.0,0.64847,0.0,0.87929,0.131,0.42514,0.51996,0.66376,1.0,0.0,0.47933,0.50773
42872,-121.91369,40.33548,0.58422,0.0,0.0,0.62321,0.65502,0.65845,0.17873,0.2043,0.05147,0.06956,1.0,0.0,0.44331,0.45147
15946,-122.17324,40.03942,0.13631,0.90393,0.6753,0.22427,0.87586,0.0,0.72052,0.93075,0.56769,0.0,0.52963,0.91266,0.51544,0.50669
22206,-122.11918,40.116,0.58422,0.97848,0.64566,0.62321,0.65502,0.65845,0.17873,0.2043,0.05147,0.06956,0.31815,0.97318,0.42565,0.42339
26435,-122.24263,40.16065,0.05178,0.98534,0.9292,0.89333,0.64005,0.96725,0.39956,0.131,0.92701,0.78104,0.2907,0.99688,0.60963,0.60159
26438,-122.23794,40.16073,0.05178,0.91547,0.93731,0.89333,0.64005,0.96725,0.39956,0.131,0.92701,0.78104,0.29039,0.97162,0.60209,0.59318
4225,-122.20126,39.88045,0.0,0.0,0.0,0.9451,0.23706,0.12445,0.89364,0.82408,0.82034,0.8141,1.0,0.0,0.55297,0.55763
15127,-122.09792,40.02992,0.06675,0.97505,0.75172,0.74049,0.1675,0.17623,0.65097,0.47286,0.45041,0.71148,0.40674,0.75639,0.4707,0.47051
27059,-122.24755,40.16776,0.22832,0.80973,0.81285,0.89333,0.3403,0.96725,0.39956,0.131,0.92701,0.78104,0.52183,0.99439,0.57957,0.58025
27063,-122.23816,40.16793,0.22832,0.80973,0.8272,0.89333,0.3403,0.96725,0.39956,0.131,0.92701,0.78104,0.30848,0.94853,0.56685,0.56641
27789,-122.23369,40.17522,0.50468,0.88366,0.0,0.86026,0.0655,0.24579,0.0,0.05147,0.7408,0.92077,1.0,0.0,0.53137,0.55182
28728,-122.21053,40.18644,0.80505,0.98534,0.0,0.78072,0.02527,0.92701,0.61073,0.16407,0.96007,0.62352,1.0,0.0,0.61897,0.65091
7523,-122.18395,39.92758,0.44978,0.94885,0.75421,1.0,0.94541,0.06956,0.94541,0.87586,0.87211,0.86588,0.22489,0.52277,0.57099,0.5445
7526,-122.17927,39.92766,0.44978,0.0,0.0,1.0,0.94541,0.06956,0.94541,0.87586,0.87211,0.86588,1.0,0.0,0.63865,0.61899
18220,-122.16941,40.0683,0.13631,0.80973,0.69401,0.22427,0.87586,0.0,0.72052,0.93075,0.56769,0.0,0.54086,0.966,0.51656,0.50626
26772,-122.26153,40.16391,0.22832,0.93575,0.6806,0.89333,0.3403,0.96725,0.39956,0.131,0.92701,0.78104,0.30661,0.88833,0.54395,0.54489
26782,-122.23805,40.16433,0.22832,0.91547,0.85215,0.89333,0.3403,0.96725,0.39956,0.131,0.92701,0.78104,0.29008,0.95321,0.57356,0.57441
28433,-122.22451,40.18259,0.80505,0.96756,0.0,0.78072,0.02527,0.92701,0.61073,0.16407,0.96007,0.62352,1.0,0.0,0.5953,0.62697
43372,-122.37988,40.33461,0.24641,0.94042,0.60979,0.64847,0.0,0.87929,0.131,0.42514,0.51996,0.66376,0.46507,0.98939,0.45248,0.46582
45097,-122.33351,40.35711,0.24641,0.99595,0.67935,0.64847,0.0,0.87929,0.131,0.42514,0.51996,0.66376,0.48222,0.99969,0.49164,0.51545
7521,-122.18863,39.9275,0.44978,0.80973,0.98939,1.0,0.94541,0.06956,0.94541,0.87586,0.87211,0.86588,0.22489,0.65783,0.56541,0.53586
14178,-122.38347,40.01393,0.27168,0.92265,0.71772,0.40237,0.35839,0.32533,0.43263,0.64598,0.2723,0.44541,0.49595,0.9554,0.51975,0.52868
28435,-122.21982,40.18267,0.80505,0.95477,0.0,0.78072,0.02527,0.92701,0.61073,0.16407,0.96007,0.62352,1.0,0.0,0.60653,0.63801
28732,-122.20114,40.18661,0.80505,0.99002,0.0,0.78072,0.02527,0.92701,0.61073,0.16407,0.96007,0.62352,1.0,0.0,0.61752,0.64953
44329,-122.20135,40.34872,0.20586,0.0,0.0,0.67093,0.14504,0.90455,0.15627,0.45041,0.54523,0.68902,1.0,0.0,0.49891,0.5227
7799,-122.17938,39.93126,0.44978,0.0,0.83749,1.0,0.94541,0.06956,0.94541,0.87586,0.87211,0.86588,0.25827,0.6912,0.53542,0.49625
26433,-122.24733,40.16056,0.05178,0.85465,0.83157,0.89333,0.64005,0.96725,0.39956,0.131,0.92701,0.78104,0.29632,0.96257,0.58971,0.58004
26441,-122.22855,40.1609,0.22832,0.99501,0.72489,0.89333,0.3403,0.96725,0.39956,0.131,0.92701,0.78104,0.20618,0.87087,0.5578,0.55915
27460,-122.24766,40.17136,0.22832,0.80973,0.81285,0.89333,0.3403,0.96725,0.39956,0.131,0.92701,0.78104,0.52183,0.99439,0.58079,0.58146
28075,-122.2244,40.17899,0.80505,0.96756,0.80412,0.78072,0.02527,0.92701,0.61073,0.16407,0.96007,0.62352,0.12539,0.98378,0.52859,0.5398
44284,-122.35199,40.34595,0.24641,0.99595,0.67935,0.64847,0.0,0.87929,0.131,0.42514,0.51996,0.66376,0.48222,0.99969,0.49164,0.51545
6531,-122.12269,39.91424,0.84529,0.80973,0.65533,0.15471,0.53649,0.50343,0.79008,0.54242,0.63724,0.29039,0.33125,0.86712,0.49502,0.49646
7517,-122.19799,39.92733,0.44978,0.97318,0.72396,1.0,0.94541,0.06956,0.94541,0.87586,0.87211,0.86588,0.33968,0.7645,0.6113,0.58739
7819,-122.18874,39.9311,0.44978,0.92982,0.87024,1.0,0.94541,0.06956,0.94541,0.87586,0.87211,0.86588,0.25827,0.94074,0.59838,0.57121
14769,-122.09782,40.02632,0.06675,0.92265,0.7592,0.74049,0.1675,0.17623,0.65097,0.47286,0.45041,0.71148,0.40674,0.93075,0.47269,0.47047
26439,-122.23324,40.16082,0.05178,0.99033,0.86369,0.89333,0.64005,0.96725,0.39956,0.131,0.92701,0.78104,0.24049,0.98596,0.59974,0.59088
44833,-122.21099,40.35575,0.20586,0.8534,0.75951,0.67093,0.14504,0.90455,0.15627,0.45041,0.54523,0.68902,0.14099,0.98316,0.47046,0.48438
