geoid,countyfp,prc_nonengprof_final,prc_nonengprof_final_unreliable_flag,prc_caraccess_final,prc_caraccess_final_unreliable_flag,prcdisabled_final,prcdisabled_final_unreliable_flag,prc_pov_final,prc_pov_final_unreliable_flag,prc_youth_final,prc_youth_final_unreliable_flag,prc_asian,prc_asian_unreliable_flag,prc_black,prc_black_unreliable_flag,prc_latino,prc_latino_unreliable_flag,prc_native,prc_native_unreliable_flag,prc_white,prc_white_unreliable_flag,prc_centralamerican,prc_centralamerican_unreliable_flag,prc_cuban,prc_cuban_unreliable_flag,prc_dominican,prc_dominican_unreliable_flag,prc_mexican,prc_mexican_unreliable_flag,prc_puertorican,prc_puertorican_unreliable_flag,prc_southam,prc_southam_unreliable_flag,prc_asianindian,prc_asianindian_unreliable_flag,prc_chinese,prc_chinese_unreliable_flag,prc_filipino,prc_filipino_unreliable_flag,prc_japanese,prc_japanese_unreliable_flag,prc_korean,prc_korean_unreliable_flag,prc_vietnamese,prc_vietnamese_unreliable_flag,cvapdens,tot_elignonreg_prc_final,tot_elignonreg_prc_final_unreliable_flag,job_dens,pollvoter_dens,pop20,areakm,popdens,vbm_tot_2016,vbm_lat_2016,vbm_asn_2016,vbm_youth_2016,turnout_tot_2016,turnout_lat_2016,turnout_asn_2016,turnout_youth_2016,vbm_tot_2020,vbm_lat_2020,vbm_asn_2020,vbm_youth_2020,turnout_tot_2020,turnout_lat_2020,turnout_asn_2020,turnout_youth_2020
6085500100,85,0.33564,0,0.94841,0,0.07589,0,0.08087,0,0.06369,1,0.24031,0,0.02781,1,0.55321,0,0.00072,1,0.13328,0,0.0,1,0.0,1,0.0,1,0.52095,0,0.00108,1,0.0,1,0.04274,1,0.03552,0,0.05827,0,0.01469,1,0.02649,1,0.05695,0,0.00353,0.18454,0,0.00646,0.00291,7999,1.92212,4161.54477,0.72121,0.63896,0.80349,0.62176,0.75727,0.69777,0.76575,0.62677,0.94153,0.93682,0.94039,0.8871,0.78429,0.73269,0.81176,0.66102
6085500200,85,0.14482,0,0.98563,0,0.03255,1,0.06129,1,0.09817,1,0.19735,0,0.06785,0,0.36991,0,0.01592,1,0.30323,0,0.01776,0,0.00536,1,0.0,1,0.29653,0,0.00201,1,0.0258,1,0.0898,1,0.03602,1,0.03451,0,0.02195,0,0.00385,1,0.00285,1,0.00318,0.33329,0,0.02767,0.00292,5300,1.68035,3154.11138,0.7137,0.65595,0.8104,0.67261,0.78963,0.76475,0.77848,0.67358,0.92253,0.90885,0.94052,0.84511,0.82114,0.77941,0.82675,0.73304
6085500300,85,0.07916,0,0.9473,0,0.11809,0,0.14216,0,0.06924,1,0.16509,0,0.05334,0,0.31615,0,0.00396,1,0.39005,0,0.01372,1,1e-05,1,0.0,1,0.26839,0,0.01004,1,0.00475,1,0.01293,1,0.0577,0,0.06983,0,0.0045,1,0.00267,1,0.00216,1,0.00236,0.20437,0,0.00671,0.00214,4777,2.88336,1656.7495,0.73162,0.68523,0.85205,0.74405,0.79167,0.7394,0.84845,0.61873,0.9333,0.92866,0.95369,0.89235,0.81302,0.77393,0.81045,0.76195
6085500400,85,0.15002,0,0.91196,0,0.05938,1,0.08769,0,0.10538,1,0.10877,0,0.05081,0,0.3854,0,0.00452,1,0.39067,0,0.0478,1,0.0,1,0.0,1,0.31878,0,0.0,1,0.00903,1,0.01204,1,0.00753,1,0.04403,0,0.00903,1,0.0,1,0.02333,1,0.00147,0.11825,0,0.00312,0.00166,2483,1.00537,2469.73015,0.7082,0.67439,0.67411,0.6622,0.84146,0.80749,0.79995,0.69368,0.92842,0.88132,0.97367,0.90002,0.84849,0.81048,0.8262,0.77845
6085500500,85,0.15502,0,0.96369,0,0.03043,1,0.13189,0,0.05782,1,0.15727,0,0.03436,1,0.20545,0,0.00545,1,0.57,0,0.01418,1,0.0,1,0.0,1,0.15073,0,0.01055,1,0.01145,1,0.01109,1,0.03345,0,0.04945,1,0.01618,1,0.01909,1,0.04255,1,0.00331,0.00417,0,0.00204,0.00299,5512,2.13041,2587.29334,0.78014,0.73862,0.78243,0.75555,0.85883,0.79704,0.81596,0.64,0.94948,0.92657,0.93931,0.91496,0.8785,0.827,0.85802,0.8032
6085500600,85,0.08406,0,0.9125,0,0.05346,1,0.12262,0,0.095,1,0.20122,0,0.05812,0,0.17947,0,0.00374,1,0.43814,0,0.0102,1,0.0034,1,0.0,1,0.14157,0,0.01377,1,0.0051,1,0.10724,0,0.01615,1,0.02192,1,0.0085,1,0.01428,1,0.01937,1,0.00326,0.08065,0,0.00365,0.00376,5558,1.33964,4148.88286,0.697,0.67965,0.78498,0.68997,0.82069,0.77394,0.81651,0.6295,0.92573,0.90296,0.94346,0.89545,0.83958,0.79402,0.82924,0.77596
6085500800,85,0.13249,0,0.81157,0,0.06008,0,0.14311,0,0.04865,1,0.19278,0,0.06755,0,0.28531,0,0.00011,1,0.40439,0,0.00805,1,0.0,1,0.0,1,0.23793,0,0.01191,1,0.01037,1,0.04318,0,0.06022,0,0.02795,1,0.01688,1,0.02638,1,0.01053,1,0.00273,0.01749,0,0.01994,0.00335,4694,1.72371,2723.18967,0.74207,0.69377,0.78835,0.61504,0.58881,0.50669,0.68346,0.4848,0.90517,0.86576,0.939,0.85124,0.64397,0.55173,0.74814,0.69052
6085500901,85,0.11617,0,0.76186,0,0.04069,0,0.26098,0,0.22516,1,0.38242,0,0.05099,0,0.20229,0,0.0,1,0.31308,0,0.00667,1,0.0,1,0.0,1,0.15535,0,0.00762,1,0.01644,1,0.18728,0,0.07458,0,0.02597,1,0.00477,1,0.00095,1,0.0579,0,0.00251,0.24091,0,0.01105,0.00364,4019,0.72081,5575.65294,0.71443,0.66996,0.77478,0.59338,0.72636,0.68671,0.71379,0.57139,0.87076,0.79699,0.90781,0.77958,0.71657,0.67593,0.75515,0.72296
6085500902,85,0.14489,0,0.88434,0,0.0278,1,0.43552,0,0.79678,0,0.30588,0,0.07917,0,0.31737,0,0.0,1,0.23025,0,0.03022,0,0.0,1,0.00106,1,0.2587,0,0.0129,0,0.00583,1,0.03499,0,0.10868,0,0.06733,0,0.00636,1,0.00283,1,0.06061,0,0.00384,0.78982,0,0.00037,0.00185,4967,0.24252,20480.44267,0.5226,0.43783,0.62278,0.42117,0.4592,0.48337,0.37738,0.39164,0.79961,0.74844,0.87618,0.7121,0.53706,0.59273,0.54121,0.5238
6085501000,85,0.31417,0,0.79306,0,0.09292,1,0.28828,0,0.25822,1,0.20355,0,0.09143,1,0.42113,0,0.0,1,0.22885,0,0.03288,1,0.00369,1,0.0,1,0.33783,0,0.0096,1,0.0157,1,0.01588,0,0.05689,0,0.0048,1,0.00813,1,0.0,1,0.08884,0,0.00284,0.2237,0,0.003,0.00366,5485,0.80267,6833.42824,0.6623,0.60736,0.73096,0.51528,0.69592,0.65814,0.6633,0.59948,0.88919,0.89303,0.91883,0.82955,0.70762,0.68938,0.73245,0.69655
6085501101,85,0.25593,0,0.85493,0,0.10469,0,0.20792,0,0.06624,1,0.28264,0,0.05389,0,0.36273,0,0.0,1,0.259,0,0.00319,1,0.0,1,0.0,1,0.33142,0,0.01235,1,0.00426,1,0.01938,1,0.06368,0,0.06454,0,0.01981,0,0.00575,1,0.0967,0,0.00277,0.31314,0,0.00077,0.00242,4315,0.65689,6568.8382,0.738,0.63794,0.80283,0.59115,0.7689,0.70416,0.75936,0.62467,0.92505,0.89104,0.95554,0.86304,0.79004,0.71767,0.82714,0.66569
6085501102,85,0.18565,0,0.9618,0,0.06887,0,0.08761,0,0.07131,1,0.09082,0,0.01882,1,0.55494,0,0.0,1,0.27433,0,0.04321,1,0.0,1,0.0,1,0.49686,0,0.0065,1,0.00557,1,0.0,1,0.01835,1,0.03322,1,0.00256,1,0.0,1,0.03531,0,0.00229,0.17124,0,0.00046,0.00232,4453,1.22515,3634.6516,0.69308,0.6488,0.77269,0.53853,0.77039,0.76009,0.72103,0.57644,0.93282,0.91897,0.92287,0.86421,0.79108,0.74203,0.81872,0.68315
6085501200,85,0.13631,0,0.96215,0,0.10806,0,0.10381,0,0.08879,1,0.09487,0,0.02651,1,0.55266,0,0.00608,1,0.28241,0,0.01946,1,0.0,1,0.0,1,0.50912,0,0.01216,1,0.00292,1,0.0,1,0.01265,1,0.02116,1,0.01946,1,0.0,1,0.04087,0,0.00224,0.26038,0,0.0007,0.00227,4148,0.83125,4990.07808,0.71971,0.67578,0.75071,0.62766,0.74396,0.71649,0.7092,0.58194,0.91926,0.92315,0.87429,0.90067,0.74991,0.73769,0.7677,0.63094
6085501300,85,0.08587,0,0.92251,0,0.17452,0,0.29461,0,0.31612,0,0.19489,0,0.04809,0,0.20476,0,0.00354,1,0.49532,0,0.01569,1,0.00278,1,0.00532,1,0.15996,0,0.00152,1,0.00633,1,0.02278,0,0.05062,0,0.04935,0,0.00861,1,0.0,1,0.03822,0,0.00284,0.35995,0,0.00068,0.00193,3789,0.7471,5071.60089,0.7346,0.57981,0.75596,0.5808,0.76674,0.72039,0.76032,0.63559,0.93429,0.86588,0.95229,0.85802,0.79382,0.73779,0.79244,0.766
